Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Luanda,667,400,35479.8,45702.2,2005.2,2005.7,2008.0,2008.1,1214.9,2287.9,1754.7,1848.3,121.0,265.0,318.8,360.9,49.0,114.9,99.9,117.8,5601.7,432409.2,440711.5,34158482.8,91178295.1,108290826.9,51212.1,159438.2,194097.5
Soyo,291,141,32669.5,33272.1,2007.3,2007.3,2011.1,2011.2,645.6,2543.1,3914.9,3707.3,74.0,283.2,519.0,542.1,23.0,71.5,50.7,56.7,3608.2,236403.0,240941.9,12129870.0,56611701.0,52608174.6,41683.4,236625.6,345991.1
Noqui,265,30,424.1,560.3,1997.6,1998.9,1998.3,1999.1,76.1,1341.8,1159.3,1080.1,14.0,166.7,445.8,422.5,15.0,88.1,149.5,148.2,184.4,14008.0,14277.0,1024646.0,2533909.3,3141497.6,3866.6,10511.0,12788.5
Lobito,100,61,11821.2,20745.8,2002.6,2005.8,2008.4,2008.5,1424.0,3235.5,3794.5,4107.7,115.5,300.2,607.0,632.3,46.5,108.4,84.3,86.1,990.0,76530.6,77999.9,8472938.4,19247587.8,21700131.1,84729.4,247181.5,302850.6
Malongo,91,11,59.0,63.0,2009.1,2007.3,2008.1,2007.7,147.3,243.7,255.5,280.5,13.0,43.3,146.1,150.7,28.0,50.2,49.4,45.9,38.4,2891.3,2946.9,827778.6,2019169.4,2724840.2,9096.5,24290.3,33139.5
Futila,78,72,52632.9,98887.5,2010.5,2010.6,2010.8,2010.8,7468.9,5573.1,5502.7,5484.1,602.5,553.0,771.8,776.4,40.0,49.8,57.2,57.7,2370.0,183553.6,187077.8,25976752.5,49478244.6,51532531.2,333035.3,955908.4,1213904.5
Girassol,73,67,40011.0,77188.3,2007.4,2007.4,2008.3,2008.3,3996.2,4698.8,5138.5,5152.1,472.0,488.5,704.1,705.4,17.0,23.6,28.7,28.8,1943.0,150427.6,153315.8,21489933.4,38088624.4,41120542.1,294382.6,789970.4,975839.2
Dalia,70,66,44303.1,84112.3,2010.7,2010.6,2010.3,2010.1,7312.4,5154.6,5162.2,5161.7,610.0,531.6,772.1,778.6,16.0,28.0,29.6,29.9,2141.3,165854.9,169039.3,23323938.8,42082744.1,45062030.8,333199.1,897250.4,1109622.6
Cabinda,57,35,25015.5,47876.1,2007.2,2009.4,2011.6,2011.6,243.1,4983.3,7441.1,7547.2,43.0,512.6,1589.7,1599.4,98.0,140.9,30.0,29.9,1161.4,89811.4,91535.8,12056180.2,20772567.5,21981450.2,211511.9,573272.3,714686.0
Gimboa,39,38,25258.4,48280.6,2010.3,2010.3,2011.4,2011.5,7314.1,5647.4,5460.9,5453.2,596.0,555.9,670.0,669.6,21.0,22.9,19.8,19.6,1128.3,87316.9,88993.3,13036967.2,22856449.8,24385376.7,334281.2,895826.8,1111296.8
Greater Plutonio,33,32,17533.6,33620.2,2007.1,2006.9,2012.3,2012.3,4301.0,4979.2,5434.4,5491.5,649.0,587.1,736.1,735.7,19.0,30.2,44.4,44.6,757.9,58613.2,59738.6,8617031.1,14997691.1,15820734.5,261122.2,706653.7,880871.2
Namibe,32,19,259.0,284.7,1993.6,1993.1,1997.4,1998.6,575.7,1359.5,941.1,943.8,65.5,213.9,142.2,150.9,55.5,129.8,155.6,92.0,105.9,8046.2,8200.7,529797.8,1483432.9,1753137.2,16556.2,50863.9,60475.0
