Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cienfuegos,310,83,2588.4,3432.2,1999.1,2001.4,2002.1,2003.1,489.3,586.1,610.3,673.8,45.5,189.0,140.2,160.7,38.0,109.5,96.3,110.2,637.4,48972.3,49912.6,2698618.8,7782843.4,9798967.8,8705.2,30863.6,38996.6
Havana,274,117,3394.1,4387.7,2000.3,2001.4,2001.7,2003.7,562.0,904.8,795.0,885.9,55.0,185.4,297.3,362.6,31.5,150.0,71.0,82.4,822.0,63071.8,64282.8,3824017.6,10265708.9,12489704.5,13956.3,47518.5,58308.7
Santiago De Cuba,240,66,2282.1,3004.1,1997.9,1999.9,1998.5,1999.7,586.0,834.0,666.4,690.8,49.0,166.4,181.8,188.6,38.5,94.8,68.0,72.7,659.7,50741.5,51715.7,2540996.7,7869422.3,9386255.2,10587.5,41095.5,51024.9
Matanzas,190,38,2374.8,3907.6,2000.3,2000.8,1999.6,1999.5,520.9,504.2,558.4,556.8,55.0,86.0,114.6,115.9,43.5,85.7,65.8,65.2,625.1,48250.9,49177.3,2579289.6,6373647.8,7576814.0,13575.2,44030.2,54046.7
Mariel,99,37,543.7,750.4,1997.2,2000.3,2001.1,2000.8,495.7,640.5,570.5,574.6,52.0,165.3,189.3,194.4,43.0,73.8,66.7,70.3,151.9,11618.8,11841.8,849275.2,2397682.2,2995977.5,8578.5,29917.2,37814.8
Puerto De Pastelillo,86,26,942.9,1467.3,1996.8,1999.4,1999.8,1999.9,485.9,605.2,637.3,641.1,53.5,91.3,79.7,79.6,44.5,82.7,77.2,77.4,242.4,18683.8,19042.5,840185.5,2756739.4,3148267.1,9769.6,42654.0,52365.0
Moa,73,22,582.5,901.7,2002.5,2001.4,2001.9,2001.8,477.4,555.2,554.2,556.0,40.0,97.8,85.7,87.3,55.0,94.6,58.8,57.4,180.0,13863.4,14129.5,516251.4,1660643.5,1978388.0,7071.9,28219.3,34553.5
Nueva Gerona,64,12,127.0,129.6,1998.6,1993.4,2003.6,2006.0,339.0,7053.9,880.3,747.8,38.5,247.1,512.6,193.3,100.0,207.2,410.9,168.9,106.1,8004.4,8158.1,656839.5,1714153.2,1807821.9,10263.1,26196.8,33845.4
Varadero,38,28,607.5,1042.7,1997.2,1996.9,1999.3,1999.2,417.2,634.7,638.7,638.0,40.0,54.8,85.8,86.2,32.0,122.4,294.9,290.8,122.4,9437.9,9619.1,683872.6,1590396.6,1847756.2,17996.6,50424.3,61928.6
Casilda,34,13,35.3,35.2,1994.9,1993.8,2003.1,2004.1,144.1,268.4,260.3,303.8,16.5,33.7,57.5,67.0,43.0,63.4,51.9,48.2,33.6,2525.6,2574.1,78902.3,152454.3,194222.6,2320.7,5532.6,7169.7
Puerto Padre,31,15,68.3,107.3,2007.1,2000.2,2001.9,2001.5,167.5,395.9,436.6,441.9,37.0,114.3,132.9,135.4,84.0,67.8,112.2,114.7,19.0,1444.8,1472.6,87559.3,230986.1,319546.5,2824.5,10640.6,13526.8
Antilla,28,4,31.5,3.2,2011.9,1996.0,1997.1,1998.1,126.5,239.9,453.9,354.6,19.0,21.0,38.4,41.3,53.5,29.4,28.5,34.4,19.4,1491.0,1519.6,15655.8,81199.9,111015.8,559.1,2612.8,3307.5
Bufadero,27,15,98.9,152.8,1996.9,2002.1,2000.4,2000.4,379.3,434.8,410.4,406.5,43.0,59.0,74.4,75.3,49.0,58.9,58.5,59.0,21.7,1662.4,1694.3,125379.7,363109.4,491693.1,4643.7,18031.8,23663.3
Guayabal,18,15,78.1,126.8,2005.6,2004.1,2004.6,2004.6,258.5,482.6,318.0,316.1,25.5,49.6,27.9,25.9,42.5,110.8,66.8,62.7,15.2,1155.1,1177.3,62524.8,180385.2,247340.3,3473.6,14799.5,18870.8
