Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,289,34,6217.0,675.9,1995.6,1994.4,1997.8,1997.7,306.8,550.2,414.8,441.4,19.0,45.3,110.2,128.1,21.0,27.1,23.8,23.5,1622.8,125110.2,127512.3,3430834.8,14734874.1,16224952.5,11871.4,44595.4,45043.2
Container,262,53,5492.6,6958.8,2006.4,2005.0,2005.3,2005.3,839.4,1477.6,1299.0,1308.5,60.0,102.3,165.1,166.7,22.5,20.7,31.6,31.7,1105.7,85137.9,86772.6,6692622.6,23934874.5,26743657.5,25544.4,95227.4,113361.5
Bulk carrier,152,109,11488.9,18255.0,2004.8,2007.9,2009.7,2009.6,3260.2,3831.0,4021.2,4016.1,336.0,351.1,553.4,553.9,66.5,215.0,235.9,233.9,1340.8,103495.9,105483.0,7480965.5,19325874.8,28603520.6,49216.9,212809.0,270231.9
General cargo,146,64,1712.5,2446.8,2003.1,2003.1,2004.8,2004.7,894.7,1471.3,1550.5,1587.3,84.5,168.8,268.5,276.5,49.5,101.5,87.3,88.1,357.1,27364.1,27889.5,1967286.2,6231766.1,8886375.3,13474.6,61421.7,81601.0
Chemical tanker,80,39,4514.8,7354.8,2007.1,2007.5,2007.3,2007.3,2272.5,3091.4,2707.4,2703.3,206.5,268.0,411.6,414.2,30.5,43.9,53.8,53.1,773.0,59650.7,60796.0,2763201.3,13441786.0,15874564.9,34540.0,193937.9,238886.2
Liquefied gas tanker,60,11,1275.9,1399.8,2000.5,2004.3,2011.5,2010.6,1022.8,2392.8,2212.1,2005.8,114.0,174.2,362.1,345.8,23.5,34.4,18.7,19.5,216.2,16573.7,16891.9,776397.0,2821460.3,2859804.6,12940.0,78286.8,107452.2
Oil tanker,59,19,6035.1,10814.6,2001.0,2003.5,2001.2,2001.2,1485.4,2624.4,2106.3,2117.3,148.0,262.7,365.1,364.5,58.0,63.3,87.4,88.4,678.4,52502.6,53510.7,6326214.3,12632272.3,14548069.3,107224.0,264132.7,328730.9
Refrigerated bulk,50,30,1081.3,1185.5,1993.0,1992.8,1994.0,1994.0,1058.1,3252.3,2796.0,2755.7,111.0,258.9,313.5,311.3,85.5,86.1,86.4,87.0,523.4,39783.7,40547.5,3516824.0,7684431.2,8655789.1,70336.5,149886.3,161832.1
Vehicle,23,14,1751.3,553.8,2005.1,2004.0,2000.3,2000.4,1077.7,1846.8,1452.6,1408.2,66.0,127.8,338.2,324.4,16.0,16.6,16.2,16.3,118.7,9176.1,9352.3,560837.4,2472691.4,2863628.7,24384.2,92684.5,99748.8
Service - tug,23,14,4.4,2.7,1984.3,1982.6,1977.9,1983.3,744.9,801.4,756.9,793.1,151.0,246.7,223.4,281.9,8.0,107.9,96.1,163.6,18.6,1397.4,1424.2,68233.2,161351.0,216040.3,2966.7,7660.5,10342.9
Ro-Ro,8,6,38.2,48.8,1992.5,1999.7,2004.8,2009.0,1263.9,3315.4,1964.4,3292.4,183.0,471.0,1195.8,1391.2,24.5,39.5,40.5,44.6,26.9,2025.2,2064.1,176907.6,1363889.7,643606.8,22113.4,53966.1,76930.8
Service - other,8,7,32.5,30.8,1995.6,1997.0,1993.3,1993.1,723.2,695.1,782.9,756.1,64.5,392.9,497.4,399.5,10.5,11.0,18.0,18.7,11.6,878.3,895.1,214903.9,440935.6,475134.8,26863.0,59774.7,67494.1
Ferry-RoPax,2,2,78.7,22.1,2003.5,2003.5,1991.5,1990.4,9473.3,9473.3,10600.1,12756.8,4276.5,4276.5,7504.5,7814.7,49.0,49.0,29.2,27.2,56.3,4223.5,4304.5,137351.9,339660.3,416765.3,68675.9,146595.7,133517.9
Ferry-pax only,2,2,0.4,0.2,1924.5,1924.5,1920.4,1924.7,815.8,815.8,833.1,496.5,133.5,133.5,176.6,131.7,44.5,44.5,23.1,45.4,0.6,45.5,46.4,15751.8,32080.1,40411.0,7875.9,18315.1,24145.3
Miscellaneous - fishing,1,1,0.1,0.0,1982.0,1982.0,1982.0,1982.0,143.0,143.0,143.0,143.0,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,0.0,3.1,3.2,322.7,715.8,813.8,322.7,759.5,900.3
