Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Havana,380,147,13267.4,13547.0,1999.2,2003.2,2004.0,2007.4,575.1,2829.5,850.5,2724.6,40.0,243.2,325.8,484.4,25.0,127.7,119.7,171.4,2542.8,195701.3,199458.7,9848984.4,31325357.4,38646598.3,25918.4,97465.5,114990.0
Mariel,219,75,7417.8,8517.7,2002.7,2003.0,2005.6,2006.1,1062.1,2472.7,1989.2,1987.8,78.0,221.5,323.4,315.0,25.0,62.7,56.1,67.4,1321.8,101886.7,103842.9,7108521.7,25630936.0,28394106.4,32459.0,125363.5,150680.8
Santiago De Cuba,179,70,1767.8,2174.3,2003.2,2003.5,2003.9,2004.9,591.3,1103.4,740.0,897.4,41.0,114.1,150.6,181.4,31.0,72.8,52.1,57.8,418.5,32118.9,32735.5,2152390.2,6931331.9,8582977.3,12024.5,46998.9,58140.3
Cienfuegos,96,69,4799.0,6837.6,2001.9,2002.8,2008.8,2009.8,934.0,2933.4,2430.5,3523.6,109.0,257.1,456.7,489.5,42.5,199.1,253.9,275.5,734.1,56488.2,57572.7,3973071.7,10511150.1,14654420.1,41386.2,156627.1,194998.0
Moa,80,37,1032.3,1525.9,1999.0,1999.6,2004.6,2004.6,1008.0,1753.0,1707.3,1792.9,105.5,165.9,316.7,326.9,24.5,66.6,83.1,86.5,268.3,20485.3,20878.6,1082668.9,3553401.9,4464953.3,13533.4,57266.3,73428.7
Matanzas,60,31,4880.7,8465.8,2004.0,2005.0,2003.3,2003.2,1430.2,2961.7,2258.0,2244.3,126.0,502.0,512.0,413.7,61.5,93.6,86.9,89.8,606.6,46797.7,47696.3,4452367.0,10638685.6,12404482.4,74206.1,216539.1,268105.3
Cabanas,36,21,1022.9,879.1,2004.9,2005.1,2003.9,2005.0,1028.9,1584.0,1247.0,1703.9,69.0,252.8,173.4,217.7,17.5,19.1,23.6,22.4,209.7,16168.1,16478.5,1121169.6,3988158.1,4434821.6,31143.6,116048.3,133428.5
Varadero,18,16,1545.4,2669.7,1998.7,1998.8,2004.1,2003.7,1779.5,2496.0,2760.4,2740.7,197.0,247.3,314.8,312.0,6.0,18.2,31.1,32.0,135.5,10471.9,10673.0,1427672.3,3347583.5,3860852.2,79315.1,240205.0,301051.5
Puerto Padre,12,11,167.8,278.9,1997.7,1999.4,2007.7,2008.1,774.0,1064.6,1412.6,1403.6,93.5,195.2,394.2,390.9,73.0,173.1,146.3,151.0,26.6,2043.4,2082.6,132912.8,376789.6,551593.3,11076.1,48135.7,62994.1
Guayabal,11,10,260.3,428.8,2005.3,2005.2,2000.9,2000.9,856.1,1481.1,1320.3,1340.5,104.0,184.4,316.4,321.7,63.0,54.1,63.0,63.5,28.0,2158.9,2200.4,218969.0,546873.1,731446.9,19906.3,74465.2,92681.3
Bahia Honda,11,8,243.4,169.9,2001.3,2001.4,2001.5,2000.2,633.9,1171.4,601.6,1192.5,40.0,94.1,80.1,142.3,8.0,48.2,24.6,40.7,49.9,3836.9,3910.6,205513.8,746423.5,787566.0,18683.1,68737.4,74995.1
Cayo Coco,10,10,289.2,262.6,2000.2,2000.2,2002.1,2000.0,630.6,1256.6,1368.9,1086.7,65.0,107.1,111.7,163.5,14.0,32.4,45.3,27.0,55.1,4252.1,4333.8,299711.9,886491.4,969221.8,29971.2,90874.8,104655.8
Baracoa,8,7,358.8,548.9,1998.4,1995.7,2006.0,2006.1,653.2,2412.5,2264.0,2477.4,92.5,247.7,816.5,831.9,11.5,17.9,33.4,34.1,40.1,3095.5,3154.9,262499.1,731072.4,976305.5,32812.4,129781.1,165989.6
Puerto De Pastelillo,8,6,385.6,438.8,2010.0,2008.0,2013.1,2012.0,3894.4,3709.7,3084.0,2871.0,268.0,313.3,307.7,322.1,28.0,87.2,64.4,77.0,77.5,5958.7,6073.1,400842.5,1222935.8,1440681.5,50105.3,234676.1,306258.6
Preston,7,3,431.3,773.4,1999.4,1999.0,1998.8,1998.6,1049.9,1147.4,1129.1,1138.8,136.0,144.7,137.2,135.1,134.0,162.2,155.8,156.7,99.9,7739.0,7887.6,399748.2,841831.8,927028.6,57106.9,140262.6,175311.6
Puerto Da Vita,5,5,440.5,747.5,2002.4,2002.4,2005.3,2005.2,2533.4,4559.3,4803.6,4926.5,354.0,459.2,839.9,849.9,9.0,24.8,20.6,20.1,63.5,4896.5,4990.5,240152.6,1297797.2,1537694.9,48030.5,301440.2,375173.2
Niquero,4,3,408.1,695.4,2006.0,2007.3,2003.8,2003.6,3075.3,3158.5,4208.3,4282.3,244.0,253.0,497.2,501.9,14.5,37.2,13.7,13.7,52.4,4044.2,4121.9,159225.9,950588.7,1148788.5,39806.5,297260.2,369147.5
Bufadero,4,4,77.6,103.8,2012.5,2012.5,2013.8,2014.0,1245.9,1455.0,1463.5,1416.0,128.5,144.2,168.1,163.9,79.0,88.8,56.4,54.6,14.4,1102.1,1123.2,53423.5,153649.2,214044.6,13355.9,59791.0,77123.9
Banes,3,3,0.9,0.4,1964.7,1964.7,1957.8,1962.9,959.4,842.7,848.8,842.7,151.0,129.0,138.1,136.7,2.0,3.3,2.9,2.6,2.3,173.4,176.7,10669.9,25231.2,33783.2,3556.6,9183.9,12399.8
Bahia De Sagua De Tanamo,3,3,566.8,171.9,1983.3,1983.3,1988.0,1987.9,928.4,4913.7,12581.8,10855.1,430.0,560.0,902.2,897.6,18.0,13.0,18.0,17.9,37.2,2857.7,2912.6,178557.8,777131.9,905254.9,59519.3,225047.1,244783.8
Manati,2,2,101.5,167.4,2004.5,2004.5,2004.0,2003.8,3476.0,3476.0,2828.6,2772.8,320.0,320.0,306.1,302.1,2.5,2.5,3.0,3.2,16.7,1290.6,1315.4,93675.2,357901.4,419212.2,46837.6,203094.8,243124.1
Gibara,2,2,11.5,13.8,1976.5,1976.5,2006.5,2008.3,709.9,709.9,533.7,527.6,99.0,99.0,63.0,60.8,4.0,4.0,7.7,7.9,3.1,236.5,241.1,16377.1,57811.9,67734.0,8188.6,31257.0,38774.0
La Coloma,2,2,73.2,61.1,2006.5,2006.5,2007.9,2011.3,1891.6,1891.6,925.4,2369.4,132.0,132.0,158.5,226.2,10.5,10.5,11.1,12.7,14.7,1140.1,1162.0,46390.4,145009.3,178244.2,23195.2,90891.6,103836.4
Manzanillo,1,1,16.7,23.9,2011.0,2011.0,2011.0,2011.0,2969.6,2969.6,2969.6,2969.6,298.0,298.0,298.0,298.0,6.0,6.0,6.0,6.0,2.8,218.2,222.3,40918.8,120030.5,165529.9,40918.8,163931.0,206698.5
Sagua La Grande,1,1,53.0,69.6,2004.0,2004.0,2004.0,2004.0,2063.2,2063.2,2063.2,2063.2,125.0,125.0,125.0,125.0,35.0,35.0,35.0,35.0,9.0,687.1,700.3,58433.6,210519.3,228537.7,58433.6,211049.1,246362.3
Casilda,1,1,14.7,22.8,2011.0,2011.0,2011.0,2011.0,702.9,702.9,702.9,702.9,428.0,428.0,428.0,428.0,26.0,26.0,26.0,26.0,2.1,160.2,163.3,9332.3,25907.1,40264.7,9332.3,43966.2,56983.4
Palo Alto,1,1,5.3,2.1,1992.0,1992.0,1992.0,1992.0,825.6,825.6,825.6,825.6,58.0,58.0,58.0,58.0,6.0,6.0,6.0,6.0,2.4,182.7,186.2,14909.9,30591.9,32964.6,14909.9,33177.1,37461.6
Jucaro,1,1,84.2,151.5,2007.0,2007.0,2007.0,2007.0,2327.9,2327.9,2327.9,2327.9,212.0,212.0,212.0,212.0,94.0,94.0,94.0,94.0,15.2,1175.9,1198.5,119544.2,187471.6,254026.0,119544.2,275631.7,346934.5
