Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cienfuegos,301,76,2748.2,3549.2,1998.4,1998.8,1999.7,2001.2,498.0,647.3,641.7,709.8,45.0,142.3,93.8,106.3,57.0,71.1,71.9,85.3,818.5,62812.7,64018.7,2821066.7,8430965.0,10114423.6,9372.3,33669.8,41916.6
Santiago De Cuba,283,111,2700.6,3649.4,1999.4,2002.0,2002.0,2002.4,601.8,669.9,616.3,643.8,50.0,158.5,141.3,153.1,37.0,93.9,62.2,67.7,705.4,54188.8,55229.2,2929853.9,8656217.1,10456332.3,10352.8,38648.3,47345.1
Havana,226,84,2218.9,2512.5,1999.0,1998.9,2000.0,2003.0,506.9,1619.1,621.6,583.3,46.0,227.7,209.8,217.5,38.0,172.3,131.4,141.2,651.2,50025.8,50986.3,2765428.3,7650800.6,9395317.3,12236.4,41833.7,52247.0
Matanzas,187,44,2608.3,4281.5,1999.6,2000.5,1998.9,1998.9,495.4,831.0,636.9,635.7,60.0,176.0,150.8,145.4,42.0,247.9,137.4,139.1,660.1,50912.4,51889.9,3169181.4,7566209.9,8894828.8,16947.5,52490.0,64072.5
Puerto De Pastelillo,102,32,946.1,1471.7,1997.9,2001.0,2000.2,2000.4,414.7,541.4,538.1,533.7,40.5,93.0,115.1,112.9,45.0,59.6,57.6,57.5,270.3,20822.5,21222.3,826510.5,2765821.3,3186687.4,8103.0,36609.0,45331.3
Mariel,88,30,447.7,575.2,1997.0,1999.5,2002.4,2002.1,575.7,614.0,611.5,604.8,58.0,159.3,77.5,79.8,58.0,75.2,50.9,56.5,131.2,10033.6,10226.3,708991.0,2113889.7,2636408.2,8056.7,28837.0,36771.6
Moa,82,23,846.0,1314.6,2001.7,1999.3,2002.0,2001.9,502.1,570.7,715.4,719.5,39.0,60.2,127.7,128.2,63.0,134.7,80.7,79.3,194.9,14989.7,15277.5,644564.1,2302779.0,2734232.4,7860.5,34881.8,42968.2
Nueva Gerona,66,14,73.8,91.2,1999.5,1994.5,2002.7,2003.6,355.6,594.0,451.4,458.8,33.5,147.4,64.2,59.0,42.5,115.8,78.4,79.7,62.3,4699.8,4790.0,271062.8,978576.8,858053.6,4107.0,11932.3,15241.0
Puerto Padre,40,20,154.2,241.9,2008.5,2004.2,2007.5,2007.4,288.8,473.8,539.9,553.6,43.0,158.6,277.3,283.4,53.5,92.4,174.3,177.5,33.8,2576.9,2626.3,150592.2,412592.9,599972.7,3764.8,15603.7,20176.3
Bufadero,37,23,208.1,319.7,1998.3,2002.7,2002.8,2002.9,440.5,540.5,546.4,540.2,103.0,178.6,243.6,243.3,40.0,90.8,100.6,99.9,63.7,4859.5,4952.8,209912.3,615348.1,868809.2,5673.3,23511.4,31159.8
Casilda,33,12,58.1,50.0,1994.5,1992.3,2001.0,2001.6,303.3,763.5,507.1,598.5,32.0,52.8,81.5,89.8,17.0,19.0,85.2,28.1,31.7,2394.0,2439.9,164890.4,306234.8,381712.1,4996.7,11189.1,14504.3
Varadero,29,22,398.8,684.3,1999.1,1999.0,1999.5,1999.3,531.8,690.4,623.1,626.7,58.0,104.5,123.9,121.2,12.0,24.0,26.5,25.7,58.6,4523.7,4610.5,495709.4,1153540.8,1383769.5,17093.4,49522.6,60606.8
Antilla,28,4,17.7,2.1,2011.9,1996.0,1997.1,1998.1,143.7,225.1,255.9,228.3,21.5,69.5,23.2,38.7,86.5,42.2,12.1,39.7,13.9,1058.2,1078.5,13466.7,56169.2,77245.2,481.0,1889.0,2449.3
Puerto Da Vita,20,12,147.7,242.8,2002.6,2002.5,2003.4,2003.4,464.4,578.2,762.3,814.7,47.0,59.8,119.1,120.7,59.5,43.1,52.0,50.6,24.0,1845.9,1881.3,212991.0,496221.9,660060.4,10649.6,33169.3,42463.6
Niquero,17,11,61.5,79.3,1993.2,1991.8,2005.6,2005.7,336.1,1007.0,924.0,840.7,68.0,246.3,250.0,245.9,93.0,58.7,26.7,28.9,17.5,1329.9,1355.4,127665.2,300728.9,401730.7,7509.7,22226.9,29100.8
Guayabal,12,9,27.2,44.2,2008.7,2005.9,2005.7,2005.5,306.5,523.8,408.6,408.2,70.0,131.2,43.3,38.3,66.0,68.4,27.9,26.2,9.2,701.7,715.2,36437.7,118582.6,150369.8,3036.5,11869.3,14861.7
Preston,10,7,121.3,207.1,1993.6,1993.7,1994.1,1994.0,450.5,393.6,429.7,430.6,51.0,52.7,99.1,97.8,59.5,49.6,108.3,108.6,43.0,3327.1,3390.9,135671.7,343228.4,388855.3,13567.2,42369.8,50911.4
Palo Alto,9,6,8.1,11.5,1994.4,1994.8,2001.3,2000.5,217.0,340.1,379.8,387.8,23.0,49.1,90.0,87.7,97.0,75.9,70.7,71.9,2.5,185.3,188.9,31796.8,90468.0,127918.4,3533.0,11867.2,16472.1
Cabanas,9,7,56.8,93.5,1996.3,1996.1,2003.0,2003.1,388.7,581.0,556.7,559.2,66.0,74.3,57.4,56.4,9.0,33.4,15.7,14.7,9.1,702.7,716.2,48967.5,181329.0,216096.5,5440.8,24144.7,29777.7
Sagua La Grande,8,7,94.5,156.7,1999.6,1999.6,1998.9,1998.7,533.0,605.4,622.7,623.4,36.5,75.9,89.3,86.0,10.0,134.5,61.9,59.5,18.0,1370.6,1396.9,119970.9,298474.8,353149.8,14996.4,47355.7,57922.6
Nicaro,8,6,48.7,75.1,2000.2,1997.7,2004.4,2004.4,845.7,639.0,606.8,588.5,106.5,306.8,162.4,153.4,34.5,32.0,22.4,20.9,14.2,1080.3,1101.1,102126.8,216393.2,249632.9,12765.9,34567.1,42649.5
Manati,8,8,131.0,220.2,2000.5,2000.5,2003.5,2003.4,877.5,782.4,815.6,827.2,43.0,146.1,66.3,64.0,30.0,55.8,74.5,74.6,15.5,1191.2,1214.1,127535.7,286182.6,372381.7,15942.0,50979.0,63173.3
Cayo Coco,8,8,34.3,61.6,1994.0,1994.0,1994.6,1994.6,172.3,206.6,392.9,433.1,20.0,24.2,42.1,43.1,7.0,7.5,10.6,10.8,2.2,165.7,168.9,40341.6,92541.8,106930.0,5042.7,13769.3,17448.6
Isabela De Sagua,7,5,241.9,456.3,1993.9,1993.8,1994.2,1994.2,632.5,406.3,1082.5,1115.7,60.0,62.4,389.6,392.2,15.0,15.8,15.9,16.0,32.5,2513.9,2562.2,248659.4,537464.0,598264.6,35522.8,89662.3,111847.5
Bahia Honda,6,6,184.8,317.8,2003.3,2003.3,2003.8,2003.9,513.4,1527.1,2680.3,2729.1,156.5,184.8,324.7,325.3,7.0,7.8,18.2,18.3,25.3,1956.3,1993.9,91934.1,477897.5,556326.5,15322.4,95712.8,117643.9
La Coloma,6,6,74.4,74.5,1995.8,1995.8,2001.3,2001.8,503.8,648.1,782.5,1306.2,59.5,62.2,45.3,61.7,29.0,48.5,34.1,52.0,14.2,1090.9,1111.9,54807.8,213056.7,225358.0,9134.6,37352.2,41208.5
Caibarien,6,6,32.1,52.2,1998.5,1998.5,2002.5,2002.7,482.0,440.5,533.6,538.3,51.0,74.7,45.8,44.5,8.0,15.2,15.5,15.4,4.4,336.7,343.2,32048.9,95388.5,112357.0,5341.5,20991.6,25952.2
Baracoa,5,5,61.3,103.7,1999.2,1999.2,2002.3,2002.2,557.7,471.2,586.0,590.0,106.0,306.0,382.7,373.1,2.0,8.8,13.0,13.2,15.4,1191.2,1214.0,54404.3,132376.2,164156.4,10880.9,38134.8,47363.6
Banes,4,4,36.7,66.5,1987.0,1987.0,1992.7,1993.3,583.2,938.0,450.9,458.5,80.5,148.0,72.9,64.1,224.0,217.2,95.5,86.5,15.4,1188.2,1211.0,56775.3,118868.1,129890.5,14193.8,33796.8,40557.9
Manzanillo,3,3,2.5,3.1,1977.0,1977.0,1976.5,1976.5,248.8,348.1,434.7,447.7,17.0,59.7,113.5,114.2,210.0,194.7,242.3,243.8,1.8,134.0,136.6,21819.2,44768.1,48240.3,7273.1,16183.8,18273.8
Tunas De Zaza,3,2,35.4,61.2,1993.3,1989.0,2001.9,2002.0,861.8,876.5,646.3,645.3,50.0,483.2,46.3,43.2,8.0,8.8,10.3,10.3,20.2,1526.7,1556.1,14834.9,90041.5,103299.1,4945.0,35479.8,43605.2
Bahia De Sagua De Tanamo,3,3,36.8,64.5,2002.0,2002.0,2000.6,2000.4,565.7,567.0,427.5,409.4,35.0,39.0,31.0,30.1,22.0,22.7,32.2,31.8,4.5,349.3,356.0,24914.9,102915.8,119383.4,8305.0,40324.2,49678.8
Nuevitas,2,2,474.5,815.0,2003.5,2003.5,2005.0,2005.0,6666.8,6666.8,7526.5,7498.7,573.5,573.5,1128.2,1128.1,20.0,20.0,31.7,31.7,48.8,3781.9,3854.5,637489.8,1010027.9,1365949.6,318744.9,740592.9,931948.8
Jucaro,2,2,0.6,0.2,1996.5,1996.5,1979.7,1981.7,1962.2,1962.2,1715.9,1327.2,682.0,682.0,818.2,801.8,793.0,793.0,1436.4,1358.7,39.6,2972.9,3030.0,10819.8,14118.6,14904.9,5409.9,8682.4,10741.7
Ceiba Hueca,2,2,11.1,13.4,1992.5,1992.5,1993.8,1994.0,794.7,794.7,582.1,569.6,140.5,140.5,169.0,172.0,26.5,26.5,43.6,45.4,4.3,323.4,329.7,20818.9,42131.0,45330.7,10409.4,35545.3,45975.4
Cardenas,2,2,4.9,5.9,1992.5,1992.5,1994.7,1998.1,1640.4,1640.4,400.4,337.7,72.5,72.5,63.8,50.7,348.5,348.5,291.7,206.3,2.7,202.2,206.1,18776.4,37551.0,40810.6,9388.2,22491.4,26278.8
Puerto Tarafa,2,1,1.9,3.3,1972.0,1972.0,1972.0,1972.0,618.9,618.9,618.9,618.9,80.0,80.0,87.0,87.0,48.0,48.0,59.6,59.6,1.3,93.9,95.7,6921.6,15699.7,18913.2,3460.8,10435.4,13025.0
Media Luna,1,1,11.2,17.7,2000.0,2000.0,2000.0,2000.0,504.9,504.9,504.9,504.9,44.0,44.0,44.0,44.0,7.0,7.0,7.0,7.0,1.3,101.2,103.2,15771.4,37873.1,42724.1,15771.4,47992.7,56125.2
Camaguey,1,1,8.0,13.9,2002.0,2002.0,2002.0,2002.0,294.0,294.0,294.0,294.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,1.2,93.0,94.8,2685.4,19666.3,22674.9,2685.4,23190.1,28507.6
Boca Grande,1,1,95.7,165.8,2002.0,2002.0,2002.0,2002.0,3501.4,3501.4,3501.4,3501.4,250.0,250.0,250.0,250.0,10.0,10.0,10.0,10.0,13.5,1048.8,1068.9,31982.4,234216.8,270047.4,31982.4,276183.6,339511.4
Gibara,1,1,2.1,3.2,1999.0,1999.0,1999.0,1999.0,474.5,474.5,474.5,474.5,48.0,48.0,48.0,48.0,15.0,15.0,15.0,15.0,0.4,27.3,27.9,5443.8,15968.7,22022.0,5443.8,21809.2,27499.0
