Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,291,35,8634.0,929.3,1995.5,1994.1,1998.2,1998.1,384.0,680.3,573.4,604.1,34.0,56.1,60.0,64.3,8.0,36.7,22.0,24.2,1988.3,153320.2,156263.9,4918596.7,20240785.6,21728970.9,16902.4,61017.2,60273.9
Container,263,52,6010.8,7573.2,2006.3,2004.4,2006.3,2006.3,824.4,1238.4,1410.3,1412.9,68.0,99.9,228.1,227.8,19.0,23.5,31.9,32.0,1187.3,91451.8,93207.7,7729696.0,26757790.7,29916045.6,29390.5,105846.8,125456.2
Bulk carrier,158,111,4689.5,7462.4,2005.4,2008.0,2008.8,2008.7,953.1,1671.6,1550.7,1554.9,204.5,373.4,643.4,644.7,47.5,82.2,104.4,104.9,564.9,43404.9,44238.3,3142148.1,7963132.6,11701588.0,19887.0,84111.9,106382.8
General cargo,143,60,1495.4,2132.4,2003.5,2003.6,2004.2,2004.1,714.1,951.1,1357.0,1384.3,89.0,172.0,314.8,330.3,47.0,100.5,93.4,94.2,330.3,25278.9,25764.3,1409449.8,4597024.8,6617123.0,9856.3,47426.4,63701.9
Chemical tanker,80,40,3037.4,4927.6,2007.0,2007.3,2007.3,2007.5,1127.9,1756.5,1829.4,1825.8,143.5,203.0,321.5,321.0,47.5,58.4,57.3,58.1,594.6,45875.6,46756.4,1453021.7,8065948.4,9419412.0,18162.8,117310.5,144019.2
Liquefied gas tanker,61,12,843.4,965.7,2000.3,2003.0,2006.2,2005.0,1025.8,1378.4,1434.5,1355.5,135.0,128.5,227.3,217.3,44.0,41.4,46.3,45.4,217.8,16603.1,16921.9,703125.5,2089738.8,2284173.9,11526.6,63781.7,84282.3
Oil tanker,58,19,5812.1,10487.7,2001.3,2004.2,2003.7,2003.8,1291.0,2534.6,2071.9,2094.8,177.0,300.4,413.7,416.0,60.5,56.5,62.4,61.3,727.7,56290.9,57371.7,5756213.0,11935364.3,13388208.3,99245.1,248104.4,307821.0
Refrigerated bulk,50,29,466.2,526.8,1993.3,1993.2,1993.0,1993.1,1033.3,1133.5,1189.5,1210.8,78.5,99.0,184.4,188.3,49.0,116.6,144.9,144.7,316.1,23964.4,24424.5,1562730.5,3414642.0,3846273.0,31254.6,66603.2,71911.5
Vehicle,23,14,1038.2,325.9,2005.1,2004.0,2001.3,2001.2,763.7,1072.7,861.1,828.7,61.0,91.0,177.0,170.7,16.0,15.0,18.0,17.3,75.9,5869.7,5982.4,330041.3,1455128.2,1685186.8,14349.6,54542.9,58700.1
Service - tug,22,13,2.2,1.2,1983.8,1981.6,1971.2,1976.5,211.6,395.7,389.3,373.6,87.0,76.6,116.7,112.2,68.5,110.7,82.1,96.1,11.0,824.9,840.8,31283.3,73975.6,99049.3,1422.0,3671.8,4957.5
Service - other,9,8,207.1,145.4,1994.0,1995.0,1990.5,1989.8,3191.2,4668.3,5177.3,3534.2,134.0,806.4,1041.8,931.8,159.0,186.6,142.5,181.8,78.9,5945.9,6060.0,1014485.7,2081502.0,2242944.4,112720.6,250822.4,283214.0
Ro-Ro,6,5,11.6,8.6,1992.8,1997.2,1988.3,1995.8,1279.1,1334.1,820.9,904.0,90.5,85.6,97.3,95.9,52.0,112.5,81.7,119.2,11.1,833.3,849.3,31223.8,240723.8,113595.3,5204.0,12699.9,18104.2
Ferry-pax only,3,3,1.1,0.6,1937.3,1937.3,1944.9,1935.8,1142.6,1181.5,1167.2,1267.9,182.0,187.0,176.9,209.3,93.0,98.7,85.3,127.5,1.6,118.1,120.3,51599.4,105086.9,132377.0,17199.8,39997.3,52729.6
Ferry-RoPax,2,2,6.5,1.4,2003.5,2003.5,2004.1,1999.4,898.2,898.2,871.5,820.5,624.0,624.0,645.2,471.7,710.5,710.5,726.1,598.3,16.4,1232.7,1256.3,8834.8,21847.8,26807.4,4417.4,9429.4,8588.2
Miscellaneous - fishing,1,1,0.6,0.2,1982.0,1982.0,1982.0,1982.0,727.0,727.0,727.0,727.0,126.0,126.0,126.0,126.0,43.0,43.0,43.0,43.0,0.3,22.8,23.2,1641.1,3640.3,4138.6,1641.1,3862.3,4578.5
