Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Havana,333,110,9093.7,5116.8,1998.2,2001.2,2000.3,2004.9,425.3,994.9,609.3,1168.5,37.0,162.4,124.9,264.2,9.0,53.4,29.1,48.3,1884.4,145027.5,147812.0,5532624.3,20638310.6,23396717.6,16614.5,62114.0,68455.6
Santiago De Cuba,225,120,3133.7,3921.9,2004.1,2004.1,2005.3,2006.2,819.6,1080.4,910.7,1012.4,101.0,305.7,354.6,420.7,23.0,76.1,67.8,75.1,747.1,57201.5,58299.7,3945320.1,11027560.7,13565278.9,17534.8,59745.2,72131.9
Mariel,207,65,5577.8,6268.8,2003.2,2001.9,2005.7,2006.1,770.6,1362.1,1536.9,1565.9,68.0,122.1,227.2,242.3,21.0,72.8,39.1,43.7,1059.6,81677.9,83246.1,6269028.8,21976772.7,24538805.1,30285.2,110827.4,130427.9
Cienfuegos,97,62,2615.1,3650.3,1999.6,2001.8,2003.6,2005.2,807.6,1518.3,1204.3,1762.9,99.0,228.9,479.8,556.1,26.0,70.1,90.8,103.7,497.6,38296.6,39031.9,2164104.7,6326056.3,7982026.7,22310.4,85234.6,103745.2
Moa,91,43,1276.2,1974.7,1999.0,1999.4,2006.6,2007.5,1032.1,1072.8,1553.1,1625.8,131.0,138.4,220.4,223.7,58.0,110.7,92.3,92.0,333.3,25406.2,25894.0,1117603.8,3403523.7,4226713.5,12281.4,49799.9,63485.8
Matanzas,51,33,4473.9,7919.9,2003.1,2004.5,2004.6,2004.7,1252.3,2131.2,2423.3,2453.4,177.0,240.7,483.4,488.9,68.0,85.8,76.5,73.4,531.8,41124.7,41914.3,3932488.1,9068201.3,10302980.1,77107.6,216158.2,271231.5
Cabanas,33,18,1380.7,806.0,2005.2,2005.7,2003.4,2006.1,868.5,1490.6,1712.4,1603.4,65.0,123.7,167.8,254.2,22.0,31.4,57.3,49.0,279.4,21589.1,22003.6,1312479.1,4666668.3,4978869.1,39772.1,142120.8,153176.9
Puerto De Pastelillo,24,18,679.1,900.8,2006.0,2003.8,2012.4,2011.5,1069.9,1358.7,1680.9,1448.2,112.5,138.7,245.7,221.4,48.5,80.6,78.2,87.1,138.9,10706.0,10911.5,484290.1,1737139.4,2032736.4,20178.8,108485.1,139301.8
Puerto Padre,21,16,255.8,397.6,2003.1,2004.9,2008.3,2008.4,968.4,1060.6,1056.9,1028.3,109.0,165.2,266.8,267.0,37.0,48.4,44.4,43.1,35.3,2702.2,2754.1,220879.0,618886.2,912792.3,10518.0,44858.2,58745.9
Bufadero,15,15,445.0,668.4,2005.6,2005.6,2008.4,2008.5,1288.6,1907.3,2065.9,2062.5,172.0,200.3,294.3,294.2,60.0,84.9,109.5,112.0,68.3,5241.2,5341.8,278809.8,799351.7,1195668.3,18587.3,88185.1,115195.7
