,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,170,Colombia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16577115444.734999,66049240.858395
1,170,Colombia,09,"Coffee, tea, mate and spices",2157728007.838,657849.8082150001
2,170,Colombia,39,Plastics and articles thereof,1111129795.271,687697.5628879999
3,170,Colombia,08,"Fruit and nuts, edible; peel of citrus fruit or melons",596461783.996,990340.431742
4,170,Colombia,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",525310153.02,763793.7087490001
5,170,Colombia,72,Iron and steel,492515565.97300005,182231.620192
6,170,Colombia,17,Sugars and sugar confectionery,373415439.032,630850.293477
7,170,Colombia,38,Chemical products n.e.c.,352962188.002,146234.725013
8,170,Colombia,21,Miscellaneous edible preparations,250872610.92499998,33287.844388
9,170,Colombia,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",249028206.152,42309.980073
10,170,Colombia,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",237718790.43400002,48160.544471
11,170,Colombia,76,Aluminium and articles thereof,237279020.60500002,49089.188944
12,170,Colombia,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",226159188.605,158046.575129
13,170,Colombia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",184946573.875,50352.171876
14,170,Colombia,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",176569443.922,1077.69707
15,170,Colombia,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",171515208.982,123280.794875
16,170,Colombia,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",164329839.61900002,45438.040839
17,170,Colombia,30,Pharmaceutical products,158453669.841,29604.844377
18,170,Colombia,73,Iron or steel articles,156622040.921,77758.9893
19,170,Colombia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",155549643.014,19402.927942000002
20,170,Colombia,96,Miscellaneous manufactured articles,118174865.365,27310.200345999998
21,170,Colombia,70,Glass and glassware,111345131.78299999,100235.670756
22,170,Colombia,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",95980657.307,11237.82115
23,170,Colombia,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",90473737.90599999,37971.384439
24,170,Colombia,20,"Preparations of vegetables, fruit, nuts or other parts of plants",88792371.752,45310.546116000005
25,170,Colombia,29,Organic chemicals,88729390.607,100653.798376
26,170,Colombia,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",86028282.201,128567.242234
27,170,Colombia,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",81232876.898,20160.873321
28,170,Colombia,62,Apparel and clothing accessories; not knitted or crocheted,76126722.161,3050.463818
29,170,Colombia,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",70006072.685,13485.968556
30,170,Colombia,61,Apparel and clothing accessories; knitted or crocheted,66820319.296000004,1749.673107
31,170,Colombia,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",65334785.725,29847.541589
32,170,Colombia,40,Rubber and articles thereof,62072733.586,17533.589534000002
33,170,Colombia,69,Ceramic products,57308654.283,106765.477025
34,170,Colombia,18,Cocoa and cocoa preparations,54232946.021,14557.01923
35,170,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52498304.597,672868.099934
36,170,Colombia,31,Fertilizers,50937390.09,163666.532408
37,170,Colombia,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",47706506.813999996,7624.052057
38,170,Colombia,05,Animal originated products; not elsewhere specified or included,46511982.015,7763.935623
39,170,Colombia,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",45730373.893,78217.861372
40,170,Colombia,23,"Food industries, residues and wastes thereof; prepared animal fodder",43699894.568,29196.486279999997
41,170,Colombia,44,Wood and articles of wood; wood charcoal,42372700.026,91849.14798000001
42,170,Colombia,41,Raw hides and skins (other than furskins) and leather,41810903.574,20939.721830000002
43,170,Colombia,26,"Ores, slag and ash",41546053.645,34593.835735
44,170,Colombia,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",32450341.921,65003.175788
45,170,Colombia,74,Copper and articles thereof,31983243.873,7488.6932830000005
46,170,Colombia,35,Albuminoidal substances; modified starches; glues; enzymes,30371437.55,7896.283487
47,170,Colombia,22,"Beverages, spirits and vinegar",30181913.457,20430.871318
48,170,Colombia,54,Man-made filaments; strip and the like of man-made textile materials,29965239.009999998,7705.193624
49,170,Colombia,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",29622615.7,7386.081782
50,170,Colombia,83,Metal; miscellaneous products of base metal,26301526.125,6741.480668
51,170,Colombia,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",24690069.798,7695.014818
52,170,Colombia,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",22795372.728,2485.169078
53,170,Colombia,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",21138951.658999998,2575.54532
