Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Santos,2792,889,58178.1,70367.4,2009.0,2009.2,2009.3,2009.5,238.8,624.4,410.3,444.9,23.0,98.3,86.0,100.2,33.0,103.5,61.7,72.7,8082.2,624595.7,636588.0,43559727.7,129663827.9,149154568.9,15601.6,54612.4,65043.5
Rio De Janeiro,1332,509,28468.3,35101.0,2007.2,2007.8,2009.0,2009.5,296.3,722.8,476.9,541.4,44.0,170.8,259.9,308.2,22.0,82.4,78.8,87.9,5347.5,412375.2,420292.8,35300086.3,88945170.1,105483826.4,26501.6,77698.1,94828.3
Paranagua,1238,523,16585.9,21100.1,2010.6,2010.3,2010.9,2011.1,183.6,512.7,238.9,261.9,32.0,156.3,130.6,161.6,18.0,73.4,52.5,63.0,2526.2,195165.9,198913.0,10538906.2,31985195.3,37718316.4,8512.8,32470.3,38736.0
Navegantes,749,192,14916.5,17155.2,2010.0,2009.1,2011.3,2011.4,401.3,458.4,319.2,318.7,34.0,147.4,62.4,61.1,17.0,70.1,21.5,20.9,1586.1,122590.2,124943.9,11607073.2,32198414.7,37126118.6,15496.8,49663.9,58566.4
Salvador,679,220,24336.3,26153.3,2009.0,2008.1,2009.9,2010.0,776.0,797.8,730.1,755.2,58.0,148.6,81.5,95.8,11.0,51.7,20.2,22.6,3198.2,247381.8,252131.5,17795387.3,51194143.8,58636684.7,26208.2,85374.7,99859.7
Rio Grande,652,375,10967.7,15783.8,2010.1,2009.0,2009.8,2009.8,543.1,711.2,650.1,666.1,46.0,97.4,106.6,116.0,46.0,78.8,73.3,80.6,1558.3,120135.7,122442.3,8663253.2,23939683.0,29240311.1,13287.2,49056.8,59893.2
Porto De Suape,581,166,12504.7,19888.6,2005.9,2007.7,2008.0,2008.1,506.5,816.1,917.8,923.2,94.0,111.3,200.5,198.7,36.0,68.5,89.9,85.2,3067.2,236794.2,241340.6,10499084.5,32320940.1,37051434.6,18070.7,70863.2,86983.0
Tubarao,556,259,7955.9,13359.7,2007.6,2010.3,2008.7,2008.8,537.0,726.9,734.0,751.5,59.0,110.8,138.3,140.7,61.0,148.2,169.7,178.6,1140.4,87903.2,89591.0,5819467.7,14853580.4,18885825.8,10466.7,38308.5,47582.9
Itapoa,519,129,11182.8,16596.0,2011.0,2010.1,2010.5,2010.6,200.6,470.9,311.1,370.2,18.0,99.2,333.7,413.7,22.0,39.2,35.1,36.3,1241.7,96165.8,98012.1,8628772.2,20202684.2,22849942.4,16625.8,46972.9,56336.8
Vitoria,502,147,7951.1,9686.2,2007.3,2008.1,2007.5,2008.0,417.6,963.9,998.2,1001.1,57.5,134.7,162.0,147.3,36.0,85.3,50.9,51.8,1442.5,111266.3,113402.6,8300253.7,22524658.3,26369110.8,16534.4,51550.9,61502.9
Sao Luis,471,130,5311.1,8563.6,2009.6,2008.2,2007.2,2007.1,224.2,939.0,1112.7,1137.2,97.0,179.8,270.9,277.8,38.0,50.4,51.1,51.2,1104.6,85224.4,86860.7,3764164.1,13191036.3,15797811.1,7991.9,36745.8,45379.1
