Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Santos,1621,1137,369718.2,562843.6,2008.8,2009.6,2010.1,2010.1,5022.5,5631.9,5474.9,5999.0,397.0,479.2,555.5,600.7,75.0,147.5,118.5,133.3,33569.7,2597981.5,2647862.8,193787882.8,560010785.6,676906093.8,119548.4,471839.7,575101.9
Rio Grande,1108,687,128952.6,212260.5,2008.8,2009.0,2009.6,2009.8,626.9,4496.8,2545.0,3153.6,58.0,396.9,597.4,629.2,35.0,93.2,114.5,117.9,10260.2,793802.5,809043.5,64743713.9,182266895.7,220474492.0,58433.0,242889.3,298885.7
Paranagua,773,683,151338.5,264756.6,2009.6,2009.9,2009.8,2009.8,5658.9,5810.8,5739.4,6270.5,653.0,681.0,860.7,886.2,87.0,112.1,109.6,111.4,12874.3,996114.6,1015240.0,71796952.2,208244094.6,247956343.8,92880.9,398837.3,484451.7
Tubarao,773,694,425868.3,818110.2,2011.0,2011.0,2011.0,2011.0,8234.3,6883.7,7639.3,7687.9,669.0,602.4,699.7,701.0,209.0,265.4,234.6,233.6,21576.1,1670802.4,1702881.8,157671202.7,387085863.2,440914436.4,203973.1,681561.0,822123.9
Santana,458,338,53407.9,89282.3,2008.4,2009.3,2009.9,2010.3,3203.2,3617.4,3423.1,3583.4,259.0,313.9,405.6,414.2,5.0,19.4,22.3,19.7,4546.3,351820.6,358575.6,27596175.8,76795809.6,91542893.9,60253.7,242087.1,292558.7
Rio De Janeiro,453,313,99972.8,122833.9,2009.2,2008.5,2012.5,2012.7,4063.3,3787.7,4802.9,4983.1,289.0,367.9,445.4,466.8,22.0,70.4,32.9,37.5,10331.6,790500.5,805678.1,62213348.9,173431515.0,204151478.4,137336.3,478662.5,579514.7
Vila Do Conde,440,336,43381.1,73299.6,2006.4,2008.1,2009.4,2010.2,3084.2,3743.3,3792.6,4001.5,298.5,421.0,543.6,561.5,85.5,138.7,143.9,143.5,4113.1,317797.7,323899.4,24212105.6,66093929.4,82335600.8,55027.5,224759.4,276617.8
Itaqui,436,362,384995.7,741449.5,2008.7,2009.2,2007.6,2007.8,9651.3,7566.1,8767.6,8801.6,824.5,750.0,881.2,881.9,35.0,42.6,36.7,36.6,17153.3,1328437.0,1353943.0,130087568.3,328938681.3,369823271.6,298366.0,934205.9,1139833.6
Ponta Da Madeira,431,332,464132.4,904120.2,2009.9,2010.2,2009.7,2009.9,9651.5,7911.2,8911.9,8933.6,734.0,655.1,778.6,779.3,123.0,150.8,141.5,141.7,19080.9,1477907.5,1506283.3,145803542.7,383420520.0,426893547.9,338291.3,1070632.5,1317132.8
Itaguai,386,316,271258.5,488532.5,2010.8,2010.5,2011.3,2011.0,8885.6,7777.0,8293.4,8293.6,757.0,737.2,762.8,783.9,52.0,72.5,61.2,64.0,14640.2,1133859.0,1155629.1,111803501.3,264893539.6,304803908.8,289646.4,916413.0,1085413.9
Sao Luis,286,267,40261.2,70841.4,2010.0,2010.2,2011.0,2011.2,3655.3,4375.8,4744.5,4833.5,402.5,481.8,648.8,664.3,61.0,76.1,78.1,77.8,3713.8,286894.5,292402.9,20217097.8,59680164.4,73136734.0,70689.2,313243.4,386488.4
Aratu,284,245,40699.3,65761.7,2009.8,2010.2,2010.4,2010.9,4322.2,4773.1,5074.9,5378.7,411.5,518.1,653.0,694.5,60.0,89.8,94.0,97.8,4426.7,341288.8,347841.6,23633998.4,70019013.9,83497674.6,83218.3,345953.7,423801.1
Ilha Guaiba,225,176,207135.4,387714.0,2006.4,2008.5,2005.0,2005.3,8943.7,8343.9,8604.1,8606.6,739.0,747.3,770.4,772.6,116.0,129.8,132.4,132.6,9120.4,706456.3,720020.3,68272394.6,167323770.0,187671440.0,303432.9,931253.0,1127455.1
Suape,185,74,40017.7,40863.4,2009.2,2008.8,2010.1,2010.2,3040.5,3223.6,3137.1,3171.0,185.0,226.6,199.6,200.3,15.0,48.2,21.8,24.0,4228.8,327490.4,333778.2,25377522.7,69890223.5,79600093.5,137175.8,435923.8,505526.8
Niteroi,176,161,44771.5,82163.5,2008.9,2008.7,2010.3,2010.4,3813.6,4287.5,4697.5,4873.6,354.5,429.9,654.1,660.2,21.0,58.6,39.7,37.9,3241.8,250582.4,255393.6,27039632.2,58644666.0,67914546.6,153634.3,466314.5,571662.5
