Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Santos,1909,1257,419377.5,645364.7,2009.2,2009.9,2010.6,2010.5,4568.0,5795.8,5096.5,5821.1,424.0,598.1,689.3,755.3,21.0,69.2,57.9,62.3,39106.0,3026571.7,3084681.9,208255091.3,618320616.0,747520854.2,109091.2,448174.6,549119.8
Paranagua,956,736,160048.5,271319.7,2010.0,2010.0,2009.9,2009.9,3910.4,5151.9,3747.2,4584.1,359.5,472.8,651.8,687.9,18.0,59.3,41.7,41.0,13610.2,1053347.5,1073571.7,72387086.1,225350824.0,269257331.6,75718.7,342667.9,420047.9
Tubarao,810,732,399988.3,766783.7,2010.8,2010.9,2010.5,2010.4,5288.3,5883.6,7237.2,7309.6,553.0,602.9,833.7,837.3,31.0,71.5,92.1,93.2,22635.0,1751996.3,1785634.6,147120542.8,368881575.6,425333139.1,181630.3,612251.5,746376.1
Rio Grande,767,614,121044.2,207304.8,2008.8,2008.9,2010.0,2010.0,3732.9,4899.8,5177.1,5648.7,351.0,506.0,782.9,799.8,20.0,71.3,47.4,47.2,10735.5,830623.4,846571.4,57311647.0,166413697.3,195544126.1,74721.8,319836.3,391432.3
Rio De Janeiro,501,354,83316.5,111104.5,2008.3,2008.1,2009.7,2010.1,3948.3,3810.8,3939.8,4407.3,266.0,338.5,407.4,463.8,26.0,61.0,47.5,53.7,9519.5,730495.1,744520.6,63162297.8,164812581.3,191863148.8,126072.5,404289.4,488933.4
Vila Do Conde,471,344,58385.5,95337.1,2006.0,2008.3,2008.7,2009.9,3557.6,4634.6,4587.0,4761.3,325.0,424.2,563.6,588.4,25.0,67.8,58.0,56.5,5766.5,445603.3,454158.9,33262631.3,90884405.6,114193879.7,70621.3,286743.3,354054.6
Itaqui,443,368,443853.6,856597.7,2008.9,2009.3,2007.9,2008.0,9763.6,8337.3,9966.8,10008.9,932.0,795.3,1041.5,1043.3,40.0,61.8,82.5,82.8,21039.7,1629314.4,1660597.3,146820471.8,376030763.0,422458261.1,331423.2,1047065.7,1281548.5
Itaguai,410,298,298274.5,525793.9,2011.0,2010.4,2011.4,2011.1,8862.7,8079.3,8116.6,8343.8,794.5,748.1,790.1,823.6,17.0,43.1,39.4,41.4,17163.4,1329321.0,1354844.0,125439612.1,298297413.9,342629114.6,305950.3,955920.5,1127869.0
Ponta Da Madeira,366,286,460395.7,898832.5,2009.9,2010.0,2009.6,2009.7,9768.3,8862.1,10152.5,10175.2,947.0,847.7,1033.2,1033.2,57.5,73.2,95.2,95.5,20940.9,1621785.5,1652923.8,142029150.2,378626107.2,420385555.7,388057.8,1231896.7,1520272.9
Aratu,274,226,38576.9,65989.2,2009.4,2009.7,2010.4,2010.4,4334.5,4960.4,5348.2,5575.5,346.5,437.7,598.5,620.1,17.0,38.7,33.7,33.3,4109.0,316439.5,322515.2,22581268.9,68187561.3,81157676.8,82413.4,350258.0,432187.6
Navegantes,214,80,11271.3,13079.5,2009.8,2007.7,2011.1,2011.3,735.4,1771.3,879.5,882.0,60.0,130.8,126.9,131.1,23.0,31.7,24.4,24.2,1255.5,96987.2,98849.4,8638825.9,24931488.7,28546112.7,40368.3,132547.6,154338.5
Pecem,196,138,35130.2,44031.0,2010.1,2010.2,2010.8,2011.1,3328.3,3642.0,3598.6,3564.4,235.0,311.9,312.7,320.1,17.0,52.9,32.8,37.2,3495.7,264078.2,269148.5,21975439.3,59496419.1,68100875.1,112119.6,386015.4,465552.7
Portocel,192,87,39133.1,58357.2,2004.6,2005.2,2005.0,2005.0,4976.5,5808.1,6132.7,6127.4,453.5,512.9,630.3,629.9,33.5,43.1,36.6,36.8,3745.5,288755.5,294299.6,22085895.4,80239584.3,118479339.8,115030.7,685005.0,934644.4
Ilha Guaiba,177,131,193535.1,359530.3,2005.2,2007.7,2002.9,2003.3,9040.4,8851.0,9664.2,9628.0,905.0,855.3,954.1,952.1,45.0,52.2,67.1,66.4,9598.0,743380.2,757653.1,61012786.4,152452740.9,170411626.5,344705.0,1058865.7,1288599.4
Niteroi,167,152,41816.3,76140.2,2008.7,2008.5,2009.9,2009.9,4526.0,5144.1,5286.7,5405.2,419.0,555.5,693.7,703.4,42.0,99.6,94.6,94.0,3622.6,279958.6,285333.8,29274470.7,64774419.8,75212956.8,175296.2,526481.0,646603.4
Salvador,154,93,27392.7,31358.1,2008.1,2008.3,2008.7,2008.8,3382.6,3875.9,3643.8,3716.6,212.0,329.4,289.4,312.5,15.0,89.7,39.7,50.8,3241.8,250343.5,255150.1,19557965.3,53187295.2,61924095.8,126999.8,416221.5,493932.4
Sao Luis,154,145,35090.4,63344.4,2008.6,2009.2,2010.4,2010.6,4500.5,5984.0,6311.4,6471.6,445.5,556.9,713.8,725.9,17.0,42.8,33.6,32.6,2792.5,216048.6,220196.7,14936155.0,45371388.1,55640690.1,96988.0,461823.6,579355.6
Sao Vicente,149,134,25630.2,45251.7,2011.1,2010.7,2011.5,2011.4,4297.7,5268.4,5680.6,5905.6,387.0,485.2,700.4,716.5,25.0,111.2,69.7,66.3,2287.6,177042.8,180442.0,12573739.0,34089530.9,40887843.2,84387.5,367506.2,453233.0
Santana,141,127,23197.1,38994.0,2009.5,2010.0,2010.1,2010.4,4363.8,4658.2,4913.3,4864.7,516.0,575.5,711.4,714.2,16.0,61.7,66.7,64.1,2052.0,158650.8,161696.9,11245266.9,29025918.7,35114044.9,79753.7,320527.1,387366.0
Sao Francisco Do Sul,138,133,22801.6,41771.0,2009.6,2009.7,2010.1,2010.1,3877.6,4274.9,4911.3,5068.3,357.0,400.2,667.6,675.9,18.0,40.4,27.2,26.0,1721.5,133253.4,135811.9,9585747.9,27819970.6,33373548.9,69461.9,317188.8,392506.5
Porto De Suape,123,104,15308.6,23476.4,2009.0,2009.0,2009.0,2008.6,3760.1,3651.0,3905.1,3918.5,328.0,343.0,440.4,450.9,38.0,53.3,62.2,61.9,1980.3,152497.9,155425.9,9643915.1,36216089.6,39226426.5,78405.8,359126.4,464876.4
Alumar,108,97,9528.8,15823.8,2011.1,2011.0,2010.8,2010.8,3540.7,3411.4,3394.4,3394.4,305.5,313.6,343.2,343.3,111.5,117.3,123.7,123.1,1005.0,77451.1,78938.2,6000049.8,15194211.8,19496068.8,55556.0,218740.6,265402.0
Vitoria,106,94,10718.3,14192.8,2008.5,2009.0,2008.3,2009.9,3303.3,3858.7,3916.1,4232.0,301.0,362.1,555.8,636.6,31.0,53.2,43.5,46.5,1237.9,95629.0,97465.1,6977652.0,17154322.3,23029926.1,65826.9,248598.8,311693.3
