Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,36343,9492,1782457.4,2249009.1,2004.6,2006.1,2009.0,2009.4,827.6,2197.1,1794.6,2220.9,81.0,231.7,330.2,366.7,18.0,61.8,37.4,40.8,218737.7,16662287.7,16982203.7,1201890267.2,3496774845.1,4080491970.5,33070.7,116488.3,142379.7
Int. Dep. Inventory,36392,9523,1579947.6,1943455.6,2004.6,2006.1,2008.7,2009.2,834.7,1883.5,1591.9,1917.6,83.0,195.1,281.5,316.3,25.0,78.1,58.9,67.7,198760.8,15156296.9,15447297.8,1090323818.7,3187017918.7,3732756016.7,29960.5,105724.7,129351.6
Domestic Inventory,37783,4376,253723.7,214468.1,2002.9,2004.7,2005.7,2007.3,191.7,593.3,344.4,444.5,17.0,88.3,125.0,110.5,12.0,57.1,43.5,52.5,61517.9,4693388.8,4783501.9,273862650.0,779752126.2,927401237.4,7248.3,21596.9,24599.9
