Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Barcelona,3100,671,27824.7,16437.1,2004.5,2004.9,2006.0,2007.2,166.1,425.6,269.4,296.3,13.0,47.6,47.2,52.1,9.5,37.9,23.0,38.2,5767.3,441506.0,449982.9,27058402.3,78795939.5,93903954.2,8728.5,24566.3,26174.0
Valencia,3082,546,27185.5,24203.0,2005.8,2004.9,2008.1,2008.2,162.9,314.6,250.4,288.3,13.0,37.7,32.5,37.1,13.0,28.3,22.3,26.0,4435.8,339450.2,345967.7,24486245.3,69152440.4,81055175.4,7944.9,23355.8,25855.1
Palma De Mallorca,2249,146,13712.3,3158.5,2005.4,2000.5,2008.0,2007.0,138.8,304.2,171.3,192.7,9.0,70.1,15.4,17.9,5.0,39.9,18.1,22.9,3387.5,256306.6,261227.7,15790637.5,43884688.7,53686347.4,7021.2,17106.5,16528.1
Tenerife,1882,282,12142.1,8317.3,2003.6,2002.6,2005.1,2006.3,150.1,470.6,342.6,438.0,14.0,69.4,82.3,75.7,10.0,51.2,21.4,18.8,3491.4,266410.1,271525.1,11295890.8,34301224.9,39269022.0,6002.1,18980.5,21784.6
Melilla,1689,141,6175.1,2016.4,1996.7,2002.8,1997.0,1999.9,117.3,488.7,193.6,227.7,8.0,44.6,29.2,37.8,5.0,41.6,15.8,31.0,1594.0,121301.7,123630.7,8941326.9,23631638.5,27568284.0,5293.9,12081.1,11938.7
Las Palmas,1377,387,16409.5,16391.4,2003.5,2002.4,2005.6,2006.3,152.6,838.8,456.5,738.1,30.0,111.7,158.3,117.7,16.0,61.7,42.6,28.5,3840.1,294386.3,300038.5,14223983.6,41069995.7,46866511.5,10329.7,32195.8,37741.0
Puerto De La Luz/Las,1294,165,5717.8,3932.2,2002.3,2001.6,2004.6,2006.2,115.3,905.7,321.5,403.4,8.0,265.1,143.3,127.8,8.0,67.9,39.2,29.7,2158.7,164998.5,168166.5,9065684.0,23103020.7,27657463.4,7005.9,17627.8,18849.0
Ibiza,1245,99,5695.1,1617.2,2000.3,1997.6,2001.8,2002.4,155.9,643.2,230.1,227.9,10.0,68.0,78.7,59.0,5.0,61.9,16.3,17.0,1692.9,126856.2,129291.9,10348816.5,26210175.5,32155999.1,8312.3,19001.5,18999.2
Malaga,1108,271,6654.6,2509.0,1997.9,2002.5,2002.8,2002.8,129.6,410.3,253.3,273.4,10.0,85.6,44.6,75.3,7.0,32.5,18.9,39.4,1606.5,123492.6,125863.7,6060995.5,21479722.3,23122895.3,5470.2,16313.6,18152.1
Huelva,1049,420,8952.4,10858.1,2006.7,2006.6,2008.1,2008.8,512.0,586.1,812.1,775.1,37.0,64.0,194.1,245.9,34.0,55.6,123.6,97.3,2225.7,167956.2,171181.0,10829735.8,30729976.0,36549183.6,10323.9,33179.3,39636.8
