Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
France,4497,1902,74122.9,65817.2,2004.4,2005.2,2008.0,2008.9,407.9,760.6,567.7,694.1,36.0,75.0,80.3,94.7,17.0,45.6,25.3,29.1,11697.9,892743.8,909884.5,49774353.6,161994349.9,193324129.1,11068.3,40805.1,49915.7
Italy,4008,1586,89978.2,69673.4,2005.3,2005.4,2007.7,2007.3,565.5,936.9,611.2,732.2,41.0,89.8,64.5,91.0,14.0,35.2,27.1,34.3,14289.6,1103643.7,1124833.6,57979268.5,182282248.3,221690501.7,14465.9,50925.4,60667.5
Morocco,3791,1325,29297.8,30053.7,2002.8,2004.7,2004.5,2006.5,396.7,621.9,410.5,424.3,35.0,120.9,125.3,142.0,15.0,47.0,38.8,43.1,6139.7,471850.8,480910.3,32955097.7,94286113.2,111495840.3,8693.0,27726.7,32735.8
Portugal,2692,1274,37643.0,31899.6,2004.2,2004.4,2006.9,2006.8,504.1,699.5,557.3,628.0,44.0,81.3,68.1,82.3,15.0,49.7,29.3,38.8,6924.1,531609.6,541816.5,28075605.7,92423080.0,110121901.7,10429.3,38242.7,46206.0
United Kingdom of Great Britain and Northern Ireland,2522,1098,51821.9,43460.3,2003.7,2004.7,2006.3,2007.9,772.8,1197.2,1053.4,1274.9,75.0,133.7,116.6,162.3,17.0,70.3,27.0,35.4,8119.0,621252.8,633180.9,42044196.6,128080088.3,157738529.4,16671.0,55783.1,67862.3
Algeria,2279,795,13525.7,16743.5,1999.5,2003.5,2002.7,2005.0,330.0,553.9,462.2,536.3,31.0,71.5,94.1,110.3,23.0,45.6,55.6,59.0,3450.5,263367.6,268424.3,15262056.8,46773897.1,55048997.1,6696.8,24112.7,30184.7
Turkey,1586,1102,64576.2,90608.5,2004.6,2005.0,2006.4,2007.0,1807.7,1949.6,1904.4,1925.1,165.0,183.5,174.4,180.8,24.0,52.2,52.2,57.4,8593.6,656998.1,669612.5,57172292.7,163937959.1,199246028.3,36048.1,128237.6,159383.9
Netherlands,1553,934,48099.8,59995.8,2006.9,2006.5,2010.9,2010.7,1320.2,1383.5,1468.5,1487.5,112.0,140.2,129.2,139.3,25.0,41.1,34.7,37.2,6633.6,506880.0,516612.1,38130416.3,113334567.8,135757770.9,24552.7,86813.7,107640.0
Gibraltar,984,664,11874.6,14470.9,2005.7,2006.8,2006.4,2007.9,356.7,518.8,456.1,518.3,41.0,65.1,122.9,140.1,25.0,73.3,91.5,108.0,2735.8,208578.1,212582.8,8386507.2,26522868.6,30795262.3,8522.9,33207.2,41285.1
Belgium,950,552,23637.5,22188.1,2006.0,2006.5,2008.0,2008.7,866.8,1267.3,1299.4,1378.3,95.0,128.0,117.0,130.8,17.0,38.3,26.4,32.2,3536.7,270031.8,275216.5,17523295.1,55306250.1,67399114.2,18445.6,66814.5,81461.8
