Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,1469,1104,182371.1,322165.2,2010.7,2011.0,2011.5,2011.5,3541.9,4008.6,4070.8,4156.0,331.0,387.3,620.3,626.9,47.0,80.1,88.8,88.4,13565.0,1049973.4,1070132.9,90418805.1,229297456.8,280761611.8,61551.3,248467.7,301459.2
Container,765,154,31595.3,35902.8,2010.1,2010.5,2012.4,2012.4,713.4,604.3,559.1,559.6,45.0,46.0,69.2,68.4,14.0,16.0,16.5,16.7,2918.7,225889.5,230226.6,19966303.0,57151096.9,65353931.9,26099.7,88396.8,103425.8
Chemical tanker,493,272,27648.0,45740.0,2010.0,2010.4,2011.3,2011.3,915.3,2533.0,2596.8,2618.8,119.0,249.9,486.6,486.6,18.0,42.8,48.0,48.3,3624.4,280005.3,285381.4,10672971.8,68453408.9,79230653.2,21649.0,162772.7,199600.4
General cargo,365,175,17379.8,22959.8,1998.1,2004.3,2000.6,2002.2,920.5,2743.5,2890.0,2814.1,99.0,271.3,551.9,534.7,40.0,57.0,68.8,65.4,1928.9,148321.0,151168.7,10135493.7,35686827.1,52340164.3,27768.5,154810.8,210964.2
Oil tanker,270,128,57795.4,108678.5,2008.6,2009.1,2010.5,2010.5,1324.4,3998.6,3577.0,3660.7,215.5,398.4,607.5,611.1,26.0,74.0,61.5,60.9,3977.5,307439.4,313342.2,39310983.1,71240984.4,80292588.2,145596.2,384611.9,472330.6
Service - tug,154,25,43.9,36.2,2004.4,2004.6,2008.2,2007.8,190.7,969.6,463.4,454.9,28.5,613.4,855.5,761.1,28.0,137.9,214.6,237.5,85.9,6460.8,6584.9,927135.1,2192395.3,2935498.8,6020.4,15545.6,20989.3
Cruise,137,42,5661.3,608.8,2002.5,1997.8,2005.3,2003.3,723.7,1035.8,588.7,626.2,41.0,80.5,74.1,92.1,8.0,14.9,9.6,10.6,1420.7,109868.0,111977.5,2394241.2,11748736.3,14077519.3,17476.2,76328.2,85512.8
Miscellaneous - fishing,113,78,948.1,722.7,1990.7,1990.6,1992.5,1991.5,5243.0,7417.9,5957.4,6143.1,695.0,1376.6,1611.7,1615.6,57.0,1003.0,822.2,854.4,689.5,51786.5,52780.8,5082154.0,11273197.3,12816483.7,44974.8,105846.2,125474.2
Ro-Ro,111,15,1218.6,599.6,2001.2,1999.2,2000.0,1999.7,199.3,670.3,434.2,439.4,37.0,71.6,90.0,94.4,25.0,101.3,76.1,83.6,206.2,15767.2,16069.9,868121.2,3469754.8,2339940.8,7820.9,18640.6,22338.4
Vehicle,109,60,7802.4,2528.1,2008.2,2009.1,2010.4,2010.3,880.4,1558.0,1247.7,1257.2,58.0,107.0,175.6,177.1,12.0,17.5,21.5,21.3,443.5,34350.9,35010.5,2560010.8,11286902.6,13071383.5,23486.3,89271.6,96075.8
Service - other,76,28,520.9,480.4,1997.2,1999.8,2003.5,2002.2,234.8,2141.7,2286.1,2225.2,76.0,464.4,1084.2,962.3,18.5,207.4,674.3,676.6,184.7,13932.2,14199.7,3352123.0,6877820.5,7411268.0,44106.9,98145.2,110819.9
Liquefied gas tanker,49,35,19032.5,15759.7,2010.9,2011.2,2012.0,2011.9,4249.8,5129.6,6596.6,6333.6,333.0,421.1,542.4,540.1,4.0,49.3,13.4,15.2,1988.0,121667.9,124003.9,4038730.0,27743381.9,23459355.2,82423.1,706757.8,1084023.8
Refrigerated bulk,35,23,1369.0,1470.2,1991.4,1993.7,1993.8,1993.7,4265.2,4983.1,3791.9,3932.0,284.0,421.8,470.3,495.3,40.0,71.3,81.3,87.9,589.2,44910.9,45773.2,4361598.5,9530304.6,10734991.8,124617.1,265557.7,286722.5
Ferry-RoPax,4,3,239.0,13.6,2003.0,2003.0,2000.2,2002.1,5168.6,10607.4,5381.4,4430.0,310.0,2011.0,2771.1,2032.2,4.5,3.5,3.8,4.1,105.9,7360.1,7501.4,84441.9,208818.2,256221.2,21110.5,45062.4,41042.4
Ferry-pax only,3,2,8.7,0.7,1986.0,1983.0,1991.2,1990.4,1726.3,1812.9,1891.3,1882.7,105.0,138.2,312.2,302.3,30.0,104.5,36.5,43.6,5.1,380.1,387.4,22073.8,58269.2,75114.5,7357.9,19752.0,26117.9
Other liquids tankers,1,1,12.7,18.0,2016.0,2016.0,2016.0,2016.0,459.5,459.5,459.5,459.5,40.0,40.0,40.0,40.0,44.0,44.0,44.0,44.0,1.4,104.8,106.8,9240.1,26383.3,56882.3,9240.1,32011.1,51726.6
