Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,1518,1134,53029.3,88537.9,2010.8,2011.0,2012.2,2012.3,373.5,1058.2,1135.6,1094.4,38.0,118.2,454.2,449.6,58.0,74.9,73.5,71.6,4798.0,371141.3,378267.2,29570698.5,70122259.7,89025768.3,19480.0,74409.9,90006.1
Container,765,154,19817.8,22424.8,2010.1,2010.5,2012.3,2012.4,286.4,308.3,349.9,348.7,25.0,32.0,57.7,58.0,25.0,28.4,30.1,30.3,1891.4,146320.3,149129.7,12186159.8,34813831.9,39848605.5,15929.6,54090.5,63290.8
Chemical tanker,503,284,6440.2,10574.9,2010.0,2010.4,2009.6,2009.7,253.7,556.9,590.9,591.4,35.0,67.1,277.1,277.7,51.0,59.7,57.4,57.1,1430.6,110223.4,112339.7,3126598.8,17236350.4,20077136.9,6215.9,39858.5,48781.3
General cargo,371,181,12602.7,14869.9,1998.1,2004.0,2001.7,2003.4,923.6,1902.4,2071.3,1806.4,98.0,180.1,418.3,406.9,33.0,58.8,60.2,60.0,1456.4,112024.4,114175.3,7015282.5,24352765.8,35630669.6,18909.1,102407.9,139520.9
Oil tanker,270,129,56756.0,107547.2,2008.6,2009.0,2010.2,2010.2,976.7,3489.3,3541.0,3656.7,125.5,408.5,855.2,854.6,43.5,74.9,106.1,106.4,4494.4,347493.4,354165.3,35593232.6,62736374.2,70020163.4,131826.8,348177.3,429965.5
Service - tug,156,28,65.3,59.8,2004.3,2003.5,2009.6,2009.0,204.3,661.6,688.0,747.9,63.0,365.2,394.2,399.1,22.5,118.2,79.9,79.6,78.2,5921.7,6035.4,1528653.6,3614805.6,4840029.3,9799.1,25302.9,34163.3
Cruise,139,42,5055.9,537.4,2002.5,1997.8,2005.7,2003.9,702.4,953.4,519.3,548.3,39.0,80.2,64.7,77.8,10.0,94.7,33.2,52.2,1494.9,115388.6,117604.1,2244828.4,10477848.1,12360032.1,16149.8,67291.6,74358.7
Ro-Ro,113,16,1826.4,881.4,2001.4,1999.9,2000.5,2000.4,881.8,547.5,638.9,633.8,64.0,59.1,69.1,70.2,16.0,16.4,32.0,32.0,233.9,17995.8,18341.3,1059644.3,2897619.0,2516543.9,9377.4,22168.7,24798.8
Vehicle,110,60,3932.5,1258.2,2008.1,2009.1,2009.6,2009.5,195.9,733.9,623.7,620.6,23.0,59.6,162.3,159.7,21.0,22.3,22.9,23.5,245.3,19005.3,19370.2,1274130.7,5617550.5,6505696.0,11583.0,44027.0,47382.7
Miscellaneous - fishing,98,63,603.3,490.1,1991.6,1992.3,1990.8,1989.6,2599.2,4595.9,4004.5,4178.4,406.0,773.4,1251.8,1239.2,61.0,276.1,296.6,326.9,354.2,26599.0,27109.7,3446795.5,7645656.9,8692337.7,35171.4,82774.2,98123.8
Service - other,75,29,681.1,480.7,1996.1,1997.7,2003.3,2000.9,207.4,2924.9,3083.6,2342.2,46.0,664.1,1758.5,1631.4,60.0,240.4,339.5,408.7,196.5,14980.4,15268.0,3354191.1,6882063.8,7415840.5,44722.5,99515.2,112366.7
Liquefied gas tanker,49,35,1644.9,1493.4,2010.9,2011.2,2008.7,2009.0,175.5,671.3,567.5,596.1,24.0,116.9,268.8,280.6,37.0,59.0,48.1,48.4,307.0,20734.8,21132.9,551070.0,2772935.4,2535830.7,11246.3,80308.6,116946.0
Refrigerated bulk,38,25,813.6,858.6,1990.7,1992.9,1988.7,1988.9,1313.1,2440.4,2120.9,2159.4,114.5,363.7,560.4,577.4,63.5,144.1,162.6,183.7,533.1,40411.3,41187.2,2547170.5,5565691.2,6269227.7,67030.8,142841.9,154226.3
Ferry-RoPax,4,3,80.1,5.8,2003.0,2003.0,2003.4,2003.5,767.5,1198.1,1803.8,1878.1,41.5,69.5,220.7,224.3,23.0,36.3,9.9,8.9,17.6,1264.1,1288.4,35799.3,88528.8,108625.4,8949.8,19104.3,17400.0
Ferry-pax only,2,1,3.8,0.3,1992.0,1992.0,1992.0,1992.0,879.0,879.0,879.0,879.0,111.0,111.0,154.4,154.4,21.5,21.5,25.8,25.8,1.9,143.6,146.4,7900.6,22250.8,28822.0,3950.3,11019.6,14581.8
Other liquids tankers,1,1,3.4,4.8,2016.0,2016.0,2016.0,2016.0,123.5,123.5,123.5,123.5,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.2,18.3,18.6,2484.3,7093.6,15293.7,2484.3,8606.7,13907.6
