Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Piriapolis,1346,1115,172004.3,299103.2,2009.7,2010.0,2010.9,2011.0,2018.1,3775.8,3986.1,4295.4,274.5,358.2,606.5,622.2,46.0,85.8,89.0,90.0,13424.8,1032071.1,1051886.9,86412889.3,238890362.5,284306878.4,64199.8,263036.4,322551.7
Montevideo,1241,488,47130.7,49275.0,2004.3,2004.6,2008.7,2009.7,732.5,2868.5,881.5,934.1,56.0,396.2,313.4,346.7,25.0,219.1,74.5,78.7,6023.8,462538.9,471419.7,35255811.0,95801867.0,114745003.0,28409.2,93874.6,112027.3
Punta Carretas,873,629,78466.8,112878.6,2009.5,2009.8,2011.2,2011.4,886.8,2915.1,2298.8,2469.3,89.0,298.9,503.4,527.4,4.0,28.4,25.8,28.6,7787.0,577340.5,588425.4,40311085.2,137163900.4,157589028.9,46175.4,209082.3,263893.6
Nueva Palmira,215,140,10723.0,17817.8,2003.8,2006.9,2007.8,2008.2,333.3,2282.5,2746.3,2807.3,57.0,245.2,596.1,603.8,47.0,78.4,85.7,88.0,928.5,71614.8,72989.8,5804972.2,17540746.1,23836088.9,26999.9,130468.6,169100.5
La Paloma,109,52,27880.3,52874.5,2012.1,2010.1,2010.9,2010.9,1312.1,3282.0,3140.7,3227.0,232.0,348.0,584.0,589.0,27.0,63.5,69.7,70.5,1609.0,124370.4,126758.3,14994774.1,26967864.3,29226339.6,137566.7,370571.2,456608.2
Punta Del Este,90,60,5829.2,6015.9,2007.4,2007.1,2008.6,2008.9,526.4,1649.3,1022.8,2166.7,43.0,176.5,311.4,454.8,7.0,35.2,54.8,82.9,779.2,59147.3,60283.0,2991372.2,10031334.0,10889724.4,33237.5,130845.8,153840.0
Carmelo,76,44,1507.8,2247.3,2005.5,2005.9,2005.7,2005.5,117.1,1266.1,1176.5,1125.2,16.5,235.7,344.1,335.8,16.0,36.1,49.0,48.7,168.9,12988.1,13237.4,933093.7,3292430.2,4737661.4,12277.5,68259.4,92541.2
Juan Lacaze,74,68,669.7,1013.2,2010.5,2010.1,2010.9,2011.3,250.4,277.0,207.4,228.1,25.0,49.6,100.4,108.1,2.0,5.2,4.9,5.0,68.6,5311.9,5413.9,383903.9,1231492.5,1455090.5,5187.9,21678.8,26049.3
Fray Bentos,51,31,2071.6,3366.4,2007.5,2010.9,2013.7,2013.7,274.3,2894.7,2755.4,2800.7,85.0,269.6,672.8,666.6,37.0,62.4,55.8,56.0,212.5,16397.7,16712.6,1576776.2,4105382.1,5513254.2,30917.2,125640.5,158848.5
Jose Ignacio,30,30,6822.0,12696.1,2009.9,2009.9,2012.0,2012.0,4250.1,3459.2,3848.3,4104.3,377.5,329.1,494.5,498.1,44.0,50.7,57.1,57.7,610.5,47279.4,48187.1,5102399.4,9988509.1,11471244.8,170080.0,456431.5,555137.1
Paysandu,21,2,15.9,18.1,1988.8,1987.0,1989.0,1989.0,272.8,214.7,287.1,287.4,26.0,24.0,26.6,26.6,31.0,70.0,31.3,31.2,4.2,318.4,324.6,57146.9,163655.1,235051.8,2721.3,8851.7,12724.7
Artigas,17,15,81.4,31.5,1990.8,1988.7,1989.2,1989.9,469.2,908.3,1135.6,1395.9,50.0,177.6,488.8,624.1,12.0,15.7,14.7,15.1,26.0,1979.8,2017.9,207069.9,513354.1,622363.0,12180.6,31357.9,38156.2
Colonia,6,6,438.6,340.5,1999.0,1999.0,2010.7,2016.5,1674.8,4750.3,2084.9,1588.7,93.5,982.2,1492.9,155.5,21.5,43.8,2.2,1.6,88.7,6648.5,6776.1,129151.1,464267.3,488018.1,21525.2,80876.4,95059.8
Nuevo Berlin,4,2,4.5,6.0,1992.0,1992.0,1985.4,1985.1,357.4,477.6,601.6,610.0,218.5,258.8,354.4,351.5,7.5,21.0,7.1,6.2,2.4,182.5,186.0,41978.8,86131.4,92811.8,10494.7,23352.5,26368.3
Mercedes,1,1,0.5,0.3,2004.0,2004.0,2004.0,2004.0,481.5,481.5,481.5,481.5,27.0,27.0,27.0,27.0,18.0,18.0,18.0,18.0,0.4,28.8,29.3,2002.4,4441.8,5049.8,2002.4,4712.6,5586.5
