Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Fray Bentos,272,34,180.6,279.3,2010.2,2009.3,2009.5,2010.6,90.8,247.9,248.0,242.8,13.0,130.7,195.7,88.7,14.0,84.0,85.1,87.3,244.1,18677.8,19036.4,479509.7,963496.8,1233670.5,1762.9,4979.2,6278.6
Montevideo,223,93,466.1,560.2,1995.9,2000.7,2003.1,2006.0,200.5,808.5,213.0,212.3,30.0,228.9,355.8,240.4,24.0,96.4,92.0,104.1,284.5,21540.7,21954.3,1186119.6,2465702.7,2987894.7,5318.9,14101.2,17349.1
Carmelo,208,23,74.2,100.0,2011.4,2006.5,2010.1,2010.3,91.3,209.5,201.9,190.5,13.0,22.5,45.9,41.1,6.0,85.0,94.6,73.0,70.3,5300.8,5402.6,357300.9,841089.3,1009552.4,1717.8,4489.9,5557.6
Piriapolis,159,142,589.5,932.3,2006.7,2008.4,2008.7,2009.4,102.6,255.1,123.7,132.0,17.0,44.1,48.1,45.6,34.0,100.4,135.6,125.8,131.1,10026.1,10218.6,425693.5,1173517.3,1480792.8,2677.3,10535.9,13194.7
Nueva Palmira,115,41,233.9,379.5,2002.2,2007.8,2010.2,2010.9,169.6,347.3,243.2,236.0,26.0,90.9,120.7,115.8,23.0,139.9,79.0,71.5,67.0,5101.2,5199.1,385370.9,938909.5,1128036.8,3351.1,9936.7,12179.1
Punta Carretas,73,66,431.8,651.7,2004.2,2005.1,2002.0,2003.7,185.7,530.4,251.2,242.1,19.0,129.6,157.4,123.9,73.0,208.9,627.5,591.4,209.2,16042.8,16350.9,518313.1,1279786.1,1581277.5,7100.2,23876.2,29840.7
Paysandu,65,4,30.7,35.3,1987.0,1988.0,1987.8,1987.6,254.4,184.9,246.3,249.1,26.0,36.9,27.1,27.1,19.0,24.8,32.5,32.9,14.7,1108.4,1129.7,122878.1,291797.8,418106.8,1890.4,5874.1,8283.8
Punta Del Este,51,34,307.8,171.9,1995.7,1997.4,2002.4,2000.2,180.3,1763.5,234.5,204.5,50.0,179.7,246.0,357.2,37.0,385.7,370.2,550.1,134.1,10198.6,10394.4,443551.2,1200030.7,1411461.0,8697.1,24289.2,28799.3
Colonia,28,10,122.9,130.4,1999.5,2001.5,2011.2,2011.3,253.3,833.4,1159.0,1103.4,84.0,310.0,732.5,731.6,56.5,199.9,47.3,42.3,35.7,2669.9,2721.2,912557.9,1902626.4,2072831.6,32591.4,73368.2,83922.5
La Paloma,25,16,318.7,576.0,2010.3,2008.9,2007.8,2007.8,102.5,246.1,178.7,180.9,36.0,115.3,180.5,144.9,14.0,56.8,58.8,58.7,48.4,3726.3,3797.8,305139.3,625018.9,754061.0,12205.6,31946.2,40486.6
Juan Lacaze,23,11,64.3,71.2,1989.7,2001.5,2006.9,2006.8,88.9,87.5,98.0,98.4,10.0,11.2,11.5,11.6,43.0,46.5,34.3,36.4,49.4,3727.2,3798.7,69698.9,119915.6,136428.7,3030.4,8460.6,10051.9
Jose Ignacio,21,14,70.2,104.6,2005.9,2005.9,2009.9,2010.4,108.4,324.3,154.6,156.1,16.0,36.5,54.6,58.1,68.0,290.0,134.2,86.9,22.6,1727.3,1760.5,67804.6,180243.4,224075.3,3228.8,10809.3,13434.5
Nuevo Berlin,1,1,0.1,0.0,1999.0,1999.0,1999.0,1999.0,546.4,546.4,546.4,546.4,422.0,422.0,422.0,422.0,30.0,30.0,30.0,30.0,0.8,61.9,63.1,298.6,612.6,660.1,298.6,664.4,750.2
