,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,174,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14065650.608000001,178455.572079
1,174,Comoros,10,Cereals,26387393.404999997,53670.668829999995
2,174,Comoros,02,Meat and edible meat offal,16159230.577,13969.59284
3,174,Comoros,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",5628744.3719999995,12956.874647999999
4,174,Comoros,72,Iron and steel,8776994.964,12789.9038
5,174,Comoros,17,Sugars and sugar confectionery,5809425.453,11672.05545
6,174,Comoros,22,"Beverages, spirits and vinegar",4945906.581,10448.812343000001
7,174,Comoros,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44447264.131,9098.787849
8,174,Comoros,20,"Preparations of vegetables, fruit, nuts or other parts of plants",3655227.983,5740.594
9,174,Comoros,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",5696170.604,4935.288494
10,174,Comoros,44,Wood and articles of wood; wood charcoal,2548588.0409999997,4926.925999
11,174,Comoros,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",3860728.5919999997,4414.852
12,174,Comoros,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",4587003.0770000005,4026.6147440000004
13,174,Comoros,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2014597.349,3724.3546610000003
14,174,Comoros,39,Plastics and articles thereof,3097467.915,2977.618586
15,174,Comoros,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1727598.581,2659.372971
16,174,Comoros,07,Vegetables and certain roots and tubers; edible,810557.115,2505.109473
17,174,Comoros,73,Iron or steel articles,2851149.07,2472.3208990000003
18,174,Comoros,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",5018158.629,2375.825473
19,174,Comoros,23,"Food industries, residues and wastes thereof; prepared animal fodder",1029810.7840000001,2143.015
20,174,Comoros,69,Ceramic products,1173035.939,2094.684807
21,174,Comoros,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4129919.647,1853.209547
22,174,Comoros,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1289291.065,1742.474435
23,174,Comoros,96,Miscellaneous manufactured articles,2237409.765,1640.961613
24,174,Comoros,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",980482.382,1577.751839
25,174,Comoros,64,Footwear; gaiters and the like; parts of such articles,1167554.34,1218.915797
26,174,Comoros,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1257410.973,1138.745532
27,174,Comoros,40,Rubber and articles thereof,958572.5340000001,1118.9432379999998
28,174,Comoros,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1498215.811,1050.5351679999999
29,174,Comoros,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",1520791.473,983.3579999999998
30,174,Comoros,76,Aluminium and articles thereof,1019214.8759999999,921.840647
31,174,Comoros,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",822029.314,781.7579999999999
32,174,Comoros,21,Miscellaneous edible preparations,784928.855,741.765697
33,174,Comoros,62,Apparel and clothing accessories; not knitted or crocheted,774796.394,570.173304
34,174,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",570272.219,532.004879
35,174,Comoros,31,Fertilizers,230792.154,499.19399999999996
36,174,Comoros,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",532045.517,443.298882
37,174,Comoros,61,Apparel and clothing accessories; knitted or crocheted,632829.747,427.262601
38,174,Comoros,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",213963.33000000002,426.730515
39,174,Comoros,57,Carpets and other textile floor coverings,231212.484,401.925744
40,174,Comoros,30,Pharmaceutical products,2273560.418,398.90594799999997
41,174,Comoros,70,Glass and glassware,284779.69,391.409361
42,174,Comoros,08,"Fruit and nuts, edible; peel of citrus fruit or melons",288320.931,356.65643
43,174,Comoros,18,Cocoa and cocoa preparations,379280.26399999997,354.4175
44,174,Comoros,01,Animals; live,0.0,331.08502100000004
45,174,Comoros,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",222587.20599999998,325.200099
46,174,Comoros,52,Cotton,423804.997,257.790409
47,174,Comoros,83,Metal; miscellaneous products of base metal,280557.61199999996,243.59749000000002
48,174,Comoros,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",221991.551,231.715297
49,174,Comoros,95,"Toys, games and sports requisites; parts and accessories thereof",112626.465,230.12402600000001
50,174,Comoros,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",10557.544,196.455
51,174,Comoros,09,"Coffee, tea, mate and spices",180565.643,143.66474499999998
52,174,Comoros,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",365389.485,141.69149199999998
53,174,Comoros,38,Chemical products n.e.c.,217495.556,135.494712
54,174,Comoros,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",668424.0480000001,93.064046
55,174,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,70205.339,75.820419
56,174,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,147876.366,61.302
57,174,Comoros,50,Silk,37658.279,60.338161
58,174,Comoros,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",567852.079,54.044019
59,174,Comoros,29,Organic chemicals,55131.721,44.157
60,174,Comoros,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",34594.206,29.239705
61,174,Comoros,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",28943.141,27.437511999999998
62,174,Comoros,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",29181.877,24.897207
63,174,Comoros,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",17194.941,23.814912
64,174,Comoros,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",25423.759000000002,22.996572
65,174,Comoros,97,Works of art; collectors' pieces and antiques,112616.364,17.41983
66,174,Comoros,74,Copper and articles thereof,15156.188999999998,16.354004
67,174,Comoros,89,"Ships, boats and floating structures",32385.433,15.18
68,174,Comoros,92,Musical instruments; parts and accessories of such articles,1603.794,8.384762
69,174,Comoros,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",7555.499,6.608035
