Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Al Burayqah,61,47,1113.8,1369.5,2005.3,2004.4,2006.4,2006.1,1095.3,1215.5,1154.8,1166.3,97.0,126.4,158.5,172.8,23.0,38.3,36.0,40.0,173.0,13317.3,13573.0,704456.7,2572337.4,3224940.0,11548.5,59101.1,75586.6
Ras Lanuf,52,45,9802.8,18598.6,2007.5,2007.6,2007.9,2007.9,976.5,2715.5,2808.9,2840.7,92.5,249.2,810.7,818.3,39.5,87.7,94.8,93.8,867.0,67157.7,68447.1,7028575.5,13936382.3,15640083.4,135164.9,350704.4,426606.3
Marsa Brega,32,25,2356.9,4231.0,2009.6,2010.0,2012.1,2012.2,1019.1,1326.9,1436.0,1449.3,105.5,162.9,221.9,225.8,29.0,32.9,30.9,31.2,255.7,19794.3,20174.4,2168221.0,4677642.3,5167293.1,67756.9,170282.4,212606.1
Zuwara,24,8,201.6,235.6,1985.5,1992.6,1997.1,2005.4,701.8,648.1,782.2,815.7,87.5,93.8,127.9,143.0,32.0,41.6,39.7,38.9,44.4,3398.6,3463.9,155945.1,480243.4,482051.8,6497.7,18720.8,22919.8
Tajoura,7,5,263.2,408.3,1997.3,1994.6,2003.7,2003.8,1518.2,1279.0,3457.8,3532.2,179.0,121.6,324.1,325.4,31.0,16.6,65.2,65.6,43.7,3381.2,3446.1,382634.9,923667.2,1055432.9,54662.1,165932.2,195963.9
Sirte,5,5,149.3,259.6,2009.0,2009.0,2011.2,2011.5,601.9,738.8,583.6,569.3,50.0,81.0,76.2,71.4,29.0,42.2,31.6,30.7,15.5,1201.4,1224.5,56091.7,230909.3,260215.6,11218.3,59089.6,73042.6
Derna,4,3,92.4,148.0,1999.8,1998.7,2000.7,2000.7,1393.2,1332.8,1294.5,1297.2,189.0,186.8,169.4,169.4,188.0,193.3,225.5,224.7,21.9,1690.8,1723.2,54831.3,227818.8,284005.5,13707.8,74940.4,93742.8
Abu Khammash,4,4,8.5,5.5,1987.0,1987.0,1983.3,1980.7,871.3,773.1,978.1,936.9,104.5,105.0,150.0,166.6,4.0,9.0,3.1,2.8,3.8,287.5,293.0,37346.0,83372.0,96644.4,9336.5,20840.4,22457.9
Bardiyah,4,4,6.5,10.6,1985.0,1985.0,1990.7,1990.9,695.5,642.0,692.5,691.9,81.5,80.5,94.8,95.3,27.0,77.0,28.9,30.1,2.0,153.0,155.9,26373.4,67212.5,89175.5,6593.3,20632.5,27659.1
Soussah,2,2,43.7,82.1,2006.0,2006.0,2014.6,2015.2,612.8,612.8,491.1,486.1,53.0,53.0,42.8,42.1,17.0,17.0,17.0,17.0,5.0,389.6,397.0,39159.3,85929.2,105374.5,19579.7,59403.0,72985.5
