Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Misurata,663,317,17500.0,16567.2,1998.2,1998.6,2004.7,2005.3,869.5,1302.9,1759.1,1514.6,74.0,114.2,305.4,301.2,45.0,92.0,75.8,113.2,2255.3,173584.7,176917.5,12624979.9,40507457.2,48260672.3,19042.2,66746.1,78323.4
Tripoli,210,101,2853.6,4134.0,2000.7,1997.0,1999.7,1999.8,743.2,1227.8,1283.9,1350.5,66.5,117.7,483.6,508.2,54.0,179.6,169.0,178.2,674.1,51761.5,52755.3,4462878.0,11384333.1,13853077.5,21251.8,66491.3,80737.9
Az Zawiyah,193,146,7682.5,13740.8,2007.7,2008.0,2008.1,2008.2,693.6,913.5,897.8,898.8,72.0,105.0,218.7,223.4,48.0,66.0,63.6,62.2,1169.4,90492.2,92229.6,5978084.0,15034834.9,16869606.5,30974.5,94463.2,116371.8
Khoms,188,127,2696.9,3009.5,1992.7,1993.1,2001.5,2000.5,918.7,1142.9,1288.8,1170.2,90.0,110.3,174.3,160.9,98.0,175.4,139.2,168.9,531.3,40672.9,41453.9,2259194.7,7402330.4,9436229.3,12017.0,47440.1,59142.4
Benghazi,168,115,2948.6,3784.5,1996.6,1997.6,2002.0,2002.5,762.2,1075.6,1253.6,1152.2,69.0,98.2,177.9,162.0,59.5,138.4,100.2,107.0,516.5,39684.4,40446.4,2129675.1,7929981.9,9751469.0,12676.6,57947.9,71203.8
El Choms,142,85,1822.3,1313.3,1990.3,1992.3,1997.6,1996.7,917.0,1200.8,1322.0,1092.1,111.0,195.4,239.2,265.9,82.5,132.3,104.4,145.5,391.6,29826.2,30398.9,1870887.9,5638265.1,7110874.4,13175.3,43520.8,53794.1
Tobruk,138,112,8373.3,15522.4,2001.5,2002.4,2009.4,2009.7,881.0,1326.1,1461.2,1488.5,94.0,145.9,281.6,287.8,42.5,120.7,69.3,65.2,870.4,67290.9,68582.9,6479329.5,14039680.8,16149793.8,46951.7,133496.3,163657.8
Bouri Oil Field,135,35,944.5,1681.8,2005.8,2005.6,2009.8,2010.0,191.4,589.7,620.9,648.2,23.0,109.0,121.3,123.8,10.0,19.8,14.8,13.7,111.3,8518.9,8682.5,1688433.6,3897785.7,4850268.7,12506.9,33220.9,43154.9
Mellitah,129,70,3406.9,5893.1,2008.2,2006.9,2009.8,2009.7,608.3,821.9,860.1,886.9,71.0,109.8,146.3,150.1,28.0,53.6,38.0,38.3,432.4,33367.5,34008.2,3208110.3,6938119.2,7944171.7,24869.1,74088.5,93314.8
As Sidr,119,91,9892.6,18561.4,2008.0,2008.2,2008.8,2008.8,754.3,1183.1,1237.1,1239.6,101.0,137.1,272.8,274.5,39.0,40.8,40.0,40.0,943.2,73049.3,74451.9,8059922.0,16148443.3,17960244.9,67730.4,171667.8,211125.5
