Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tripoli,199,41,319.8,414.9,2003.9,2000.4,2002.2,2001.6,127.6,259.9,235.7,247.2,13.0,79.5,107.2,108.3,20.0,81.2,103.6,108.6,166.0,12567.2,12808.5,956704.1,2465312.8,3139260.7,4807.6,14717.8,19074.4
Misurata,179,76,841.8,989.1,2000.2,2000.2,2001.9,2002.0,255.0,386.9,386.7,403.6,22.0,44.3,57.7,59.8,54.0,91.1,97.0,102.8,331.7,25240.7,25725.4,969136.1,3186080.3,3707225.9,5414.2,20764.7,25383.4
Bouri Oil Field,118,13,102.3,128.6,2005.3,2008.0,2006.3,2006.4,159.0,264.2,203.9,188.0,50.0,75.3,189.9,162.2,11.0,134.8,40.2,52.8,54.1,4098.4,4177.1,1661802.7,3931054.8,5243761.0,14083.1,36461.7,49109.6
Benghazi,66,39,366.2,425.4,1997.2,1998.5,1997.9,1998.1,391.1,456.1,494.9,509.1,36.5,59.5,104.7,106.4,74.5,115.4,103.1,104.8,130.8,9966.1,10157.4,399968.4,1269496.4,1562454.0,6060.1,25869.0,32511.6
Khoms,60,32,362.9,394.2,1998.9,1998.3,2002.1,2001.2,159.1,578.0,395.8,364.2,32.0,96.5,138.9,171.5,40.5,62.4,56.2,61.0,120.4,9274.4,9452.5,208012.8,821102.0,977748.3,3466.9,16747.6,20429.2
Mellitah,32,10,141.0,160.4,2005.5,2003.7,2010.5,2010.3,390.1,528.6,855.8,850.8,49.5,280.6,127.2,125.6,24.0,54.8,163.1,161.3,57.2,4347.6,4431.1,272556.9,703947.2,860701.0,8517.4,32382.2,42923.7
Az Zawiyah,25,9,250.5,400.2,2005.0,2005.8,2005.0,2005.2,390.4,345.8,369.6,365.3,19.0,26.6,27.8,28.0,81.0,73.6,144.5,140.6,85.8,6648.0,6775.6,93423.0,520124.0,597918.6,3736.9,24938.7,30584.2
El Choms,24,16,131.9,68.8,1999.4,1996.1,1999.0,2000.2,163.0,268.6,317.1,185.1,10.0,19.6,33.7,28.3,28.5,74.0,52.8,65.3,19.5,1489.1,1517.7,83637.2,277696.8,324618.7,3484.9,11378.6,12939.9
Tobruk,22,16,280.1,429.7,1999.8,1998.4,2003.2,2003.5,661.8,724.4,683.5,677.2,53.5,72.4,60.4,59.5,53.0,98.4,92.7,93.0,87.1,6743.2,6872.6,218623.7,784397.5,937936.5,9937.4,44140.8,54185.9
Marsa Brega,9,6,113.7,193.7,2009.3,2010.0,2007.7,2007.8,492.9,457.0,500.1,498.4,35.0,215.1,43.2,42.3,39.0,84.2,36.3,34.1,18.7,1442.0,1469.7,47708.6,212268.5,248466.1,5301.0,28724.6,35117.2
Al Burayqah,8,6,46.6,29.5,2007.4,2005.8,2005.9,2005.3,165.4,271.4,304.0,290.7,22.0,78.5,54.0,41.4,21.5,55.0,95.1,63.3,9.6,741.5,755.8,25409.9,81420.5,95284.4,3176.2,11118.2,12853.7
Tajoura,5,5,24.7,34.5,1998.0,1998.0,2002.8,2002.9,443.4,474.7,478.2,481.8,30.0,29.4,35.9,35.0,56.0,97.4,85.9,82.9,6.2,476.0,485.1,20168.4,74335.0,85380.1,4033.7,18158.0,22124.2
Soussah,4,4,20.8,31.4,1995.8,1995.8,2001.9,2001.9,367.4,375.4,497.1,491.9,35.5,35.5,53.2,52.8,119.5,183.5,110.6,110.2,5.7,437.8,446.2,12185.1,54162.8,69723.2,3046.3,17542.6,22911.1
Zuwara,3,2,7.1,7.5,2010.3,2012.0,2012.0,2015.2,1155.7,1960.8,108.7,66.4,37.0,47.8,32.7,21.3,92.0,810.2,1352.8,490.8,13.8,1034.4,1054.3,37819.1,88602.8,117032.4,12606.4,32417.5,43506.4
Ras Lanuf,3,3,37.2,69.7,1999.7,1999.7,2010.1,2010.6,296.3,284.9,246.2,248.3,34.0,33.7,30.4,30.2,65.0,59.7,41.7,40.1,5.0,387.7,395.2,28245.0,58239.2,67268.0,9415.0,26086.3,32357.7
Bardiyah,2,2,2.3,4.3,1992.0,1992.0,1992.5,1993.4,322.0,322.0,153.9,145.8,59.5,59.5,59.3,59.1,10.5,10.5,10.1,9.3,0.5,36.6,37.3,22624.4,51174.0,61143.9,11312.2,28180.7,34751.1
Sirte,2,2,41.9,44.0,2007.5,2007.5,2007.0,2007.5,9330.1,9330.1,1406.6,919.7,1654.0,1654.0,2253.8,1659.3,1263.0,1263.0,1717.3,1267.0,16.4,1235.9,1259.7,173457.1,362732.9,393239.5,86728.6,200982.9,228137.6
