Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,538,204,2416.5,3120.6,1988.9,1991.2,1992.5,1993.4,834.3,877.1,829.7,819.5,88.0,146.4,176.7,182.3,29.0,98.1,63.6,67.4,642.3,48946.6,49886.3,4267674.2,12781611.6,18070979.9,7932.5,31451.7,41949.8
Oil tanker,483,268,69529.0,130593.9,2008.3,2008.9,2009.4,2009.4,1021.1,2598.0,2354.2,2387.9,122.0,258.9,470.2,475.2,33.0,52.9,57.3,56.9,6749.2,522456.2,532487.4,57268792.4,112660449.9,126934898.5,118568.9,302482.9,370782.3
Container,385,77,3197.4,4023.1,2001.8,2001.4,2001.4,2001.3,556.7,689.4,733.0,744.6,62.0,71.0,117.2,119.2,24.0,32.3,31.6,31.5,850.9,65068.0,66317.4,5087551.1,16188839.6,18263772.2,13214.4,43908.2,51680.4
Chemical tanker,238,130,5067.1,8141.4,2005.9,2006.7,2007.6,2007.7,728.8,931.6,941.7,955.4,82.0,116.3,207.6,212.6,32.5,59.1,55.8,55.4,982.5,76018.9,77478.5,1833745.8,12089608.7,14000871.1,7704.8,59752.8,73447.9
Service - tug,151,21,96.9,82.1,2007.4,2004.9,2007.6,2007.1,222.4,604.3,360.9,353.6,55.0,195.5,366.1,352.4,9.0,55.8,44.5,41.3,80.7,6057.8,6174.1,2100932.5,4968073.0,6651981.2,13913.5,35927.1,48507.6
Bulk carrier,147,90,4752.3,8598.6,1996.9,1998.6,2004.1,2004.6,861.7,1142.3,1614.3,1698.5,90.0,199.0,992.8,1041.6,16.0,66.9,94.1,95.2,392.9,30278.7,30860.0,2602487.3,5954452.7,7990934.2,17704.0,63404.2,77793.1
Vehicle,126,43,6110.1,2060.0,1996.1,2003.2,2001.9,2001.4,839.0,1847.1,1500.7,1537.8,70.0,125.2,228.9,234.6,14.0,44.0,74.9,82.5,473.7,36543.6,37245.2,2085997.0,9197009.9,10651074.8,16555.5,62927.6,67723.9
Liquefied gas tanker,96,14,843.5,909.8,2010.5,2009.2,2011.5,2011.4,565.0,958.5,699.6,686.9,47.5,85.8,99.0,98.0,21.5,22.0,39.4,40.1,208.5,15985.4,16292.3,686789.0,1989739.9,2197310.1,7154.1,39168.2,51507.1
Refrigerated bulk,26,21,247.1,274.3,1993.9,1993.7,1993.6,1993.6,1102.2,1190.6,1143.9,1140.8,73.0,96.8,107.1,107.1,52.0,133.7,124.1,127.3,166.3,12616.9,12859.1,813673.0,1777914.9,2002654.0,31295.1,66689.5,72004.7
Ro-Ro,22,9,511.5,428.2,2005.3,2001.6,2012.7,2013.2,679.6,639.4,630.0,626.8,54.0,78.9,64.6,62.6,27.5,31.4,44.8,46.0,62.3,4811.3,4903.7,485381.0,1108331.9,1097135.7,22062.8,52004.9,56676.5
Service - other,11,3,16.3,25.2,1978.8,1984.7,1986.6,1989.5,469.6,579.2,573.3,551.4,67.0,274.5,291.9,327.1,12.0,763.8,823.7,1048.8,10.9,819.3,835.1,175792.9,360688.3,388663.5,15981.2,35560.8,40153.2
Miscellaneous - fishing,4,3,0.2,0.2,1987.0,1989.3,1989.9,1989.7,181.4,353.6,93.7,92.9,25.0,46.0,54.5,56.5,37.0,63.7,48.0,41.5,0.6,46.7,47.6,1709.4,3791.8,4310.9,427.4,1005.8,1192.3
Ferry-RoPax,1,1,5.8,2.1,1986.0,1986.0,1986.0,1986.0,1260.5,1260.5,1260.5,1260.5,137.0,137.0,137.0,137.0,3.0,3.0,3.0,3.0,2.5,185.0,188.6,13156.3,32534.4,39920.0,13156.3,28083.4,25578.1
