Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,552,211,2830.3,3723.5,1988.8,1991.2,1992.8,1993.8,904.2,1018.9,943.0,947.6,87.5,113.1,152.3,154.7,60.5,132.5,126.0,135.8,788.1,60066.9,61220.1,5165653.8,15449131.9,21808535.0,9358.1,37118.1,49334.3
Oil tanker,494,275,36322.2,67567.8,2008.4,2008.9,2008.8,2008.8,772.3,1168.4,1198.4,1202.8,94.0,139.9,284.9,284.1,37.0,43.2,42.6,42.0,3707.4,287100.1,292612.5,31136385.7,63335441.1,70732798.0,63029.1,162654.1,199042.4
Container,387,76,3013.5,3777.0,2001.9,2001.4,2001.4,2001.3,565.2,684.5,688.6,697.0,53.0,79.0,95.5,96.6,48.0,82.5,76.0,76.5,898.3,68632.7,69950.4,4793751.9,15165993.4,17140400.6,12387.0,41061.5,48362.3
Chemical tanker,236,129,5648.4,8974.5,2006.0,2006.6,2006.8,2006.8,770.2,977.1,1059.5,1062.6,72.5,96.0,155.3,155.3,68.0,88.2,88.1,88.1,1177.7,91012.9,92760.4,2027456.1,13355397.0,15475000.9,8590.9,66606.2,81922.7
Bulk carrier,158,101,6884.5,12476.3,1997.1,1998.8,2005.2,2005.6,941.6,1580.1,2253.4,2394.3,88.0,156.4,608.3,635.1,225.0,262.4,193.8,188.0,635.2,48956.9,49896.9,3793192.3,8620111.7,11504436.7,24007.5,85256.1,104350.7
Service - tug,147,20,67.5,57.9,2007.2,2004.7,2007.9,2007.6,184.8,439.3,263.0,257.7,23.0,155.8,199.9,198.7,9.0,47.3,35.8,32.8,56.1,4208.9,4289.7,1479905.7,3499531.5,4685683.5,10067.4,25995.8,35098.7
Vehicle,125,44,10910.1,3642.3,1996.1,2003.5,2003.6,2003.4,1017.5,3017.8,2723.9,2761.0,107.0,213.7,326.2,331.9,28.0,35.2,38.6,37.6,827.5,63929.6,65157.1,3688254.7,16261248.7,18832183.4,29506.0,112152.4,120700.6
Liquefied gas tanker,95,14,1101.3,1171.7,2010.5,2009.2,2012.5,2012.3,539.2,996.9,920.3,891.5,49.0,77.9,162.9,157.3,30.0,53.4,45.0,45.1,259.9,19907.7,20290.0,884446.3,2562385.1,2829693.8,9310.0,50971.7,67029.0
Refrigerated bulk,25,21,727.2,798.6,1993.8,1993.7,1994.2,1994.2,1780.9,2829.5,3448.8,3406.0,146.0,192.5,380.5,379.8,131.0,142.9,181.4,184.5,369.4,28154.8,28695.4,2369036.0,5176458.7,5830793.9,94761.4,201935.6,218029.7
Ro-Ro,23,9,1409.0,1205.8,2005.7,2001.6,2013.6,2013.8,1672.8,1287.0,1632.7,1656.8,132.0,105.1,169.5,171.7,31.0,30.2,37.5,38.0,147.5,11404.3,11623.2,1336755.0,2815971.9,2961521.9,58119.8,136838.3,147578.7
Service - other,12,4,25.7,37.6,1978.9,1983.5,1986.3,1989.4,738.8,1211.0,874.5,812.5,112.5,146.6,144.2,122.5,4.5,33.1,24.1,18.8,11.3,849.5,865.8,262698.7,539000.1,580805.2,21891.6,48712.4,55003.2
Miscellaneous - fishing,4,3,0.4,0.5,1987.0,1989.3,1990.4,1990.1,556.5,739.4,196.4,188.0,75.5,101.7,112.3,113.1,16.5,753.2,865.5,731.6,4.2,316.0,322.1,3459.8,7674.5,8725.1,864.9,2035.6,2413.1
Ferry-RoPax,1,1,1.9,0.7,1986.0,1986.0,1986.0,1986.0,417.6,417.6,417.6,417.6,33.0,33.0,33.0,33.0,6.0,6.0,6.0,6.0,0.7,55.4,56.5,4358.7,10778.8,13225.7,4358.7,9304.2,8474.2
