Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,171,44,14636.4,1324.3,2004.8,2002.1,2007.7,2006.3,774.5,1175.1,843.9,868.1,46.0,75.2,63.5,66.7,31.0,30.0,35.0,34.9,3047.9,234352.8,238852.4,3991294.4,22766294.3,26128133.6,23340.9,117227.3,126882.6
Container,101,3,348.6,390.7,1995.6,2001.0,1994.6,1995.2,709.4,816.7,721.0,724.8,61.0,76.7,63.0,64.0,23.0,32.0,27.3,27.0,128.1,9748.6,9935.8,842609.0,2166654.0,2447410.2,8342.7,21852.9,24695.8
General cargo,39,14,388.9,497.8,2010.3,2007.3,2007.9,2007.9,938.5,1666.4,1557.0,1518.9,85.0,178.5,180.7,183.3,48.0,59.3,97.6,95.2,85.9,6526.9,6652.3,768101.9,2285571.3,3278323.2,19694.9,73084.3,101920.3
Vehicle,12,11,570.6,179.3,2006.7,2007.5,2006.5,2006.4,952.1,1014.7,1024.4,1028.3,76.0,91.5,98.6,99.7,3.0,4.3,4.3,4.2,35.6,2755.7,2808.6,181552.7,800452.5,927005.6,15129.4,57506.8,61889.9
Chemical tanker,10,9,173.8,284.8,2006.4,2006.7,2008.3,2008.4,930.6,1018.8,1036.8,1032.4,81.5,96.9,105.4,104.6,20.5,24.2,28.3,28.7,35.0,2692.1,2743.8,110801.9,512846.9,597271.3,11080.2,59032.4,71378.0
Bulk carrier,7,5,183.5,319.1,1987.1,1989.2,2005.9,2007.5,2060.3,2015.2,2385.4,2436.1,213.0,219.7,234.1,235.4,66.0,45.3,17.3,14.4,20.6,1588.3,1618.8,188760.6,464731.9,560483.4,26965.8,94190.2,117066.3
Liquefied gas tanker,6,4,533.8,449.2,2011.2,2008.8,2008.2,2008.2,1476.9,2387.1,4203.5,4048.5,126.5,232.2,336.9,333.7,15.5,12.2,1.8,1.9,49.7,3230.1,3292.2,122737.8,797292.7,682827.4,20456.3,169446.5,257593.2
Service - other,6,4,29.7,16.8,1989.5,1989.5,1992.0,1990.5,1742.5,2490.2,2515.9,2303.9,173.0,587.4,555.6,724.1,97.0,373.0,592.6,476.2,21.0,1578.1,1608.4,117138.0,240341.5,258982.5,19523.0,43442.0,49052.1
Ferry-pax only,2,2,0.5,0.5,1924.5,1924.5,1925.5,1929.3,1149.6,1149.6,1142.3,1284.6,186.5,186.5,193.4,219.8,89.0,89.0,99.3,138.8,0.9,70.5,71.8,40754.4,83000.1,104554.5,20377.2,47386.2,62470.7
Oil tanker,2,2,33.0,53.9,2006.0,2006.0,2005.4,2005.3,904.1,904.1,898.3,898.0,79.5,79.5,77.9,77.8,21.0,21.0,19.7,19.7,6.0,466.1,475.1,56066.2,113185.7,124465.5,28033.1,88236.3,107576.5
Miscellaneous - fishing,1,1,2.4,1.2,1996.0,1996.0,1996.0,1996.0,2908.7,2908.7,2908.7,2908.7,265.0,265.0,265.0,265.0,39.0,39.0,39.0,39.0,3.3,248.0,252.8,8202.4,18194.5,20685.4,8202.4,19304.0,22883.7
Ferry-RoPax,1,1,13.8,1.4,2018.0,2018.0,2018.0,2018.0,4399.1,4399.1,4399.1,4399.1,597.0,597.0,597.0,597.0,4.0,4.0,4.0,4.0,3.4,255.2,260.1,8773.3,21695.8,26620.8,8773.3,18727.6,17056.9
Other liquids tankers,1,1,66.8,86.3,1994.0,1994.0,1994.0,1994.0,4389.1,4389.1,4389.1,4389.1,270.0,270.0,270.0,270.0,3.0,3.0,3.0,3.0,18.1,1400.7,1427.6,44245.7,126335.1,272378.4,44245.7,153284.0,247690.8
