Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,171,44,14446.2,1283.0,2004.8,2002.1,2007.9,2006.5,726.1,1213.2,833.0,841.1,43.0,78.7,59.4,61.2,8.0,13.5,8.7,8.9,2707.9,208011.2,212005.0,3743712.9,21816866.3,25148928.7,21893.1,112373.1,122311.5
Container,101,3,342.9,384.3,1995.7,2001.0,1994.5,1995.1,704.5,763.8,714.2,716.7,58.0,60.0,60.0,60.2,16.0,17.5,21.6,21.0,121.3,9242.9,9420.3,833152.4,2138099.7,2415011.4,8249.0,21557.3,24349.6
General cargo,39,14,436.4,569.5,2010.3,2007.3,2008.6,2008.4,1219.1,1939.7,1747.3,1737.4,94.0,204.4,190.0,192.6,34.0,33.9,41.4,41.7,95.8,7305.5,7445.8,684279.5,2079330.6,2996868.0,17545.6,68499.2,95658.2
Vehicle,11,10,1909.8,603.3,2006.1,2007.0,2006.8,2006.7,3063.0,3843.9,3709.4,3786.8,211.0,263.6,392.5,406.8,32.0,47.0,41.5,40.8,124.7,9645.7,9830.9,610919.1,2693498.0,3119345.3,55538.1,211100.3,227190.2
Chemical tanker,10,9,204.4,334.2,2006.4,2006.7,2006.7,2006.9,940.2,1210.4,1219.1,1211.5,82.0,120.2,156.8,156.7,50.0,115.5,182.7,171.2,56.6,4357.7,4441.3,120996.9,583970.5,679346.2,12099.7,67402.0,81652.7
Liquefied gas tanker,6,4,226.8,194.6,2011.2,2008.8,2008.4,2008.6,1239.5,1438.5,1786.1,1753.5,114.5,131.8,121.1,120.9,34.0,32.2,58.2,57.2,28.5,1910.9,1947.6,61721.1,352647.4,311654.9,10286.9,78929.2,117476.3
Bulk carrier,6,4,85.8,145.5,1990.8,1995.2,2002.5,2003.2,1346.5,1616.5,1227.6,1187.1,142.5,249.9,325.7,324.9,18.5,36.9,34.7,36.5,14.2,1090.4,1111.4,97685.7,241715.0,312915.6,16281.0,59012.3,74352.5
Service - other,5,3,38.7,19.0,1991.0,1992.0,1993.4,1992.5,2731.7,4808.6,4335.2,3745.2,1196.0,1475.5,1997.7,1995.8,48.0,92.3,117.0,108.0,30.4,2285.8,2329.7,132919.5,272721.7,293874.2,26583.9,59153.7,66792.9
Ferry-pax only,2,2,0.8,0.7,1924.5,1924.5,1923.7,1928.3,1863.8,1863.8,1869.5,1758.8,317.5,317.5,318.9,310.9,119.0,119.0,111.0,156.5,1.5,111.7,113.8,55801.2,113644.3,143156.7,27900.6,64881.5,85535.2
Oil tanker,2,2,38.0,61.6,2006.0,2006.0,2005.5,2005.4,1165.9,1165.9,1033.7,1027.3,100.5,100.5,88.9,88.0,59.5,59.5,64.9,65.3,9.2,706.5,720.0,67015.9,128660.7,140299.6,33508.0,106374.8,131002.0
Miscellaneous - fishing,1,1,1.4,0.7,1996.0,1996.0,1996.0,1996.0,1632.9,1632.9,1632.9,1632.9,150.0,150.0,150.0,150.0,29.0,29.0,29.0,29.0,1.8,138.6,141.3,4604.9,10214.5,11612.8,4604.9,10837.4,12847.0
Ferry-RoPax,1,1,4.2,0.4,2018.0,2018.0,2018.0,2018.0,1327.7,1327.7,1327.7,1327.7,165.0,165.0,165.0,165.0,7.0,7.0,7.0,7.0,0.9,64.5,65.7,2647.8,6547.8,8034.2,2647.8,5652.0,5147.8
