Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,359,101,16981.9,3605.2,2002.0,2001.5,2007.3,2005.4,767.4,1417.9,890.4,1136.4,64.0,138.2,80.4,143.7,25.0,45.0,34.8,35.5,3455.5,264913.4,269999.7,6481038.4,30396596.2,35429141.7,18053.0,80175.3,91670.2
Int. Dep. Inventory,355,97,17735.5,3596.9,2002.1,2002.0,2007.4,2005.5,733.8,1730.2,933.3,1151.3,61.0,178.6,106.1,173.4,10.0,36.9,16.4,41.1,3192.7,244871.3,249572.8,6415457.0,30437916.5,35581047.7,18071.7,80403.1,91146.1
Domestic Inventory,19,4,37.5,10.3,2007.3,2008.5,2007.6,2007.7,1995.4,2934.3,445.5,154.2,130.0,569.8,250.8,115.8,39.0,210.6,450.2,168.4,33.5,2522.8,2571.2,185247.3,390256.7,489247.0,9749.9,23237.5,30423.9
