,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,446,"China, Macao SAR",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31183452.649,2935.916709
1,446,"China, Macao SAR",74,Copper and articles thereof,26830225.372,5391.571447
2,446,"China, Macao SAR",83,Metal; miscellaneous products of base metal,22268990.76,2569.200049
3,446,"China, Macao SAR",72,Iron and steel,20796948.069,88727.52148000001
4,446,"China, Macao SAR",85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16488735.847000001,1563.068721
5,446,"China, Macao SAR",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",14671978.353,1988.4453460000002
6,446,"China, Macao SAR",22,"Beverages, spirits and vinegar",9194842.934999999,4200.906438
7,446,"China, Macao SAR",39,Plastics and articles thereof,7822172.472,2599.78608
8,446,"China, Macao SAR",70,Glass and glassware,7479228.158,8503.643855
9,446,"China, Macao SAR",29,Organic chemicals,6191816.8780000005,264.046019
10,446,"China, Macao SAR",04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",5613617.377,297.89220800000004
11,446,"China, Macao SAR",94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",5003294.286,997.334603
12,446,"China, Macao SAR",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3844240.789,4160.070724
13,446,"China, Macao SAR",48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",3808975.0470000003,3165.0092160000004
14,446,"China, Macao SAR",07,Vegetables and certain roots and tubers; edible,3636181.727,1992.5618170000002
15,446,"China, Macao SAR",42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",3424788.452,74.025119
16,446,"China, Macao SAR",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",3354543.12,371.92941499999995
17,446,"China, Macao SAR",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2864169.3449999997,52977.366072
