,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,450,Madagascar,09,"Coffee, tea, mate and spices",382311606.76600003,25378.197696
1,450,Madagascar,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",138488664.359,16099.547941
2,450,Madagascar,62,Apparel and clothing accessories; not knitted or crocheted,129139054.347,5443.203104
3,450,Madagascar,61,Apparel and clothing accessories; knitted or crocheted,119050639.972,3381.105753
4,450,Madagascar,75,Nickel and articles thereof,79167700.423,29802.337158000002
5,450,Madagascar,81,"Metals; n.e.c., cermets and articles thereof",42504706.18,1407.614215
6,450,Madagascar,13,"Lac; gums, resins and other vegetable saps and extracts",38272434.381000005,897.6183830000001
7,450,Madagascar,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",37677537.689,7214.724722
8,450,Madagascar,20,"Preparations of vegetables, fruit, nuts or other parts of plants",30585455.041,24996.625836000003
9,450,Madagascar,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",27415488.708,1411.752039
10,450,Madagascar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26001800.337,87288.29161799999
11,450,Madagascar,26,"Ores, slag and ash",25950530.535,139621.503535
12,450,Madagascar,07,Vegetables and certain roots and tubers; edible,23976870.531,33986.239805
13,450,Madagascar,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",22227164.956,718.327259
14,450,Madagascar,08,"Fruit and nuts, edible; peel of citrus fruit or melons",22081944.289,13130.765535
15,450,Madagascar,31,Fertilizers,11411384.946999999,40109.127653999996
16,450,Madagascar,29,Organic chemicals,10778340.837000001,401.84655499999997
17,450,Madagascar,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",9188746.182,1234.775615
18,450,Madagascar,18,Cocoa and cocoa preparations,8501899.161,3645.859813
19,450,Madagascar,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",7411196.112,1475.822754
20,450,Madagascar,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",6524905.796,1887.334259
21,450,Madagascar,44,Wood and articles of wood; wood charcoal,5129789.1,20213.781374000002
22,450,Madagascar,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4747844.959,556.357065
23,450,Madagascar,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",4515396.47,2798.4695189999998
24,450,Madagascar,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,4231847.435,4423.062554
25,450,Madagascar,95,"Toys, games and sports requisites; parts and accessories thereof",3326833.909,141.861399
26,450,Madagascar,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",3176404.897,562.187892
27,450,Madagascar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3057942.289,193.730371
28,450,Madagascar,39,Plastics and articles thereof,2720534.924,849.4081899999999
29,450,Madagascar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2548252.218,4832.868262
30,450,Madagascar,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2070614.0099999998,108.780228
31,450,Madagascar,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2013285.143,2453.8999339999996
32,450,Madagascar,65,Headgear and parts thereof,1630209.7659999998,41.668436
33,450,Madagascar,21,Miscellaneous edible preparations,1610321.784,632.848061
