Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,209,124,4768.2,6489.8,2003.5,2004.6,2006.0,2006.5,764.4,1916.6,1069.0,1145.2,69.0,289.5,236.4,197.8,38.0,91.8,74.1,75.8,962.0,73651.6,75065.7,5594083.7,16202000.4,19510927.2,26766.0,92437.8,114035.9
Angola,126,94,3350.3,3219.8,1997.7,1999.6,2007.6,2006.5,933.6,1388.0,2390.2,1946.6,94.5,306.1,113.5,108.8,87.5,453.3,777.7,674.8,765.7,52265.1,53268.6,3367943.6,11298279.1,12500255.5,26729.7,100268.9,136487.6
Singapore,72,50,21644.0,25753.1,2010.3,2010.3,2010.9,2010.8,6393.6,6412.1,6397.6,6407.6,448.0,463.8,446.8,456.5,19.0,39.5,22.4,22.2,2549.7,187614.3,191216.5,18417448.1,52687534.9,57954576.4,255797.9,822113.9,1004847.7
Benin,45,21,3646.5,4487.8,2008.0,2006.2,2011.7,2011.7,1912.1,1905.2,1916.5,1917.0,158.0,186.5,158.9,158.7,51.0,76.6,50.3,50.0,363.7,28066.0,28604.9,3675054.8,9645308.3,10850905.2,81667.9,235555.5,271778.7
Congo,26,26,495.6,627.1,2006.6,2006.6,2009.2,2009.5,1196.4,1236.1,1213.1,1214.9,137.0,180.2,117.1,118.6,45.0,155.1,76.8,75.4,79.6,6117.1,6234.5,850833.8,2208380.8,2807435.8,32724.4,98953.4,125146.8
Malaysia,25,16,7660.0,9447.5,2012.1,2012.3,2012.0,2012.0,6346.8,6358.0,6356.1,6355.2,404.0,417.3,406.9,408.0,24.0,45.1,33.0,34.8,811.2,62830.8,64037.1,7284647.7,19504076.3,22152558.5,291385.9,872739.8,1017224.3
Ghana,25,24,2082.8,1110.3,2005.9,2005.9,2009.2,2007.9,1948.8,2063.6,1967.9,2007.0,142.0,169.9,143.4,161.1,17.0,81.4,31.8,57.4,175.5,13513.6,13773.0,1003035.6,3572861.3,4229525.7,40121.4,141550.9,160577.1
Spain,24,24,1686.9,2586.7,2005.6,2005.6,2008.9,2008.9,4297.2,4473.7,4577.1,4569.5,368.5,399.0,372.6,372.6,67.0,200.2,69.5,67.7,279.0,21529.5,21942.9,1558194.6,5334738.1,6672491.9,64924.8,279230.6,349333.9
Portugal,24,8,3127.1,3964.4,2008.1,2006.9,2008.8,2008.6,4736.4,4761.8,4751.2,4751.9,356.5,363.6,358.1,358.3,52.5,50.8,58.0,58.1,503.7,38912.7,39659.8,1497884.0,5469226.7,8075352.6,62411.8,373423.9,509947.0
"Congo, Democratic Republic of the",24,11,119.5,138.2,1986.2,1986.7,1987.4,1987.5,1190.0,1247.2,1287.9,1281.1,107.5,136.5,127.9,127.2,136.0,243.4,277.8,281.9,121.9,9205.9,9382.7,416105.1,907563.9,1023475.7,17337.7,37824.5,41402.8
Nigeria,22,13,728.9,992.0,1987.0,1989.4,1997.4,1995.4,1954.6,2245.4,1857.9,1848.8,198.0,364.4,245.4,252.1,83.0,156.0,91.6,92.0,145.2,10616.5,10820.4,701074.1,1758329.0,2004092.5,31867.0,100696.2,122310.3
United States of America,21,20,5559.0,3908.9,2006.0,2006.2,2006.9,2005.7,6532.3,6778.6,6629.8,6823.9,510.0,526.6,484.1,553.9,9.0,66.5,41.5,89.8,403.9,31200.0,31799.0,2151968.4,9130544.2,11423806.5,102474.7,485712.9,585648.9
Côte d'Ivoire,14,14,302.9,375.3,1992.9,1992.9,1999.1,2000.4,2167.0,2296.0,2202.7,2165.1,209.5,282.6,348.6,286.4,147.0,199.0,190.2,196.0,107.7,8184.7,8341.9,736050.0,1622053.0,1863173.7,52575.0,131015.7,151009.9
