Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,210,149,6350.5,5820.8,2005.2,2005.4,2007.8,2007.3,1123.7,1852.0,1217.5,1225.5,106.0,277.0,168.7,187.5,42.5,152.9,78.3,91.7,968.9,73440.0,74850.1,5082000.3,16995950.7,20692045.8,24200.0,91408.6,112641.2
Angola,179,106,4162.0,3965.9,1998.0,1999.1,2006.5,2005.6,960.0,1605.3,1205.6,1138.6,95.0,299.9,208.4,175.0,44.0,152.3,74.0,69.6,765.6,55048.4,56105.4,4460998.9,14152017.8,15571194.1,24921.8,87899.2,116815.5
Nigeria,68,34,5741.8,7538.7,2004.6,2007.3,2009.3,2008.9,1933.4,2101.8,2025.8,2021.5,164.0,225.9,192.6,200.7,92.5,124.1,117.4,119.4,643.8,48967.4,49907.6,4870315.9,13217299.5,14957486.0,71622.3,227534.1,272322.0
Spain,42,26,4464.9,5148.5,2007.5,2006.8,2009.5,2009.4,4766.4,4514.8,4709.3,4804.9,378.5,734.5,423.0,416.6,8.0,87.3,22.0,14.9,799.5,61654.4,62838.2,4235036.6,12669152.8,17017598.2,100834.2,403225.5,529578.2
Togo,41,27,3012.6,3919.2,2009.6,2009.7,2009.9,2010.0,1957.3,2619.5,2047.9,2058.0,144.0,202.9,175.2,179.1,41.0,184.3,150.8,161.2,443.8,34282.0,34940.2,3194361.4,8688298.5,9925591.3,77911.3,234074.1,275035.4
"Congo, Democratic Republic of the",40,22,280.8,372.1,1991.9,1996.0,1999.3,2000.6,1183.1,1242.6,1254.2,1246.9,145.5,227.9,229.4,213.0,91.0,102.1,119.0,116.2,194.6,14703.1,14985.4,681031.4,1638458.9,1975258.0,17025.8,44149.9,52681.9
Malaysia,37,16,11904.0,14639.7,2012.1,2012.4,2012.0,2012.1,6369.7,6445.3,6403.3,6405.3,451.0,457.8,454.2,454.4,19.0,18.4,24.4,24.3,1020.3,79034.3,80551.7,11612469.5,30737461.8,34490091.1,313850.5,914220.9,1056118.7
Congo,24,23,696.1,917.3,2009.0,2009.1,2011.3,2011.2,1215.3,1270.1,1277.3,1284.4,118.5,363.0,145.2,148.8,73.0,80.2,76.9,79.1,112.2,8636.9,8802.7,969926.3,2590639.7,3157846.7,40413.6,122457.4,151421.7
Mozambique,19,16,522.1,773.8,1996.1,1996.6,2002.3,2003.4,1927.3,2050.3,2061.5,2067.4,201.0,252.6,224.8,224.2,90.0,113.6,128.3,130.9,132.6,10142.8,10337.6,768753.0,2055140.6,2355410.6,40460.7,122479.8,141689.9
"Tanzania, United Republic of",12,11,1763.2,628.3,2005.7,2005.6,2008.5,2007.0,3136.0,3118.2,3144.1,3135.8,206.0,213.7,210.5,211.5,16.0,38.4,18.9,26.9,118.7,9159.3,9335.1,785175.0,2955414.4,3434444.3,65431.3,221359.1,240801.7
