,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,090,Solomon Islands,156,China,489525900.211,3000140.079295
1,090,Solomon Islands,356,India,49400347.471999995,238503.225472
2,090,Solomon Islands,410,"Korea, Republic of",8007862.904,28674.109879
3,090,Solomon Islands,608,Philippines,13192931.309999999,25420.878629
4,090,Solomon Islands,764,Thailand,25116843.614,16106.183668
5,090,Solomon Islands,826,United Kingdom,7982464.557,14164.882353
6,090,Solomon Islands,036,Australia,7272368.376,12348.272569
7,090,Solomon Islands,528,Netherlands (Kingdom of the),8792623.156,11620.585583
8,090,Solomon Islands,756,"Switzerland, Liechtenstein",11828108.699000001,10270.526177000002
9,090,Solomon Islands,380,Italy,45340260.143,6720.246535
10,090,Solomon Islands,554,New Zealand,5567345.627,6085.514198
11,090,Solomon Islands,392,Japan,4205343.122,946.456999
12,090,Solomon Islands,360,Indonesia,1007991.0739999999,713.832122
13,090,Solomon Islands,840,United States of America,3649631.9,639.382749
14,090,Solomon Islands,724,Spain,2323757.703,459.71813
15,090,Solomon Islands,242,Fiji,1462353.5480000002,353.145238
16,090,Solomon Islands,250,France,2187352.569,316.707102
17,090,Solomon Islands,480,Mauritius,449769.21499999997,288.911902
18,090,Solomon Islands,729,Sudan,108912.121,268.60215999999997
19,090,Solomon Islands,702,Singapore,595924.674,199.31122499999998
20,090,Solomon Islands,296,Kiribati,454330.23099999997,163.76305499999998
21,090,Solomon Islands,784,United Arab Emirates,105899.904,127.309115
22,090,Solomon Islands,634,Qatar,87574.689,93.540534
23,090,Solomon Islands,344,"China, Hong Kong SAR",1476200.013,38.519257
24,090,Solomon Islands,144,Sri Lanka,29438.611,37.482653
25,090,Solomon Islands,276,Germany,72056.296,20.439431
26,090,Solomon Islands,056,Belgium,85603.175,17.642854
27,090,Solomon Islands,300,Greece,27004.737,13.4
28,090,Solomon Islands,887,Yemen,2648.793,10.829039
29,090,Solomon Islands,643,Russian Federation,11865.125,5.7499150000000006
30,090,Solomon Islands,748,Eswatini,4295.256,4.0
31,090,Solomon Islands,780,Trinidad and Tobago,23857.623,3.443
32,090,Solomon Islands,112,Belarus,3376.729,2.487268
33,090,Solomon Islands,203,Czechia,9553.998,1.932
34,090,Solomon Islands,804,Ukraine,52824.913,1.745638
35,090,Solomon Islands,196,Cyprus,6683.978,1.68
36,090,Solomon Islands,703,Slovakia,13114.005000000001,0.55
37,090,Solomon Islands,372,Ireland,23626.204,0.428564
38,090,Solomon Islands,604,Peru,7742.39,0.242015
39,090,Solomon Islands,616,Poland,11873.157,0.222302
40,090,Solomon Islands,422,Lebanon,4058.152,0.194479
41,090,Solomon Islands,208,Denmark,4855.878,0.17361700000000002
42,090,Solomon Islands,818,Egypt,2135.685,0.112337
43,090,Solomon Islands,454,Malawi,323.602,0.10577800000000001
44,090,Solomon Islands,218,Ecuador,5547.530000000001,0.069368
45,090,Solomon Islands,894,Zambia,7239.81,0.053
46,090,Solomon Islands,458,Malaysia,508.251,0.027156
47,090,Solomon Islands,807,North Macedonia,327.125,0.022
48,090,Solomon Islands,040,Austria,254.826,0.021478999999999998
49,090,Solomon Islands,586,Pakistan,228.328,0.017948
50,090,Solomon Islands,188,Costa Rica,99.437,0.016169
51,090,Solomon Islands,214,Dominican Republic,157.35,0.015300000000000001
52,090,Solomon Islands,120,Cameroon,769.107,0.011283
53,090,Solomon Islands,048,Bahrain,559.828,0.011136
54,090,Solomon Islands,585,Palau,117.59,0.007427
55,090,Solomon Islands,792,Türkiye,1071.823,0.006572
56,090,Solomon Islands,882,Samoa,998.785,0.005921
57,090,Solomon Islands,417,Kyrgyzstan,534.381,0.004779
58,090,Solomon Islands,578,Norway,949.689,0.003767
59,090,Solomon Islands,752,Sweden,378.232,0.002765
60,090,Solomon Islands,504,Morocco,239.082,0.002099
61,090,Solomon Islands,060,Bermuda,197.032,0.0019370000000000001
62,090,Solomon Islands,096,Brunei Darussalam,180.158,0.001
63,090,Solomon Islands,258,French Polynesia,90.533,7.7e-05
64,090,Solomon Islands,512,Oman,0.0,0.0
65,090,Solomon Islands,414,Kuwait,0.0,0.0
