Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,121,13,791.5,858.0,2008.4,2004.7,2005.1,2004.9,522.3,901.6,1152.7,1139.0,54.0,81.5,138.7,137.4,8.0,17.1,19.7,20.6,133.7,10273.4,10470.7,751918.2,2352145.6,3319864.5,6214.2,28146.2,36638.4
Container,88,11,2086.6,2679.2,2007.0,2008.1,2010.5,2010.5,1407.3,1465.3,1839.2,1854.5,110.5,114.5,241.5,242.2,16.5,17.1,25.6,25.7,445.9,34292.6,34951.0,3156777.3,10697750.4,12171895.4,35872.5,129117.0,154375.9
Ro-Ro,37,2,18.3,14.7,2016.9,2015.5,2014.2,2014.3,318.5,1331.3,1000.6,919.9,38.0,192.0,948.9,915.4,7.0,32.5,87.8,84.8,56.8,4264.2,4346.1,53367.5,411442.7,194156.0,1442.4,3520.0,5017.9
Cruise,23,19,1592.9,166.9,2001.9,2001.6,2002.8,2002.8,806.7,1107.4,1267.5,1288.5,64.0,69.1,91.2,94.1,10.0,11.9,15.6,15.7,405.9,31386.3,31988.9,720393.0,3269020.2,3582976.1,31321.4,125253.9,128022.7
Miscellaneous - fishing,17,13,291.7,231.4,1992.2,1989.8,1994.2,1993.9,8303.0,10472.6,9821.4,9625.4,1067.0,1600.2,1855.4,1602.9,124.0,116.9,152.8,151.1,115.6,8677.9,8844.6,1627109.4,3609242.3,4103343.0,95712.3,225254.6,267025.6
Chemical tanker,14,10,1575.2,2612.8,2012.5,2011.9,2013.2,2013.2,4625.2,3639.2,3750.1,3750.1,353.5,335.3,418.5,419.0,45.0,48.1,47.8,47.5,189.9,14713.3,14995.8,503976.4,3690772.9,4255390.4,35998.3,310863.2,382142.7
Liquefied gas tanker,11,2,32.6,32.5,2011.4,2008.5,2010.0,2009.9,523.3,1410.6,601.6,606.4,57.0,166.0,138.1,139.6,22.0,176.2,109.9,112.3,16.6,1257.2,1281.4,24561.3,71158.0,78581.3,2232.8,12224.7,16075.8
Service - tug,7,1,0.6,0.4,2001.0,2001.0,2001.0,2001.0,344.1,344.1,341.7,341.7,72.0,72.0,157.6,157.6,10.0,10.0,11.1,11.1,1.6,119.2,121.5,10360.5,24499.5,32803.5,1480.1,3821.8,5160.1
Service - other,5,5,67.2,40.4,1995.4,1995.4,1994.9,1995.0,2059.7,2898.6,2187.0,2151.5,244.0,433.8,400.2,416.4,50.0,206.2,165.0,159.0,20.7,1564.4,1594.5,281958.5,578516.9,623387.0,56391.7,125481.0,141685.8
Oil tanker,3,2,563.5,872.2,2006.7,2006.5,2006.7,2006.7,5347.8,6018.3,6347.1,6346.5,557.0,573.5,613.1,613.1,51.0,52.2,48.2,48.2,73.1,5658.9,5767.5,778403.6,1869245.4,2108669.5,259467.9,789569.2,923362.9
Bulk carrier,1,1,46.6,73.9,2015.0,2015.0,2015.0,2015.0,1895.8,1895.8,1895.8,1895.8,158.0,158.0,158.0,158.0,115.0,115.0,115.0,115.0,4.0,312.2,318.2,32990.7,65294.3,80986.1,32990.7,105320.1,122454.2
Ferry-RoPax,1,1,0.4,0.1,1998.0,1998.0,1998.0,1998.0,376.0,376.0,376.0,376.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.3,24.3,24.8,2132.3,4613.1,6133.4,2132.3,4760.4,6783.9
