Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,2691,781,6256.5,8912.4,1999.0,2000.3,2002.0,2002.1,528.5,719.6,690.1,696.5,60.0,85.3,115.6,116.4,32.0,47.0,57.9,56.5,1879.3,141219.4,143930.8,19297627.6,56150246.0,79823230.6,7171.2,25475.7,35081.0
Ferry-RoPax,1012,7,7093.8,1365.5,2001.1,1995.9,1999.2,1998.8,174.7,371.1,259.7,237.4,12.0,20.4,29.1,24.2,3.0,6.3,15.9,11.8,1403.8,105405.8,107429.6,8484030.1,20980334.9,25743005.8,8383.4,17895.3,16298.8
Bulk carrier,574,370,33014.4,58843.0,2008.8,2010.5,2012.0,2012.0,729.5,2154.4,2127.8,2139.7,97.0,222.5,462.6,464.4,32.0,72.6,108.5,109.7,3152.9,240366.3,244981.3,16043770.1,41294466.9,50183397.9,27950.8,113579.9,138094.9
Chemical tanker,491,296,7947.6,12779.1,2005.9,2007.7,2009.5,2009.7,720.3,1156.5,1258.0,1284.4,77.0,120.0,274.6,278.8,24.0,44.5,64.0,64.1,1734.4,131286.3,133807.0,5821533.5,25403810.9,30009447.1,11856.5,59857.5,73292.5
Container,235,65,2124.1,2478.1,2005.0,2004.9,2007.3,2007.1,460.2,619.7,603.1,600.8,44.0,55.1,68.0,67.4,13.0,19.9,19.6,19.7,486.6,36469.5,37169.7,2811000.0,8890632.8,10055088.0,11961.7,40024.4,47235.5
Oil tanker,195,86,9719.0,17525.6,1996.1,2005.3,2009.6,2009.7,383.6,1988.0,2261.9,2306.6,58.0,204.7,409.3,410.8,28.0,57.8,74.2,73.5,1299.6,98925.7,100825.1,10334447.1,19744840.9,22982958.0,52997.2,136450.5,167373.4
Miscellaneous - fishing,170,33,31.9,16.8,1984.0,1983.5,1982.3,1980.1,550.3,1193.1,750.0,675.1,93.0,460.2,767.5,629.8,27.5,105.5,231.6,159.8,154.5,11596.5,11819.1,117993.8,261733.0,297563.9,694.1,1633.5,1936.4
Liquefied gas tanker,103,14,488.3,556.7,1999.3,2000.9,2002.2,2002.1,394.0,1143.2,773.0,767.5,30.0,94.0,131.6,131.3,14.0,44.1,28.9,29.1,150.5,11391.7,11610.5,420228.6,1217470.7,1344477.6,4079.9,22337.2,29374.0
Service - tug,69,25,11.1,5.2,1983.5,1988.3,1985.0,1984.5,341.5,509.6,404.4,382.2,60.0,325.6,378.2,323.9,41.0,58.8,67.9,71.7,33.3,2496.8,2544.7,131954.3,312032.2,417794.2,1912.4,4938.1,6667.3
Cruise,42,23,623.4,71.0,1999.4,1999.1,2004.5,2004.2,253.9,353.2,366.7,362.5,17.0,26.5,39.6,39.0,8.0,8.7,10.2,10.3,172.2,12933.9,13182.2,317055.6,1504337.5,1756314.2,7548.9,31321.2,33550.5
Service - other,22,14,31.1,36.8,1986.8,1990.9,1988.0,1987.9,436.9,947.0,941.1,1063.5,68.0,276.7,715.8,694.6,25.0,66.8,52.3,54.2,23.7,1782.0,1816.2,256984.4,527275.6,568171.3,11681.1,25992.4,29349.1
Refrigerated bulk,20,17,73.5,78.0,1993.7,1992.2,1993.4,1993.1,457.3,836.6,601.7,608.0,46.5,115.6,104.7,104.3,25.5,36.6,45.5,46.5,58.7,4413.1,4497.8,231363.3,505539.9,569443.2,11568.2,24651.6,26616.3
Ro-Ro,4,4,60.1,36.8,1996.5,1996.5,2000.9,1999.9,969.2,891.9,1002.8,964.2,85.0,91.5,121.6,117.8,17.0,27.8,19.8,20.1,11.7,880.5,897.4,50165.0,181022.4,130269.1,12541.2,29816.5,35004.0
Other liquids tankers,1,1,191.1,265.3,2014.0,2014.0,2014.0,2014.0,6766.7,6766.7,6766.7,6766.7,910.0,910.0,910.0,910.0,124.0,124.0,124.0,124.0,19.3,1486.2,1514.7,136068.8,388518.1,837644.8,136068.8,471394.0,761723.1
