Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,1728,490,9221.9,6022.4,2002.6,2001.2,2002.4,2006.4,264.8,483.5,320.3,453.1,22.0,45.0,84.1,76.6,13.0,38.2,25.7,55.2,1779.4,133599.5,136164.6,11289425.6,29866006.6,38480793.6,6533.2,18328.7,21272.1
Germany,735,323,5443.5,6775.0,1996.0,2002.1,2003.1,2007.8,413.4,705.2,656.3,867.9,41.0,64.5,76.3,95.5,18.0,44.1,82.5,101.8,1042.6,78310.5,79814.1,7119358.1,19690348.4,24932857.9,9686.2,29922.1,35507.4
Denmark,683,386,3756.6,6102.5,1997.9,2000.0,2006.6,2007.5,514.9,671.1,721.5,723.1,51.0,62.7,99.4,89.8,32.0,69.3,108.7,110.1,800.5,60132.8,61287.3,5418752.7,14971980.8,19799359.6,7933.8,27589.1,35842.1
Poland,562,361,1861.3,2944.2,1997.5,2000.4,2007.6,2007.9,350.4,483.9,503.6,504.5,35.0,66.8,67.2,62.2,34.0,59.7,78.6,82.2,421.2,31641.1,32248.6,2527128.6,7170656.9,9591371.9,4496.7,16141.4,21196.3
Finland,346,154,1153.4,1439.1,2002.4,2002.0,2006.5,2005.8,353.3,471.3,445.1,476.5,31.0,44.8,43.3,47.1,21.5,33.7,52.8,67.5,309.9,23273.9,23720.7,1948355.8,5645172.4,7138831.4,5631.1,19211.0,24286.2
Netherlands,286,241,7608.7,13244.1,2007.5,2007.7,2010.5,2010.7,1055.8,1172.8,1207.6,1213.3,93.0,126.3,137.1,137.0,47.5,71.3,96.3,98.3,987.3,74119.0,75542.1,4781385.6,15044983.5,18264126.4,16718.1,70218.5,87319.1
Estonia,253,176,1191.8,1320.2,1997.6,1998.7,2002.6,2005.3,295.0,421.4,477.0,481.4,29.0,37.9,52.1,50.9,20.0,60.8,176.6,171.4,405.8,30476.6,31061.8,1627302.0,4397766.1,5329117.4,6432.0,20195.9,24283.5
United Kingdom of Great Britain and Northern Ireland,246,161,3302.0,5427.2,2003.7,2005.2,2009.1,2009.3,1087.8,1318.5,1284.3,1290.0,104.0,120.8,126.2,126.7,39.0,70.5,85.5,88.0,542.8,40798.9,41582.2,4107566.7,11235858.1,14916538.0,16697.4,57942.9,75877.7
Lithuania,236,149,540.8,614.8,1996.1,1999.7,2004.6,2003.9,246.7,284.1,278.5,271.6,16.0,41.3,33.2,36.6,31.5,48.2,43.3,55.3,206.1,15479.8,15777.1,1003087.3,2486140.7,3155791.4,4250.4,13922.0,17993.2
Russian Federation,212,157,1633.8,2362.3,2000.2,2001.0,2004.8,2005.8,438.3,580.5,622.8,593.8,40.0,54.5,136.7,124.8,32.0,77.6,205.0,172.9,549.4,41324.1,42117.5,2369245.1,6442566.7,7866817.8,11175.7,34881.2,42717.0
Norway,182,131,990.5,1484.3,2001.9,2002.1,2005.3,2005.8,858.6,936.1,1018.4,1012.2,79.0,84.1,100.3,99.9,26.0,54.7,73.2,76.6,232.3,17455.9,17791.1,2048997.9,5815672.2,7965834.7,11258.2,40668.2,53290.3
Belgium,85,72,2226.8,3403.2,2004.5,2005.3,2006.5,2007.4,1231.0,1241.5,1313.1,1302.5,96.0,106.5,113.1,115.7,41.0,67.3,70.8,74.4,296.9,22312.6,22741.0,1806435.9,5711909.1,6819870.4,21252.2,83278.1,102177.5
France,39,39,1045.3,1828.7,2007.0,2007.0,2012.7,2013.0,1254.7,1369.2,1427.3,1432.3,125.0,150.2,227.3,235.7,37.0,50.3,69.5,69.6,132.9,9994.7,10186.6,772408.2,2179289.5,2776156.1,19805.3,76757.9,97315.8
Spain,30,30,1458.3,2484.0,2007.5,2007.5,2011.5,2011.5,2418.7,2318.3,2553.6,2571.4,211.0,212.7,234.5,235.8,45.0,78.6,74.5,74.2,158.2,11989.2,12219.4,974343.7,3076538.5,3869896.4,32478.1,138258.0,173480.0
Ireland,10,10,326.5,528.5,2009.1,2009.1,2011.0,2011.3,2201.5,2475.0,2307.7,2309.5,191.5,216.9,231.5,231.6,54.0,79.1,96.3,96.7,49.7,3755.2,3827.3,257863.0,742792.3,1016482.9,25786.3,114017.1,145956.1
Brazil,3,3,461.4,780.1,2005.3,2005.3,2005.4,2005.3,5890.9,6026.4,6097.2,6097.4,489.0,488.0,495.5,495.8,177.0,168.0,181.2,186.2,57.4,4393.0,4477.3,251720.7,953754.3,1200380.3,83906.9,447078.6,559495.4
Portugal,3,3,110.8,189.3,2008.7,2008.7,2008.2,2008.2,2540.4,2512.9,2171.8,2160.9,252.0,270.7,207.3,204.4,35.0,81.3,50.6,49.0,15.3,1153.3,1175.4,192079.0,395070.4,536290.1,64026.3,170691.2,223016.3
Morocco,3,3,94.0,150.5,2006.0,2006.0,2007.5,2007.5,2278.4,2303.3,2411.3,2414.5,294.0,278.7,293.6,293.7,11.0,43.0,40.5,40.8,12.6,953.4,971.7,91143.1,220929.1,306183.4,30381.0,106567.7,136515.1
Guinea,3,2,118.2,194.7,2008.3,2008.5,2009.0,2009.0,259.4,2123.6,2612.9,2667.7,30.0,177.8,328.3,328.7,41.0,114.2,184.8,185.0,27.4,2083.1,2123.1,174936.6,422189.1,477030.0,58312.2,177591.3,207698.6
