Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,3526,689,378318.4,416723.7,2006.2,2007.0,2010.1,2009.8,1318.6,1847.4,1917.7,1873.6,90.0,126.8,200.3,199.2,19.0,22.2,20.9,21.0,37788.5,2924175.5,2980319.6,227435666.2,641191436.3,737119585.6,64502.5,219353.8,260412.6
Bulk carrier,971,690,59387.6,104054.5,2007.9,2008.8,2009.5,2009.5,1295.7,2147.5,2001.2,1995.3,137.0,253.0,444.7,445.5,15.0,42.0,43.2,42.4,5240.7,405533.1,413319.3,33819814.1,79586815.4,100594722.1,34829.9,131196.8,158469.0
Oil tanker,464,381,80636.8,150886.9,2007.0,2007.2,2007.3,2007.3,1698.6,2315.5,2274.6,2271.1,172.5,250.3,327.6,326.4,11.0,59.7,55.3,53.6,5655.8,437679.4,446082.8,57511611.3,108008687.3,120600568.5,123947.4,323886.2,399998.4
Chemical tanker,324,223,11615.3,19026.8,2006.9,2007.6,2007.1,2007.0,1528.8,1712.8,1822.4,1821.6,136.0,164.7,217.1,217.6,15.0,45.6,54.1,53.7,1809.3,139676.0,142357.8,6914781.1,33637823.7,39332589.1,21341.9,119870.2,146093.0
Liquefied gas tanker,251,122,11875.1,12925.7,2009.1,2008.4,2008.0,2007.7,1495.0,2180.7,2229.0,2212.0,116.0,211.9,301.3,303.5,27.0,60.4,47.9,48.7,1581.9,117074.7,119322.5,4605045.0,23860133.7,21642698.2,18346.8,133151.0,194888.0
Vehicle,249,158,20164.3,6808.9,2007.2,2007.1,2006.9,2006.5,1424.2,1485.2,1456.0,1474.6,89.0,99.1,146.8,152.2,9.0,11.3,11.3,11.4,1296.1,100395.0,102322.6,6894932.6,30399259.8,35205441.1,27690.5,105251.5,113273.7
General cargo,186,146,5244.9,6574.9,2002.3,2003.0,2001.4,2002.2,1471.9,1910.3,2059.1,2012.2,146.0,204.1,419.7,414.4,21.5,78.0,60.1,65.6,871.1,66941.7,68227.0,3414032.8,11615426.2,16854511.5,18355.0,96575.1,130015.9
Service - tug,75,60,176.7,126.2,2004.1,2007.2,2012.7,2011.1,1253.0,1476.1,2045.1,1739.1,223.0,473.6,732.7,852.3,14.0,86.9,44.8,61.5,148.8,11196.9,11411.9,3227833.1,7632853.6,10219978.4,43037.8,111131.3,150046.0
Cruise,57,44,4001.6,453.3,2000.8,2000.9,2002.0,2001.5,1147.6,1302.2,1240.7,1217.4,65.0,100.7,139.4,136.1,12.0,28.3,14.0,14.5,919.8,71206.1,72573.3,1703063.5,8698782.4,9978849.4,29878.3,133703.3,142513.0
Service - other,34,29,808.0,678.9,2000.6,1999.9,2003.2,2002.8,1958.9,3236.8,3277.2,3163.9,317.0,464.8,952.9,1069.0,42.5,188.1,92.5,85.7,296.0,22536.0,22968.7,4737817.6,9720961.6,10474924.8,139347.6,310071.8,350115.0
Miscellaneous - fishing,8,7,42.2,20.6,2004.5,2003.1,1999.9,1993.9,3862.3,4370.7,3301.8,3934.8,353.5,473.4,584.0,745.8,14.5,20.8,30.1,21.8,27.4,2055.8,2095.3,145211.3,322106.7,366202.7,18151.4,42718.5,50640.2
Ro-Ro,5,1,45.2,14.5,1994.0,1994.0,1994.0,1994.0,390.6,390.6,667.8,667.8,25.0,25.0,67.8,67.8,12.0,12.0,15.1,15.1,7.9,609.9,621.6,52564.1,405249.1,191233.3,10512.8,25655.7,36573.2
Refrigerated bulk,3,3,40.0,43.5,1991.0,1991.0,1990.5,1990.5,1486.1,2153.3,2711.2,2734.1,140.0,686.3,1432.1,1443.7,0.0,1.0,2.4,2.4,38.4,2896.2,2951.8,129038.1,281954.4,317595.1,43012.7,91659.6,98964.8
Ferry-RoPax,1,1,80.0,18.4,1990.0,1990.0,1990.0,1990.0,3022.6,3022.6,3022.6,3022.6,187.0,187.0,187.0,187.0,13.0,13.0,13.0,13.0,15.6,1203.0,1226.1,114363.9,282812.9,347013.2,114363.9,244121.3,222343.3
Other liquids tankers,1,1,84.3,95.4,2009.0,2009.0,2009.0,2009.0,2727.5,2727.5,2727.5,2727.5,219.0,219.0,219.0,219.0,8.0,8.0,8.0,8.0,8.8,679.5,692.5,48919.7,139680.7,301151.5,48919.7,169476.4,273856.0
