Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,2387,898,76010.1,96074.1,2004.9,2006.3,2006.3,2006.4,817.3,933.6,900.3,898.1,64.0,119.0,99.7,108.5,20.0,45.6,34.5,37.9,8886.2,686030.7,699202.4,59748883.3,170026133.5,194179966.5,25031.0,83253.8,98818.2
Singapore,845,568,83284.5,93772.7,2007.8,2007.7,2008.6,2008.7,1557.6,1678.1,1601.6,1625.2,108.0,147.2,133.7,146.6,15.0,45.7,30.8,37.1,8588.1,664149.9,676901.6,51482393.3,145347481.8,166497041.3,60925.9,205597.3,244239.9
Malaysia,608,305,61651.5,76106.1,2008.1,2008.2,2009.9,2009.8,1423.5,1598.4,1500.6,1504.5,98.0,139.7,120.7,129.4,14.0,27.2,21.1,22.4,6234.1,482720.9,491989.1,38995647.7,110392981.0,122157728.5,64137.6,207661.5,245505.0
Bangladesh,360,116,9932.0,14057.3,2005.8,2006.9,2006.8,2006.6,1305.5,1437.8,1349.7,1350.0,119.5,284.2,281.2,302.4,24.0,34.9,31.3,31.3,1667.1,128142.0,130602.3,10119963.0,35404375.8,40772144.0,28111.0,111957.0,135513.5
Indonesia,241,180,17330.0,30502.8,2006.0,2008.2,2008.8,2008.9,1515.8,1727.4,1708.6,1716.4,137.0,191.9,209.2,213.0,15.0,36.0,40.9,40.7,1310.2,101108.2,103049.5,11583918.5,25788958.7,30245834.3,48066.1,148721.1,183911.1
Maldives,203,61,1183.8,1180.7,2007.1,2003.6,2004.6,2005.2,454.6,503.8,489.4,501.7,39.0,75.2,57.0,63.5,34.0,109.6,50.1,59.0,347.1,26516.0,27025.1,1087300.7,4078484.7,4806634.7,5356.2,24403.3,30440.8
Oman,189,89,27626.7,31391.0,2009.5,2010.1,2011.0,2010.8,1655.5,1812.3,1676.2,1687.7,118.0,141.3,113.8,118.8,17.0,22.7,19.1,19.1,2357.5,182554.4,186059.5,12675120.6,39526416.5,42421256.1,67064.1,240409.8,286178.9
United Arab Emirates,175,129,14936.4,22730.3,2005.0,2004.9,2005.3,2005.2,1965.4,2181.4,2171.5,2184.3,167.0,243.0,207.6,215.4,23.0,63.8,43.7,45.7,1650.9,127560.7,130009.9,12297049.3,31535568.8,35559484.2,70268.9,222193.2,269814.6
Saudi Arabia,170,100,52898.2,58911.1,2010.4,2008.9,2011.2,2010.9,2870.0,2905.0,2874.9,2863.9,174.5,220.3,191.1,197.8,17.0,26.8,20.9,20.3,4495.3,348177.4,354862.4,22874994.1,60656834.6,72809472.9,134558.8,497368.4,606734.8
China,107,65,29350.0,34120.5,2009.5,2007.4,2012.0,2011.1,2891.0,2948.0,2802.2,2829.6,166.0,283.7,223.8,248.1,16.0,45.3,21.0,21.9,2295.6,177705.6,181117.5,12198059.3,29870633.8,37173884.9,114000.6,426926.4,534111.5
Kenya,60,21,6776.8,7686.5,2000.6,2000.0,2000.3,2000.5,2537.9,2463.0,2545.4,2537.9,180.5,213.7,193.9,194.2,9.0,18.1,12.3,12.9,779.0,60338.5,61497.0,6090195.0,16906544.6,18977338.8,101503.3,306632.9,354990.2
Netherlands,58,21,52098.3,53215.9,2013.1,2012.2,2014.1,2014.0,6969.8,6945.3,6884.3,6882.5,436.0,530.9,449.4,450.6,19.5,20.3,21.4,21.5,3844.3,297120.4,302825.1,20902780.7,48915226.5,64229518.2,360392.8,1358766.4,1696053.8
Australia,54,54,9229.3,15399.2,2010.7,2010.7,2010.4,2010.6,4478.7,4268.0,4364.9,4481.4,389.0,389.4,430.4,445.2,9.5,17.9,19.1,18.5,783.6,60111.5,61265.6,6985565.0,15287697.8,18265968.4,129362.3,392644.1,485937.9
"Tanzania, United Republic of",53,26,3808.5,4888.3,2006.7,2005.7,2007.0,2006.9,2631.5,2643.0,2647.6,2648.1,194.0,247.4,224.3,225.6,9.0,13.5,11.4,11.5,501.5,38832.7,39578.3,4023196.3,14398256.5,15846634.9,75909.4,275251.8,323577.2
Pakistan,49,44,2211.7,3440.9,2005.6,2006.2,2007.0,2006.9,1432.9,1592.6,1601.4,1622.5,135.0,183.0,213.2,225.7,23.0,56.4,64.1,70.8,257.8,19939.1,20321.9,1684715.8,4145301.2,5071565.9,34382.0,118921.9,141994.4
