Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,3527,684,546558.6,597140.5,2006.2,2007.0,2010.4,2010.2,1454.4,2689.9,2768.5,2683.5,103.0,175.9,287.0,283.6,26.0,37.0,39.5,39.8,57247.6,4427467.8,4512475.2,321391382.9,917055166.0,1039416935.1,91123.2,307175.1,363097.0
Bulk carrier,971,693,91794.0,163564.9,2007.9,2008.9,2009.4,2009.3,1898.3,3095.4,3102.4,3146.3,220.0,301.3,453.0,456.7,76.0,124.4,130.4,130.8,7239.6,560324.5,571082.7,50732821.5,118750567.1,147485240.5,52248.0,194021.2,233372.3
Oil tanker,461,377,113434.8,214727.4,2007.2,2007.4,2008.6,2008.6,1936.2,2807.4,3209.9,3241.3,214.0,319.7,506.8,510.2,42.0,70.6,63.0,63.1,7499.9,580442.6,591587.1,73175131.0,134970990.3,148708006.5,158731.3,417479.7,516501.6
Chemical tanker,326,224,15475.8,25399.2,2007.0,2007.7,2007.8,2007.7,1729.9,2433.1,2418.6,2422.7,181.0,238.6,344.5,345.4,43.5,63.9,64.7,65.0,2402.1,185466.6,189027.5,8999122.9,44328170.8,51746704.4,27604.7,157140.2,191348.3
Vehicle,252,161,28940.9,9628.5,2007.1,2007.1,2008.1,2008.0,1852.9,2082.7,2072.6,2065.1,120.0,139.6,204.7,205.0,13.5,23.8,27.9,27.6,1803.7,139718.0,142400.5,9750113.3,42987545.2,49783958.6,38690.9,147064.2,158273.3
Liquefied gas tanker,249,120,13987.6,15346.3,2009.1,2008.4,2008.7,2008.3,1770.0,2727.5,2641.1,2639.8,143.0,269.0,343.5,352.7,33.0,59.0,57.2,59.6,1913.2,142293.2,145025.2,5991363.8,28776564.1,26669289.9,24061.7,167523.4,241954.5
General cargo,187,147,5624.9,7166.9,2002.7,2003.8,2002.9,2003.5,1592.8,2377.9,2229.6,2218.4,165.0,248.3,363.0,374.0,43.0,104.3,118.2,121.8,936.2,71949.5,73330.9,4144306.5,13821194.0,19970153.2,22162.1,111993.0,150430.9
Service - tug,73,56,237.8,190.8,2003.2,2006.6,2010.5,2009.5,1293.5,1788.2,2392.9,2293.2,217.0,393.0,1107.2,1160.9,64.0,254.9,215.3,200.6,163.4,12361.8,12599.1,4881587.4,11543484.8,15456102.2,66871.1,172673.1,233137.9
Cruise,58,44,3933.4,447.7,2000.7,2000.9,2002.1,2001.2,897.5,1234.4,1199.9,1177.7,60.5,82.8,119.6,120.5,11.0,28.2,40.6,37.8,877.3,67936.6,69241.0,1711288.9,8869325.1,10242511.9,29505.0,133009.7,141450.7
Service - other,36,31,2556.5,2582.8,2002.7,2002.4,2003.2,2004.5,3764.3,6480.3,9270.3,10290.4,570.5,1369.7,3801.0,4355.4,72.5,274.8,289.3,188.8,626.9,47882.0,48801.3,18023272.8,36979799.0,39847972.8,500646.5,1114022.6,1257889.3
Miscellaneous - fishing,8,7,85.8,54.5,2004.2,2002.9,2002.8,1991.3,4337.8,8287.4,7244.5,9878.6,425.0,1176.9,2541.9,3102.2,23.5,244.8,77.5,82.6,44.2,3320.8,3384.5,383179.6,849966.1,966325.4,47897.4,112724.4,133628.0
Ro-Ro,5,1,154.8,49.6,1994.0,1994.0,1994.0,1994.0,2920.6,2920.6,2286.8,2286.8,158.0,158.0,165.6,165.6,0.0,0.0,1.3,1.3,26.5,2043.6,2082.8,179999.0,1387723.8,654853.9,35999.8,87854.7,125240.2
Refrigerated bulk,3,3,63.8,68.2,1991.0,1991.0,1991.9,1992.1,7388.0,6002.3,4329.0,4287.8,1246.0,877.0,996.2,989.6,15.0,59.0,52.6,47.5,47.4,3596.2,3665.2,202366.4,442180.5,498074.7,67455.5,143746.9,155203.4
Other liquids tankers,1,1,48.1,54.4,2009.0,2009.0,2009.0,2009.0,1557.2,1557.2,1557.2,1557.2,105.0,105.0,105.0,105.0,20.0,20.0,20.0,20.0,6.7,516.8,526.7,27928.8,79745.2,171930.7,27928.8,96755.9,156347.4
