Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
India,1903,669,54757.4,72549.2,2004.6,2006.4,2006.9,2007.0,881.0,1071.7,914.5,955.2,69.0,139.6,130.2,143.6,32.0,77.1,62.0,71.7,7238.8,557941.7,568654.2,43856120.6,130995521.0,151979765.2,23045.8,81903.7,98660.0
Malaysia,609,259,52946.8,62040.2,2005.7,2005.6,2006.0,2006.2,1461.1,1747.0,1556.9,1590.3,103.0,162.9,146.2,156.1,15.0,55.1,29.2,32.2,5734.8,443938.2,452461.8,41657614.5,110721882.5,125115259.1,68403.3,207809.9,241526.2
Singapore,579,384,67668.7,74745.9,2008.5,2007.7,2010.2,2010.0,1580.8,1907.5,1661.6,1667.7,114.0,222.9,180.3,198.0,18.0,35.7,24.2,25.9,6627.2,512767.0,522612.2,40955853.7,118322877.3,136185064.1,70735.5,246769.1,297390.9
Bangladesh,379,137,12872.5,18521.2,2005.7,2006.5,2005.7,2005.2,1358.0,1621.3,1620.3,1670.2,112.0,188.2,245.3,274.1,142.0,190.6,160.7,164.6,2422.0,185903.1,189472.4,12068365.2,40666664.3,46803668.7,31842.7,123678.0,150127.1
United Arab Emirates,334,252,41984.1,64971.2,2005.8,2006.5,2006.7,2006.8,1976.8,2219.7,2207.0,2232.0,169.0,228.5,270.5,297.0,28.0,74.2,65.4,71.9,3717.1,287303.4,292819.6,26425211.1,65493217.8,72999221.8,79117.4,255282.4,315422.0
South Africa,232,186,43407.8,66664.9,2010.4,2010.4,2010.5,2010.4,3757.8,3978.9,3980.8,4028.7,306.5,334.1,347.6,367.4,40.0,77.0,72.0,78.8,3438.3,266210.9,271322.1,25808278.2,64388203.6,74577340.8,111242.6,367325.2,431379.5
Maldives,200,50,1226.6,1510.0,2007.2,2002.2,2005.3,2005.5,446.0,504.1,468.0,468.5,43.0,86.9,57.2,58.6,111.0,121.5,154.7,158.1,521.8,39800.1,40564.3,1240177.6,4398062.4,4999901.4,6200.9,26118.7,32229.4
Indonesia,174,118,10991.1,17367.9,2003.7,2005.9,2006.9,2006.9,1577.9,2391.9,2383.1,2572.5,149.0,272.9,580.3,628.4,47.0,109.9,62.0,61.7,1186.0,91522.3,93279.5,12806307.7,29228167.0,34339234.1,73599.5,210989.1,256034.7
Oman,134,82,13526.7,15156.0,2009.0,2007.6,2009.5,2009.8,1707.6,1869.4,1798.3,1801.1,114.0,147.1,134.5,148.6,32.0,33.2,39.5,48.2,1324.3,102546.1,104515.0,9809479.7,25362407.9,28218651.0,73205.1,213862.6,244459.1
Netherlands,129,53,96687.4,101629.6,2012.5,2011.3,2013.5,2013.3,6813.8,6894.3,6765.1,6770.3,402.0,463.6,405.1,409.0,35.0,41.0,36.0,36.6,8755.5,676881.0,689877.1,43091539.7,113803981.4,139681683.3,334042.9,1237220.5,1500249.3
