,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,678,Sao Tome and Principe,620,Portugal,721000.4859999999,2267.139
1,678,Sao Tome and Principe,024,Angola,113488.978,896.623
2,678,Sao Tome and Principe,250,France,1648709.9710000001,481.196298
3,678,Sao Tome and Principe,702,Singapore,438696.108,314.207282
4,678,Sao Tome and Principe,203,Czechia,473828.0,177.18774
5,678,Sao Tome and Principe,724,Spain,342336.9,151.938117
6,678,Sao Tome and Principe,840,United States of America,229467.206,100.38160600000002
7,678,Sao Tome and Principe,040,Austria,63142.815,51.979202
8,678,Sao Tome and Principe,616,Poland,121987.822,48.155178
9,678,Sao Tome and Principe,056,Belgium,57408.854,36.573015
10,678,Sao Tome and Principe,276,Germany,15267.107,25.001
11,678,Sao Tome and Principe,380,Italy,62393.872,12.177039
12,678,Sao Tome and Principe,104,Myanmar,31062.253,10.086049999999998
13,678,Sao Tome and Principe,120,Cameroon,123.744,7.371016
14,678,Sao Tome and Principe,214,Dominican Republic,4030.7,5.060546
15,678,Sao Tome and Principe,752,Sweden,21906.962,5.0
16,678,Sao Tome and Principe,384,Côte d'Ivoire,129163.92,3.53
17,678,Sao Tome and Principe,404,Kenya,12104.697999999999,2.887028
18,678,Sao Tome and Principe,528,Netherlands (Kingdom of the),35785.131,2.085087
19,678,Sao Tome and Principe,703,Slovakia,14602.193000000001,1.607
20,678,Sao Tome and Principe,376,Israel,25265.752,1.442722
21,678,Sao Tome and Principe,392,Japan,45013.466,0.978779
22,678,Sao Tome and Principe,156,China,8215.707,0.9356260000000001
23,678,Sao Tome and Principe,792,Türkiye,6349.927,0.729757
24,678,Sao Tome and Principe,036,Australia,20454.331,0.7071289999999999
25,678,Sao Tome and Principe,076,Brazil,15643.0,0.59
26,678,Sao Tome and Principe,705,Slovenia,10174.7,0.338238
27,678,Sao Tome and Principe,554,New Zealand,30219.424,0.307083
28,678,Sao Tome and Principe,454,Malawi,1745.166,0.20995599999999998
29,678,Sao Tome and Principe,410,"Korea, Republic of",9465.033000000001,0.178727
30,678,Sao Tome and Principe,356,India,453.793,0.161945
31,678,Sao Tome and Principe,498,"Moldova, Republic of",2142.263,0.114107
32,678,Sao Tome and Principe,422,Lebanon,148.236,0.113298
33,678,Sao Tome and Principe,360,Indonesia,3409.221,0.091189
34,678,Sao Tome and Principe,604,Peru,1536.77,0.0844
35,678,Sao Tome and Principe,218,Ecuador,1619.6,0.063064
36,678,Sao Tome and Principe,688,Serbia,2510.0519999999997,0.060271
37,678,Sao Tome and Principe,643,Russian Federation,2423.903,0.045179
38,678,Sao Tome and Principe,524,Nepal,851.442,0.031588
39,678,Sao Tome and Principe,804,Ukraine,573.352,0.025748999999999998
40,678,Sao Tome and Principe,807,North Macedonia,223.384,0.025
41,678,Sao Tome and Principe,818,Egypt,216.707,0.018341
42,678,Sao Tome and Principe,516,Namibia,53.24,0.011413
43,678,Sao Tome and Principe,764,Thailand,840.075,0.011054999999999999
44,678,Sao Tome and Principe,414,Kuwait,1242.947,0.010659
45,678,Sao Tome and Principe,208,Denmark,206.55,0.009256
46,678,Sao Tome and Principe,222,El Salvador,587.477,0.007882
47,678,Sao Tome and Principe,826,United Kingdom,731.725,0.005619
48,678,Sao Tome and Principe,340,Honduras,16.878,0.0020510000000000003
49,678,Sao Tome and Principe,784,United Arab Emirates,64.054,0.0007700000000000001
50,678,Sao Tome and Principe,504,Morocco,406.563,0.000739
51,678,Sao Tome and Principe,788,Tunisia,68.195,0.000614
52,678,Sao Tome and Principe,048,Bahrain,28.558,0.000342
53,678,Sao Tome and Principe,032,Argentina,483.665,0.000129
54,678,Sao Tome and Principe,144,Sri Lanka,0.0,0.0
55,678,Sao Tome and Principe,012,Algeria,0.0,0.0
