,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,740,Suriname,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12762149.225,1140168.283759
1,740,Suriname,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",93224883.959,123294.286238
2,740,Suriname,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",202779212.16300002,35471.97367
3,740,Suriname,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97138413.548,30304.697417
4,740,Suriname,69,Ceramic products,8292250.718,27859.201831
5,740,Suriname,39,Plastics and articles thereof,61073078.280999996,27195.562065000002
6,740,Suriname,23,"Food industries, residues and wastes thereof; prepared animal fodder",12814538.875,23498.859696
7,740,Suriname,22,"Beverages, spirits and vinegar",14307891.717,22633.601145
8,740,Suriname,72,Iron and steel,16426328.231999999,20963.52321
9,740,Suriname,73,Iron or steel articles,35785665.596,19222.931948
10,740,Suriname,31,Fertilizers,7353030.693,19015.149999999998
11,740,Suriname,17,Sugars and sugar confectionery,10760803.188,18675.993321
12,740,Suriname,02,Meat and edible meat offal,16261133.047999999,18323.4148
13,740,Suriname,07,Vegetables and certain roots and tubers; edible,8056287.332,17480.757219
14,740,Suriname,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",92760944.647,14071.736136
15,740,Suriname,10,Cereals,4588023.83,13815.3131
16,740,Suriname,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",14838410.646,13709.195565
17,740,Suriname,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",18317815.898000002,13111.415452
18,740,Suriname,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",8896358.651,13061.37587
19,740,Suriname,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",4342877.2469999995,11828.8978
20,740,Suriname,20,"Preparations of vegetables, fruit, nuts or other parts of plants",11082961.993,11003.786079
21,740,Suriname,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",4586876.83,10667.365813999999
22,740,Suriname,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",9697089.315,10432.034014
23,740,Suriname,38,Chemical products n.e.c.,21136907.419,10425.798287
24,740,Suriname,29,Organic chemicals,13721452.534,9860.024968
25,740,Suriname,40,Rubber and articles thereof,27585534.384,9002.352573
26,740,Suriname,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",15044254.308,8780.649428
27,740,Suriname,21,Miscellaneous edible preparations,23907758.664,8178.209096
28,740,Suriname,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",17014949.46,7864.3235700000005
29,740,Suriname,44,Wood and articles of wood; wood charcoal,5311021.965,6452.269575
30,740,Suriname,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",14336108.226,5680.420116
31,740,Suriname,70,Glass and glassware,3655218.711,5152.375593
32,740,Suriname,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",29161230.755000003,4324.262881
33,740,Suriname,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",10343467.149,4084.080359
34,740,Suriname,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",9017994.002,3561.682791
35,740,Suriname,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",6894219.654,3528.270668
36,740,Suriname,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1994090.059,2964.4685090000003
37,740,Suriname,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",4580866.949,2761.007129
38,740,Suriname,64,Footwear; gaiters and the like; parts of such articles,3740823.785,2534.9393729999997
39,740,Suriname,30,Pharmaceutical products,10663798.008,2524.098396
40,740,Suriname,76,Aluminium and articles thereof,5717391.254,2196.685568
41,740,Suriname,08,"Fruit and nuts, edible; peel of citrus fruit or melons",3008599.0029999996,1979.4831239999999
42,740,Suriname,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5551968.238,1852.386089
43,740,Suriname,95,"Toys, games and sports requisites; parts and accessories thereof",6975137.6450000005,1751.621716
44,740,Suriname,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",4770532.04,1741.978617
45,740,Suriname,62,Apparel and clothing accessories; not knitted or crocheted,8969211.264,1660.685466
46,740,Suriname,35,Albuminoidal substances; modified starches; glues; enzymes,2342773.498,1487.779769
47,740,Suriname,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3492233.983,1470.1619549999998
48,740,Suriname,61,Apparel and clothing accessories; knitted or crocheted,8577936.163,1407.372016
49,740,Suriname,83,Metal; miscellaneous products of base metal,2896889.974,1241.548038
50,740,Suriname,26,"Ores, slag and ash",140662.786,1064.6026410000002
51,740,Suriname,96,Miscellaneous manufactured articles,4410791.404,940.9477049999999
52,740,Suriname,09,"Coffee, tea, mate and spices",2312299.617,904.242767
53,740,Suriname,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2290140.163,831.598406
54,740,Suriname,18,Cocoa and cocoa preparations,1794525.66,786.7221030000001
55,740,Suriname,93,Arms and ammunition; parts and accessories thereof,3618181.782,692.325879
56,740,Suriname,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1143078.928,665.1349349999999
57,740,Suriname,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",967382.102,560.643179
58,740,Suriname,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1991448.2650000001,501.90261599999997
59,740,Suriname,89,"Ships, boats and floating structures",1350397.031,419.781728
60,740,Suriname,57,Carpets and other textile floor coverings,599319.194,279.52828
61,740,Suriname,74,Copper and articles thereof,1200894.01,263.88581
62,740,Suriname,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",242984.216,118.632041
63,740,Suriname,65,Headgear and parts thereof,358364.373,114.225765
64,740,Suriname,92,Musical instruments; parts and accessories of such articles,370463.319,112.392894
65,740,Suriname,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",143689.94900000002,110.53371999999999
66,740,Suriname,91,Clocks and watches and parts thereof,91925.702,75.21880399999999
67,740,Suriname,52,Cotton,311714.544,69.85565
68,740,Suriname,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",216469.573,62.145021
69,740,Suriname,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,42906.976,52.102650999999994
70,740,Suriname,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",315493.68799999997,42.973850999999996
71,740,Suriname,37,Photographic or cinematographic goods,785845.065,40.698782
72,740,Suriname,55,Man-made staple fibres,44809.811,36.725
73,740,Suriname,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,76314.348,34.615464
74,740,Suriname,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,26276.697,28.341408
75,740,Suriname,41,Raw hides and skins (other than furskins) and leather,51708.67,25.588
76,740,Suriname,05,Animal originated products; not elsewhere specified or included,23960.93,20.249572
77,740,Suriname,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",18436.542,19.779556
78,740,Suriname,88,"Aircraft, spacecraft, and parts thereof",696488.616,17.736212000000002
79,740,Suriname,54,Man-made filaments; strip and the like of man-made textile materials,59085.134000000005,13.557
80,740,Suriname,97,Works of art; collectors' pieces and antiques,6818.442,12.63392
81,740,Suriname,79,Zinc and articles thereof,48155.396,12.573
82,740,Suriname,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",5531.233,8.33
83,740,Suriname,60,Fabrics; knitted or crocheted,13914.633,4.932466
84,740,Suriname,13,"Lac; gums, resins and other vegetable saps and extracts",30436.161,4.737
85,740,Suriname,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",177015.504,3.193
86,740,Suriname,78,Lead and articles thereof,8311.254,2.9386
87,740,Suriname,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",5166.912,2.508205
88,740,Suriname,80,Tin; articles thereof,5741.545,2.309
89,740,Suriname,45,Cork and articles of cork,14320.144,1.398302
90,740,Suriname,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2769.723,1.3150849999999998
91,740,Suriname,43,Furskins and artificial fur; manufactures thereof,23477.142,1.078523
92,740,Suriname,81,"Metals; n.e.c., cermets and articles thereof",2973.5209999999997,0.2693
93,740,Suriname,75,Nickel and articles thereof,2341.913,0.18865600000000002
94,740,Suriname,01,Animals; live,0.0,0.0
