Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ferry-pax only,137,3,2.9,4.7,2004.1,2000.3,2002.1,1991.2,85.9,86.1,119.2,183.8,11.0,10.3,12.9,7.6,23.0,17.3,630.5,2277.9,22.0,1654.5,1686.3,386459.3,787060.6,991453.1,2820.9,6559.8,8648.0
Bulk carrier,77,70,14119.3,26750.1,2010.8,2010.8,2011.2,2011.2,2660.2,3211.4,3681.7,3727.1,264.0,318.7,429.3,429.7,63.0,102.7,111.9,112.6,859.2,66533.4,67810.9,5701613.1,14224838.3,16590307.5,74046.9,265955.2,321626.3
General cargo,64,16,393.1,546.4,2007.1,2005.5,2008.1,2009.3,620.1,1047.8,897.4,886.3,71.5,209.9,161.5,156.1,54.5,138.8,100.5,72.7,93.6,7179.6,7317.4,599431.8,1828229.6,2565707.2,9366.1,40088.7,51991.3
Oil tanker,44,40,19104.4,36556.9,2009.3,2009.2,2010.7,2010.7,2714.7,3569.0,4153.2,4177.8,234.5,323.3,582.7,586.2,56.5,80.0,69.0,69.0,1250.9,96758.2,98615.9,10497632.2,18481256.7,20047317.6,238582.6,637905.9,792932.2
Chemical tanker,26,25,1453.0,2423.6,2009.4,2009.5,2009.9,2009.9,2636.7,2349.4,2377.6,2391.4,227.5,234.6,321.7,325.4,54.0,64.5,65.0,64.6,213.0,16452.9,16768.8,724851.9,3940349.8,4575105.0,27878.9,176161.5,214685.2
Container,25,5,872.7,1209.3,2002.0,2001.2,1999.7,1999.7,2648.1,2277.6,2527.4,2519.1,179.0,167.0,217.2,217.1,68.0,68.7,79.7,79.6,192.2,14763.0,15046.5,1142773.9,4380944.8,4997777.9,45711.0,188901.5,230125.5
Ro-Ro,6,2,1.2,1.3,2009.7,2006.0,2012.3,2010.3,340.1,408.7,425.1,402.6,70.5,69.8,106.0,99.1,27.0,35.8,84.2,80.9,9.8,733.1,747.1,4610.5,35544.9,16773.3,768.4,1875.2,2673.2
Service - other,6,4,16.1,7.2,1989.3,1995.5,1984.5,1983.9,1726.3,1855.2,866.3,969.9,239.5,228.4,381.4,393.7,18.0,66.1,158.9,164.0,10.9,821.0,836.7,49945.8,102477.9,110426.1,8324.3,18523.0,20915.1
Liquefied gas tanker,3,3,1292.6,1119.8,2015.7,2015.7,2014.7,2014.8,5679.0,5187.6,5728.5,5630.8,425.0,364.0,417.8,411.3,7.0,13.0,16.2,16.4,120.3,7360.3,7501.7,313027.4,1993586.4,1715316.4,104342.5,853948.8,1294034.2
Miscellaneous - fishing,3,3,25.9,14.4,2012.7,2012.7,2007.0,2007.3,8507.4,20015.8,18679.4,17934.8,1129.0,2553.0,5361.2,5233.7,95.0,83.3,100.2,101.3,12.7,956.7,975.1,101167.4,224408.8,255130.1,33722.5,79364.3,94081.5
Service - tug,2,2,1.2,2.1,1980.0,1980.0,1977.9,1976.9,1200.1,1200.1,1275.9,1468.3,243.5,243.5,261.1,269.8,768.5,768.5,1097.5,1260.4,2.0,151.8,154.7,53405.2,126287.1,169091.6,26702.6,68950.8,93095.3
