Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lebanon,149,56,684.1,884.5,1997.9,1994.4,2001.4,2001.2,225.5,388.1,280.3,293.3,20.0,58.0,55.7,60.9,16.0,80.4,30.1,32.5,136.5,10477.5,10678.7,886550.1,3311426.8,3481738.7,5950.0,21213.0,26153.7
Egypt,125,50,640.8,853.9,1989.3,1987.6,1993.2,1992.3,525.9,835.5,599.5,629.8,52.0,95.0,108.2,118.0,32.0,66.8,56.6,62.3,163.3,12443.6,12682.5,1269277.7,3995416.2,5167518.5,10154.2,37056.4,48414.9
Turkey,111,68,842.5,1108.3,1990.3,1990.3,1994.0,1993.3,671.7,1187.5,725.5,881.7,76.0,112.6,302.0,310.9,23.0,115.0,160.0,161.0,194.5,14881.6,15167.4,1297891.0,4147383.8,5206617.4,11692.7,43354.8,57470.6
Cyprus,54,13,250.3,322.5,2002.9,1991.9,2004.3,2004.1,191.0,467.0,252.1,260.8,17.0,48.6,32.8,35.9,21.5,50.3,30.6,32.9,54.5,4185.6,4266.0,286848.1,1033995.2,1209861.5,5312.0,21218.3,25918.7
Greece,22,19,195.2,286.1,1992.5,1991.6,1997.2,1997.2,894.7,1270.4,995.7,1003.9,74.0,127.9,148.3,149.2,62.5,163.6,136.7,143.6,50.4,3849.4,3923.3,336019.5,1075832.2,1304479.7,15273.6,56376.4,72741.8
Russian Federation,21,8,305.3,269.4,1999.6,1995.6,2002.4,2001.2,1600.3,1848.3,1825.6,1818.9,139.0,189.2,170.3,183.7,93.0,97.5,91.7,90.1,82.8,6377.9,6500.3,463466.1,1371557.3,1675283.1,22069.8,73882.4,94497.1
Tunisia,7,7,104.2,158.4,1986.9,1986.9,2000.6,2001.6,1362.5,2414.6,3314.7,3491.9,139.0,255.0,501.3,514.2,174.0,143.1,182.9,187.2,21.6,1650.1,1681.8,173061.4,493002.6,721438.2,24723.1,91765.3,126114.8
Malta,5,5,113.1,171.5,1996.0,1996.0,2001.8,2002.5,1362.7,1668.1,2018.4,2074.7,138.0,146.6,175.0,176.9,182.0,278.8,217.4,224.8,22.0,1686.2,1718.5,96703.0,229114.0,298833.7,19340.6,67884.6,82179.2
Israel,4,4,2.7,4.6,1989.0,1989.0,1986.1,1986.1,233.7,231.6,234.6,234.4,162.5,170.2,183.5,179.6,4.0,4.5,4.7,4.9,1.9,144.3,147.1,8914.3,26005.7,36232.8,2228.6,8514.1,11055.9
Romania,4,4,22.3,28.5,1985.2,1985.2,1985.1,1984.0,1481.4,1654.0,1638.5,1575.8,285.5,300.5,328.0,301.7,68.5,82.8,70.1,79.3,4.9,368.6,375.6,78868.8,213279.4,295106.5,19717.2,62949.5,87440.2
Spain,3,3,86.7,148.2,2003.0,2003.0,2014.0,2014.7,1813.7,1929.9,2139.2,2151.1,213.0,330.0,204.2,194.6,63.0,78.3,23.1,19.6,11.4,877.0,893.8,75479.1,218332.3,290379.9,25159.7,93811.7,126027.4
Malaysia,3,3,604.6,1034.6,2012.3,2012.3,2012.2,2012.3,5416.2,5920.0,5857.8,5835.8,571.0,619.0,618.4,619.0,11.0,40.3,39.7,40.2,47.4,3669.2,3739.6,296403.1,719332.7,852304.5,98801.0,379124.8,453370.2
Slovenia,3,3,12.3,13.5,1972.3,1972.3,1972.2,1972.4,1995.6,1882.0,1852.3,1839.9,158.0,177.3,180.1,174.6,64.0,62.0,60.3,65.7,3.4,257.1,262.1,42228.6,121146.1,174096.1,14076.2,45882.1,65990.1
Singapore,2,2,172.6,283.5,2001.0,2001.0,2001.9,2002.0,5614.7,5614.7,5618.6,5619.1,517.0,517.0,512.8,512.2,224.0,224.0,213.3,212.0,22.9,1765.2,1799.0,116213.7,322617.7,501411.5,58106.8,273752.7,354803.3
Libya,2,1,7.9,13.2,1978.0,1978.0,1978.0,1978.0,2018.2,2018.2,2018.2,2018.2,265.5,265.5,265.8,265.8,299.0,299.0,297.7,297.7,2.5,187.1,190.7,41219.3,118250.5,169934.8,20609.6,67178.1,96619.1
Ukraine,2,2,37.0,51.5,1993.5,1993.5,1993.3,1992.8,2546.9,2546.9,2389.1,2419.2,294.5,294.5,296.1,301.2,502.5,502.5,497.1,480.4,12.4,944.5,962.6,56064.4,170991.9,239047.0,28032.2,121300.0,155796.5
Saudi Arabia,1,1,5.5,8.7,2016.0,2016.0,2016.0,2016.0,254.4,254.4,254.4,254.4,26.0,26.0,26.0,26.0,55.0,55.0,55.0,55.0,0.5,40.7,41.5,3585.0,9952.4,15467.9,3585.0,16889.9,21890.5
Italy,1,1,91.9,163.6,2010.0,2010.0,2010.0,2010.0,1521.6,1521.6,1521.6,1521.6,126.0,126.0,126.0,126.0,23.0,23.0,23.0,23.0,7.1,546.9,557.4,84539.2,178031.5,196049.0,84539.2,207640.2,259525.6
Yemen,1,1,10.1,12.8,1990.0,1990.0,1990.0,1990.0,1813.7,1813.7,1813.7,1813.7,312.0,312.0,312.0,312.0,16.0,16.0,16.0,16.0,1.5,111.5,113.6,21920.4,64301.0,88675.3,21920.4,87818.8,110729.5
Indonesia,1,1,35.0,52.7,2004.0,2004.0,2004.0,2004.0,1953.3,1953.3,1953.3,1953.3,26.0,26.0,26.0,26.0,138.0,138.0,138.0,138.0,4.6,359.1,366.0,21618.9,60015.7,93276.2,21618.9,101850.9,132006.1
Bulgaria,1,1,6.7,9.7,1984.0,1984.0,1984.0,1984.0,1137.9,1137.9,1137.9,1137.9,123.0,123.0,123.0,123.0,140.0,140.0,140.0,140.0,2.0,151.9,154.9,16636.2,48800.2,67298.7,16636.2,66648.6,84036.4
Belgium,1,1,106.5,148.3,1985.0,1985.0,1985.0,1985.0,3295.2,3295.2,3295.2,3295.2,278.0,278.0,278.0,278.0,2.0,2.0,2.0,2.0,12.3,948.7,966.9,66155.3,130932.9,162399.1,66155.3,211195.5,245554.0
Algeria,1,1,241.6,388.2,2009.0,2009.0,2009.0,2009.0,20531.6,20531.6,20531.6,20531.6,2054.0,2054.0,2054.0,2054.0,147.0,147.0,147.0,147.0,34.4,2659.0,2710.1,159130.3,441757.4,686578.1,159130.3,749694.2,971657.8
Jordan,1,1,9.3,4.4,1980.0,1980.0,1980.0,1980.0,995.5,995.5,995.5,995.5,140.0,140.0,140.0,140.0,22.0,22.0,22.0,22.0,2.3,175.0,178.3,4436.7,19561.1,22653.8,4436.7,16863.9,18149.3
"Moldova, Republic of",1,1,5.1,7.5,1976.0,1976.0,1976.0,1976.0,1374.5,1374.5,1374.5,1374.5,155.0,155.0,155.0,155.0,220.0,220.0,220.0,220.0,2.2,169.1,172.4,12926.8,37919.3,52293.3,12926.8,51788.2,65299.0
Croatia,1,1,8.8,13.7,1971.0,1971.0,1971.0,1971.0,3688.0,3688.0,3688.0,3688.0,352.0,352.0,352.0,352.0,69.0,69.0,69.0,69.0,3.2,246.9,251.7,42910.7,123102.7,176907.8,42910.7,139869.3,201167.5
United Arab Emirates,1,1,80.8,107.7,2003.0,2003.0,2003.0,2003.0,3181.8,3181.8,3181.8,3181.8,234.0,234.0,234.0,234.0,12.0,12.0,12.0,12.0,14.5,1124.5,1146.1,90408.8,325716.9,353595.1,90408.8,326536.8,381173.5
