Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Turkey,264,126,1571.6,1669.5,1993.7,1991.2,2000.9,1999.7,302.1,593.2,450.6,410.0,46.5,81.6,180.4,210.2,24.5,58.3,65.8,58.8,329.2,25257.4,25742.4,1773384.1,6222051.8,7145161.1,6717.4,24543.4,31001.6
Lebanon,86,35,189.4,249.1,1995.2,1991.0,1999.4,1999.7,130.4,311.9,195.0,196.0,17.5,47.0,68.4,70.1,15.0,57.1,34.4,37.3,54.4,4150.0,4229.7,295046.1,1094075.3,1213743.2,3430.8,12811.3,16300.7
Egypt,76,39,415.7,588.0,1991.3,1989.9,1997.7,1997.5,385.1,620.7,580.7,591.9,41.5,119.3,175.9,188.5,75.0,137.7,108.7,115.7,113.4,8654.9,8821.0,639265.8,2015419.9,2597421.7,8411.4,32492.4,41436.1
Greece,48,21,445.0,590.0,2000.3,1992.0,2006.3,2006.1,645.5,656.3,640.0,640.9,63.0,84.8,75.2,77.3,30.5,103.6,40.1,38.5,95.3,7298.2,7438.3,543112.5,1952860.2,2307057.7,11314.8,45852.5,56675.1
Cyprus,29,23,188.9,268.9,1993.9,1991.5,1989.6,1989.4,153.1,716.7,552.4,604.5,22.0,248.6,488.1,494.6,8.0,21.5,33.4,33.2,33.3,2537.5,2586.3,249557.8,689008.3,891400.5,8605.4,29842.2,38027.7
Russian Federation,10,5,178.8,174.0,1999.2,1997.0,2005.0,2003.2,1369.3,1425.5,1945.0,1781.6,151.0,209.3,281.7,287.1,278.5,236.1,222.7,204.5,41.0,3140.6,3200.9,260342.0,744546.9,1040175.9,26034.2,99423.0,128357.8
Libya,7,7,92.5,93.5,1988.1,1988.1,1998.7,1994.8,1021.1,1270.4,1040.9,1091.7,96.0,138.1,98.0,113.5,105.0,129.7,115.1,156.8,15.9,1227.7,1251.3,113118.5,365004.2,471728.0,16159.8,59351.2,75720.8
Croatia,3,3,90.3,126.4,1975.7,1975.7,1976.0,1976.0,1620.6,2452.8,3764.1,3711.4,158.0,210.7,304.6,303.3,115.0,393.3,981.6,973.4,17.7,1358.7,1384.8,81339.4,228955.8,344424.1,27113.1,111291.4,149491.5
Slovenia,2,2,21.8,30.1,1987.0,1987.0,1998.3,1997.5,1439.4,1439.4,1375.9,1380.0,132.0,132.0,126.0,126.4,57.5,57.5,24.8,27.2,4.7,359.4,366.3,37928.2,132733.8,163558.5,18964.1,72797.0,93891.8
France,2,1,212.5,295.8,1985.0,1985.0,1985.0,1985.0,3286.9,3286.9,3286.9,3286.9,256.5,256.5,256.5,256.5,127.0,127.0,126.3,126.3,23.0,1779.4,1813.5,131974.5,261200.8,323973.4,65987.3,210659.2,244930.4
Tunisia,2,2,60.9,95.8,2002.0,2002.0,2001.7,2001.8,2113.8,2113.8,2039.1,2046.1,651.5,651.5,625.5,636.8,404.5,404.5,393.0,398.0,10.7,819.1,834.8,39272.9,109024.4,169445.4,19636.4,92511.2,119901.1
Malta,2,2,37.7,41.9,1983.0,1983.0,1983.9,1984.6,1059.8,1059.8,926.5,865.6,122.0,122.0,105.6,91.8,9.5,9.5,8.9,8.3,4.4,342.6,349.2,30267.9,71933.3,96851.7,15133.9,48767.7,62773.4
Saudi Arabia,1,1,5.9,9.4,2016.0,2016.0,2016.0,2016.0,273.2,273.2,273.2,273.2,24.0,24.0,24.0,24.0,200.0,200.0,200.0,200.0,0.7,55.1,56.1,3850.1,10688.3,16611.7,3850.1,18138.8,23509.2
Israel,1,1,0.8,1.3,1980.0,1980.0,1980.0,1980.0,218.7,218.7,218.7,218.7,25.0,25.0,25.0,25.0,213.0,213.0,213.0,213.0,0.7,54.2,55.3,2308.0,6770.1,9336.5,2308.0,9246.3,11658.5
Albania,1,1,3.0,4.3,1991.0,1991.0,1991.0,1991.0,1347.6,1347.6,1347.6,1347.6,309.0,309.0,309.0,309.0,7.0,7.0,7.0,7.0,0.7,53.3,54.4,13538.6,38839.8,55815.8,13538.6,44129.8,63469.9
Italy,1,1,8.3,9.2,1998.0,1998.0,1998.0,1998.0,1298.8,1298.8,1298.8,1298.8,204.0,204.0,204.0,204.0,4.0,4.0,4.0,4.0,1.8,136.9,139.6,15706.7,46073.8,63538.9,15706.7,62925.1,79341.4
Romania,1,1,11.9,17.9,1983.0,1983.0,1983.0,1983.0,1533.2,1533.2,1533.2,1533.2,607.0,607.0,607.0,607.0,179.0,179.0,179.0,179.0,4.3,325.2,331.4,7354.3,20416.0,31730.4,7354.3,34647.4,44905.5
