Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Shanghai,12707,3455,113107.6,136276.2,2006.3,2007.1,2008.4,2008.5,84.4,319.5,323.8,319.0,12.0,66.8,127.8,146.8,13.0,69.9,116.2,125.9,16443.6,1265353.7,1289648.5,93663234.8,259626497.8,299331589.5,7371.0,23670.5,28017.0
Luhuashan,9423,4430,123284.1,184435.1,2006.8,2007.7,2007.4,2007.6,326.9,579.4,491.0,486.8,32.0,70.8,153.2,144.5,23.0,48.3,65.2,66.2,16208.2,1249145.4,1273129.0,99440329.4,263558193.7,317149603.6,10552.9,36974.6,45049.4
Dalian,8709,1593,72926.7,88174.0,2006.4,2007.3,2008.4,2008.4,122.8,550.8,320.5,439.5,13.0,77.6,157.4,201.7,11.0,64.7,53.6,65.1,10948.6,842515.2,858691.5,68740425.8,182797627.3,215558083.7,7893.0,24111.8,28100.9
Taicang,7299,3308,67583.6,115335.0,2006.4,2007.3,2008.3,2008.4,110.8,304.6,397.8,405.0,19.0,65.6,184.0,187.4,15.0,36.2,51.0,50.7,7907.9,609416.1,621116.9,46099865.9,119695376.6,145283028.4,6315.9,22727.6,27680.9
Zhoushan,5646,2262,125519.0,173035.1,2007.1,2007.6,2009.2,2008.9,370.7,661.7,511.5,543.5,42.0,111.5,146.0,158.8,26.0,98.7,80.6,85.5,16999.0,1309716.4,1334863.0,86361270.9,216780136.0,251972711.5,15296.0,49014.8,59480.4
Beilun,5560,1881,107370.6,138358.2,2007.5,2007.5,2008.9,2008.6,294.2,601.3,474.6,502.3,49.0,87.2,120.6,131.6,16.0,56.3,48.2,56.1,13242.2,1022196.9,1041823.1,80250160.7,219661396.9,251820101.9,14433.5,47617.6,57054.1
Tianjin,4972,2078,84944.6,109163.0,2007.0,2007.7,2008.9,2009.0,424.9,678.6,640.2,644.4,59.0,102.8,149.4,156.6,28.0,54.3,45.4,47.5,10947.3,843702.3,859901.4,76643944.5,209385507.6,249829809.8,15415.1,50620.6,61333.7
Yantai,4910,523,23061.7,18604.4,2006.2,2005.6,2007.8,2007.5,94.0,630.8,197.6,309.9,8.0,99.9,77.6,112.3,5.0,57.4,33.8,59.2,3472.7,266169.9,271280.4,24912191.3,64528548.4,78242392.5,5073.8,13514.3,14635.2
Qianwan,4210,1380,116423.3,137621.9,2006.8,2008.0,2009.5,2009.2,439.5,600.8,591.2,585.4,43.0,88.1,116.3,121.7,15.0,27.4,24.0,25.3,12502.5,966053.3,984601.5,73148949.4,215994263.8,245869407.3,17375.0,60595.6,72616.4
Zhangjiagang,4137,1921,27389.1,46709.6,2005.6,2006.8,2007.8,2007.8,138.8,280.7,345.5,353.6,16.0,54.6,143.5,144.8,36.0,79.2,167.1,171.0,5074.7,390350.5,397845.2,22109005.9,55758183.7,66799500.2,5344.2,18354.3,22538.7
Yangshan,3998,1440,139845.3,151125.5,2009.2,2008.7,2010.8,2010.5,253.3,536.6,424.6,430.2,43.0,81.3,100.2,104.3,20.0,41.3,37.1,39.2,12878.8,993536.4,1012612.3,70382771.0,199624599.2,227378430.8,17604.5,61587.6,73965.4
Nansha,3644,1073,115553.3,145265.8,2007.1,2007.5,2008.8,2008.7,479.2,607.6,728.6,737.5,51.5,74.2,111.2,118.9,18.0,55.7,44.2,49.9,13309.3,1029165.9,1048925.9,100365877.2,261753076.8,296310499.0,27542.8,82896.0,96805.5
Guishan,3350,1191,65068.1,97148.7,2005.7,2006.9,2005.6,2005.2,544.4,806.8,926.7,952.1,60.0,105.6,161.5,166.8,16.0,35.6,43.3,43.9,8155.8,627812.1,639866.1,56501142.0,147729858.7,174310814.1,16866.0,56079.1,67459.6
Qinhuangdao,3073,822,68245.1,117395.4,2004.6,2005.8,2005.3,2005.2,711.3,683.0,734.8,733.8,62.0,88.4,107.6,104.5,80.0,130.6,131.0,133.3,7223.5,558763.3,569491.6,45053010.3,108632716.6,130709588.6,14660.9,52015.4,62389.6
Xiamen,2809,803,51974.4,63509.0,2005.9,2007.2,2007.2,2006.8,459.2,697.9,560.9,576.6,37.0,94.4,110.8,120.6,10.0,30.1,22.3,24.9,6604.5,509732.4,519519.3,43469003.2,131293578.5,148713968.3,15474.9,52828.6,62563.2
Bayuquan,2788,1093,60179.6,86378.0,2004.5,2007.3,2005.4,2005.8,658.2,612.7,791.6,777.1,78.0,98.0,162.2,173.0,38.0,83.5,70.8,80.3,7813.1,603401.6,614986.9,55001377.0,150218063.7,175392544.6,19727.9,64593.3,77354.7
Majishan,2774,1060,20243.7,30149.5,2005.1,2005.3,2005.7,2005.4,172.2,451.0,511.6,518.2,22.0,70.8,303.6,299.4,16.0,36.3,83.5,87.1,2800.4,215063.7,219192.9,24546631.5,57919031.6,68814761.5,8848.8,26235.4,31592.7
Liuheng,2743,1514,76265.3,105344.0,2007.4,2007.9,2009.2,2009.2,357.4,580.6,508.9,531.4,47.0,90.9,128.9,141.2,16.0,65.2,55.5,59.7,7836.3,605480.9,617106.1,46271006.9,117888418.0,137465922.4,16868.8,54533.3,64464.9
Huanghua,2706,671,72208.2,125413.1,2005.5,2006.4,2005.9,2005.8,761.5,721.4,803.4,804.9,65.0,92.5,124.4,122.7,120.0,116.8,130.3,131.7,7159.2,553941.4,564577.1,46097567.0,106585028.6,126405763.5,17035.3,58406.1,69372.9
Changshu,2670,1671,15160.3,25372.0,2006.1,2006.6,2007.5,2007.5,117.1,265.3,327.6,333.0,22.0,61.7,142.0,136.9,27.0,49.8,124.3,132.2,2490.0,190719.7,194381.6,11736842.5,29959165.5,38671077.9,4395.8,16530.6,20684.9
Chiwan,2662,830,89907.8,100636.0,2006.3,2007.7,2009.1,2009.1,704.7,697.0,618.7,620.4,48.0,72.6,67.3,67.7,11.0,18.1,15.5,15.5,9692.3,749312.9,763699.7,67596746.8,188031547.0,217125288.0,25393.2,82236.9,97767.0
Tangshan (Jingtang),2328,887,51578.0,85849.7,2005.6,2006.5,2006.5,2006.3,689.1,679.9,736.4,744.8,116.0,141.3,212.6,218.1,26.0,40.7,42.6,43.4,5182.5,400671.4,408364.3,36956145.3,90933576.6,108695867.4,15874.6,53665.9,64150.5
Changzhou,2296,1175,11973.5,20377.8,2006.4,2007.1,2007.2,2007.1,164.3,248.0,341.6,347.2,20.0,43.7,104.6,99.3,24.0,36.0,49.3,50.3,2240.7,171701.9,174998.6,10238136.2,25064828.0,30344657.3,4459.1,15196.4,18380.3
Nantong,2263,1516,19053.3,33445.7,2006.1,2007.1,2008.0,2008.0,128.9,301.1,357.5,361.8,26.0,69.9,165.9,163.9,37.0,74.3,85.2,82.9,2757.7,212394.0,216472.0,13755334.1,32622756.9,39651167.1,6078.4,20450.6,24660.2
Lianyungang,2190,1015,41189.1,62220.6,2004.2,2006.3,2007.7,2007.5,456.0,906.6,806.8,838.8,43.0,126.1,301.7,332.8,32.0,64.5,60.3,64.5,4692.4,361996.5,368946.8,31484535.2,82595785.2,99357356.7,14376.5,49742.6,60069.9
Caofeidian,2150,801,53805.4,92444.7,2005.6,2006.3,2007.3,2007.2,711.7,788.9,811.7,809.9,64.0,97.6,206.9,194.3,55.0,65.1,74.8,76.9,4784.7,366738.0,373779.3,32130056.4,75931504.4,91852050.1,14944.2,52638.1,63831.8
Taixing,2149,1383,19166.4,33196.2,2006.9,2007.6,2007.5,2007.4,183.4,327.2,406.7,410.1,30.0,60.7,128.5,125.5,21.0,44.8,63.5,62.2,2569.0,197542.9,201335.7,12709215.8,31061117.4,37450324.2,5914.0,21143.4,25619.9
Tianjin Xin Gang,2046,1064,83091.4,106781.4,2006.6,2007.4,2010.0,2009.3,705.4,821.2,811.1,809.3,62.0,96.4,173.5,159.8,37.0,76.9,95.5,81.3,7734.0,597772.5,609249.7,47026195.6,135635887.9,152238858.1,22984.5,78871.6,95022.0
Yizheng,1870,967,9332.6,14726.5,2007.3,2008.2,2008.2,2008.1,221.4,263.4,321.1,323.2,26.0,46.3,123.3,119.2,36.0,55.9,68.3,66.5,2139.5,163795.9,166940.8,9285465.4,22421868.4,27235467.5,4965.5,17360.8,21236.8
Rizhao,1816,877,40434.9,60768.4,2004.8,2006.3,2005.5,2005.9,476.3,757.5,796.9,786.4,45.0,107.5,258.7,280.0,40.5,70.7,76.2,72.9,4298.1,331975.9,338349.8,33684745.1,84233075.3,99719487.0,18548.9,58351.5,69458.2
Yantian,1793,637,90581.2,95752.2,2009.9,2010.1,2012.4,2012.3,365.7,508.6,525.0,522.4,40.0,56.4,60.7,61.2,14.0,21.4,18.1,18.2,7978.0,617683.4,629542.9,40561180.4,125820385.6,136079913.7,22622.0,80166.7,96024.2
Huizhou,1756,442,23856.9,40925.3,2007.9,2007.7,2008.1,2008.1,430.8,915.4,1021.1,1037.4,34.0,99.9,184.3,175.8,38.0,78.3,100.9,92.4,3658.0,280455.2,285839.9,40820284.1,92502724.9,116334431.9,23246.2,64944.4,83450.4
Nanjing,1750,642,11794.7,19568.4,2007.5,2007.8,2007.2,2007.0,252.1,366.7,403.2,408.4,32.0,59.4,153.6,159.2,34.0,49.5,44.0,44.4,1955.3,150132.6,153015.2,10638274.6,25652447.6,30796656.5,6079.0,20898.9,25336.8
Shidao,1520,824,11001.3,15381.7,2004.6,2004.0,2004.3,2005.0,325.6,725.7,525.2,476.3,37.0,92.6,472.5,334.3,21.0,105.3,123.5,122.3,2464.7,188413.6,192031.1,19135543.2,44390534.1,53225446.9,12589.2,36651.6,44202.5
Xinsha,1451,631,10266.7,17903.3,2007.0,2007.3,2003.3,2003.0,69.0,384.7,574.6,634.3,9.0,54.5,331.7,344.0,22.0,40.4,145.8,152.2,1701.3,130675.6,133184.5,7267014.4,20448009.9,23900470.7,5008.3,19028.5,23532.1
Zhuhai,1393,417,35160.3,62571.4,2003.6,2004.9,2004.8,2004.6,350.2,918.6,941.9,1024.3,42.0,115.5,189.4,193.3,26.0,53.6,74.0,75.9,3521.4,272081.1,277305.1,18337588.7,49797053.5,58116076.0,13164.1,51670.8,62965.0
Zhangzhou,1383,751,48637.0,62790.6,2007.0,2007.6,2009.0,2008.5,483.1,629.5,566.1,592.3,39.0,78.0,93.9,102.7,19.0,44.4,42.7,51.7,4679.9,361942.8,368892.1,28057120.0,76405990.7,87644070.8,20287.1,69747.0,83471.1
Zhanjiang,1349,499,34667.4,54344.3,2005.9,2006.4,2006.7,2006.7,413.7,1122.5,1038.5,1058.9,59.0,146.9,233.6,218.2,36.0,68.2,76.5,75.6,4397.7,337743.7,344228.3,43221919.5,103776319.6,128657505.5,32040.0,95654.9,119978.0
Gaogang,1266,664,9704.5,16570.3,2006.1,2006.5,2007.2,2007.1,189.6,306.3,386.5,393.9,28.0,57.6,115.7,116.3,31.0,52.1,50.0,49.4,1509.3,116063.5,118291.9,8459596.3,19672997.1,23503769.5,6682.1,21686.2,25996.7
Jangjin,1192,622,20090.0,36325.8,2007.0,2006.9,2008.6,2008.7,169.5,372.0,436.3,437.0,47.5,87.0,156.3,159.0,43.0,52.2,49.5,49.9,1772.1,136959.5,139589.2,10952665.5,23932752.3,28761380.3,9188.5,29531.3,34993.0
Jiangyin,1178,369,18534.2,24548.9,2005.7,2005.9,2005.6,2005.6,476.5,782.4,769.9,790.3,51.5,88.7,126.3,138.6,21.0,46.8,45.7,51.7,2626.4,202607.8,206497.9,18433259.5,50631301.0,57704091.6,15647.9,50101.8,59489.8
Longkou,1174,456,11407.8,18789.2,2005.0,2004.5,2005.2,2005.0,181.1,771.4,530.1,668.3,26.5,120.3,326.1,334.7,30.0,82.3,123.9,126.8,1629.6,125192.5,127596.2,14895199.0,35170338.0,44041255.0,12687.6,37734.9,47081.1
Xiuyu,1156,445,18855.6,33142.0,2007.3,2006.9,2004.8,2004.6,444.0,869.1,1045.5,1112.8,50.0,111.2,279.0,291.7,44.0,72.7,82.4,84.4,2250.7,173302.8,176630.2,12216915.1,31864635.4,37305959.1,10568.3,38986.0,47969.4
Shekou,1079,436,28568.6,36264.1,2008.1,2007.2,2009.7,2009.4,762.9,964.2,809.7,844.8,56.0,119.5,114.2,124.5,13.0,32.2,42.4,54.0,3602.9,277755.1,283088.0,25267256.9,64754850.3,77149741.5,23417.3,73112.5,88825.6
Weihai,1068,385,7455.6,9366.3,2003.4,2004.8,2001.5,2002.5,188.7,782.2,426.0,482.7,19.0,108.7,294.3,238.5,7.0,44.6,77.8,55.9,1219.8,93713.3,95512.6,8880958.9,22775246.1,27397586.0,8315.5,24934.9,29032.2
Jinzhou,1052,410,23057.9,34407.9,2005.7,2006.6,2007.4,2007.3,468.2,759.5,726.4,740.6,70.5,109.7,193.1,205.2,32.0,49.1,49.1,53.0,2911.1,225017.8,229338.1,20879226.9,51220094.1,59690166.2,19847.2,61647.9,73251.8
Zhapu,1042,431,4289.5,6478.9,2006.3,2006.8,2006.0,2005.9,172.7,525.1,338.1,331.7,51.0,93.2,129.8,124.0,24.0,34.8,117.8,136.6,1228.7,93785.5,95586.2,5235318.4,13454678.0,16474309.1,5024.3,18484.6,23028.3
Humen,1018,437,7985.4,10983.7,2006.6,2006.9,2005.0,2005.0,88.4,317.8,431.3,404.6,8.0,39.4,130.9,136.0,25.0,43.3,49.7,51.5,1336.4,102909.2,104885.1,7777300.5,20614672.6,24275878.5,7639.8,24722.1,29906.4
Penglai,1015,283,6019.6,8093.9,2007.3,2007.2,2008.4,2008.3,94.9,498.3,302.5,440.6,9.0,77.5,124.5,155.5,11.0,80.2,104.7,77.6,1076.2,82556.4,84141.5,7294439.6,18761598.3,22601007.5,7186.6,20986.6,24530.0
Lushun,942,155,3926.3,3078.7,2007.0,2002.7,2004.8,2005.5,80.4,525.2,201.5,325.9,7.0,98.0,325.8,294.5,4.0,57.2,15.9,17.7,852.3,65427.8,66684.0,5804874.1,14711617.1,18424089.4,6162.3,16347.3,17775.1
Jingjiang,937,591,6934.5,12123.5,2006.2,2006.8,2007.9,2007.9,156.0,325.0,418.8,429.1,18.0,56.6,184.3,176.9,23.0,48.4,87.5,84.3,1017.6,78051.8,79550.4,5508653.4,13759504.3,16567091.9,5879.0,19741.9,23849.7
Caojing,929,316,2600.4,3859.5,2005.7,2007.8,2004.3,2004.1,237.2,420.0,429.5,433.1,33.0,74.0,315.1,273.9,30.0,37.7,55.2,51.4,1026.6,78353.7,79858.1,3999257.1,10728211.7,12757529.3,4304.9,14413.2,17954.8
Qinzhou,903,382,23248.7,36774.6,2005.0,2006.3,2005.6,2005.7,451.5,1216.0,860.6,954.1,53.0,145.5,172.8,184.2,32.0,92.8,83.5,87.2,2676.1,206619.2,210586.3,16848593.1,44053657.1,51557443.6,18658.5,65358.3,78756.1
Dong Guan,871,295,9982.1,7109.6,2004.1,2005.8,2005.4,2005.4,89.9,351.0,556.9,445.8,15.0,63.2,119.2,145.3,27.0,61.1,49.0,50.6,1212.6,93135.2,94923.4,5993163.9,19046592.6,22751011.3,6880.8,23078.5,27048.7
Macun,833,230,5293.7,7451.2,2008.1,2006.0,2005.9,2005.7,501.2,1118.9,1158.3,1193.5,50.0,112.0,251.4,238.1,31.0,60.2,103.9,102.5,1464.2,110542.3,112664.7,24387213.3,57624800.1,76152740.6,29276.4,80605.6,106595.1
Qingdao Gang,831,568,21231.5,28180.9,2005.7,2007.2,2008.8,2008.9,453.8,654.4,601.8,582.3,54.0,124.4,195.9,199.4,19.0,83.6,118.3,110.7,2940.8,226790.3,231144.7,14803641.0,40078309.7,46413171.6,17814.2,58886.8,71245.3
Huangpu,766,483,5611.3,9095.5,2005.4,2006.5,2006.2,2006.6,74.4,336.2,347.4,351.9,13.0,57.6,187.4,191.9,41.0,113.7,115.0,111.0,1300.6,99756.4,101671.8,4653208.3,11542463.7,13879896.2,6074.7,20980.7,25328.2
Zhenhai,764,384,5039.4,8186.6,2006.2,2006.4,2005.5,2005.5,434.7,581.6,623.3,630.9,76.0,103.0,150.2,148.2,22.0,34.2,29.9,27.1,1115.5,85345.9,86984.5,6015266.0,15574754.4,19334340.9,7873.4,26536.5,32844.4
Guangao,749,328,13714.8,21153.7,2005.6,2005.5,2006.0,2005.9,547.0,764.3,786.4,847.8,41.0,85.8,187.3,201.5,13.0,42.5,81.2,88.7,1673.3,129286.8,131769.1,10488721.8,29897757.0,34487134.8,14003.6,49357.8,59244.2
Shanwai,743,301,8719.3,14233.2,2003.5,2004.4,2005.6,2005.6,291.6,928.1,799.5,836.2,35.0,140.3,289.2,267.1,17.0,56.5,106.2,105.3,1219.7,93563.1,95359.5,7666183.9,19775591.3,23305871.5,10317.9,35326.2,43135.1
