Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,27688,2614,1996024.9,2184334.9,2007.2,2008.1,2010.5,2010.3,762.6,1453.3,1619.6,1586.4,64.0,115.0,297.9,293.3,14.0,27.6,28.4,28.3,200139.1,15476101.5,15773242.6,1217500511.7,3594915895.3,4052068957.3,43972.1,150365.9,178208.8
Bulk carrier,19282,6604,3882001.0,7278391.8,2009.0,2009.6,2009.6,2009.6,2811.3,3242.8,3862.5,3903.5,291.0,340.2,594.5,598.0,69.0,105.1,101.1,100.9,245935.7,19044831.7,19410492.4,1595857220.5,3769411876.7,4408084860.9,82764.1,276191.9,331723.3
General cargo,10618,2099,154548.3,215942.9,2003.2,2004.4,2006.4,2006.6,925.5,1757.3,1883.7,1868.4,107.0,201.9,408.5,409.2,32.0,73.4,88.0,86.5,25061.4,1922649.5,1959564.4,150382202.3,486650752.4,700268033.0,14162.9,66768.4,89911.8
Chemical tanker,8327,1600,157196.8,253804.8,2007.2,2007.9,2008.5,2008.5,927.8,1855.7,1884.4,1904.6,98.0,196.0,360.9,363.4,24.0,49.3,63.1,63.6,31556.1,2427521.5,2474129.9,148456717.4,571859098.0,678807745.8,17828.4,78468.8,95523.2
Oil tanker,4209,1574,1551813.8,2958667.3,2008.2,2007.7,2010.4,2010.5,1871.9,4095.2,5298.5,5400.9,201.0,427.8,827.7,831.6,52.0,104.9,92.7,92.6,103694.9,8027269.8,8181393.4,856291787.5,1501967420.5,1613675151.8,203443.0,545741.0,679996.4
Liquefied gas tanker,3631,727,446275.1,398666.2,2007.2,2008.7,2011.1,2010.9,1232.3,3451.6,4297.7,4195.0,123.0,266.7,434.7,433.5,26.0,46.0,59.8,60.1,54188.1,3668975.2,3739419.5,112542887.6,711521313.6,608844920.4,30995.0,240595.8,362184.4
Vehicle,1515,457,170384.7,58269.5,2005.0,2007.0,2006.7,2006.4,1056.7,2524.2,2355.6,2344.1,85.0,183.7,372.0,368.3,14.0,41.0,56.0,56.3,10773.7,833821.3,849830.7,59005416.5,260150620.0,301280932.3,38947.5,148039.3,159322.8
Ferry-pax only,1168,77,477.0,42.6,2005.6,2003.6,2001.5,2001.3,312.9,1170.4,775.3,751.5,16.0,89.9,384.5,375.3,8.0,44.7,95.0,102.5,610.4,45826.9,46706.8,3432443.3,7018578.0,8844853.7,2938.7,6848.2,9028.6
Ferry-RoPax,1125,29,9683.9,2798.5,2006.2,2000.9,2002.2,2004.0,251.1,1318.3,424.5,400.3,16.0,79.0,30.9,27.5,11.0,206.8,252.1,253.8,2725.8,208858.0,212868.0,17409719.9,43044290.4,52821764.1,15475.3,33036.0,30117.1
Cruise,673,43,53451.4,4675.0,2006.2,2001.9,2008.4,2007.2,555.3,661.9,740.4,746.8,38.0,42.7,52.1,56.6,9.0,19.2,46.7,47.4,8876.8,687564.7,700765.9,6235888.3,68163021.6,87228196.9,9265.8,88760.6,108150.0
Refrigerated bulk,539,199,8709.8,9480.8,1991.4,1991.3,1990.9,1991.0,1047.1,3428.4,2883.0,2851.0,99.0,464.6,1531.8,1499.7,62.0,146.4,165.6,164.4,5513.7,417654.7,425673.7,28126181.7,61457072.9,69225612.7,52182.2,111199.6,120062.1
Service - tug,449,115,530.0,457.1,2007.7,2006.6,2009.1,2008.2,649.8,1229.4,1128.0,1178.2,96.0,269.8,458.6,475.1,22.0,86.7,273.7,304.4,465.2,35108.9,35782.9,11691776.8,27647532.6,37018551.8,26039.6,67238.9,90783.9
Ro-Ro,318,23,2273.0,1087.9,1997.1,1997.6,1998.5,1998.8,421.6,1213.0,520.2,579.2,32.5,110.3,131.5,163.3,7.0,53.5,30.4,38.9,522.5,40386.5,41161.9,2004127.8,10661074.3,6075009.9,6302.3,15149.0,19398.9
Service - other,253,91,3852.3,3005.4,2001.5,2002.5,2004.7,2005.1,596.5,2976.5,2297.9,1812.0,69.0,540.2,2075.9,2343.0,20.0,281.7,393.0,331.4,1041.1,79582.6,81110.6,20972130.2,43030207.1,46367653.9,82893.8,184452.6,208273.1
Miscellaneous - fishing,244,110,2169.9,1357.8,1993.9,1992.9,1995.0,1992.4,934.2,4225.5,4961.2,4608.1,86.0,678.2,3510.1,3465.3,37.5,289.2,244.6,236.8,768.2,58186.2,59303.3,9548204.6,21179758.5,24079240.6,39132.0,92095.3,109173.4
Other liquids tankers,26,4,131.6,144.9,2003.2,2007.0,2007.1,2007.5,1075.3,1070.6,1266.2,1219.7,82.5,103.9,217.0,211.3,23.0,19.4,14.1,13.9,62.3,4824.8,4917.4,74303.2,212158.3,457413.1,2857.8,9900.6,15998.3
