Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Shanghai,7807,2239,380368.4,459412.3,2006.8,2007.2,2007.7,2008.1,870.5,1985.8,1711.6,2024.1,67.0,180.3,271.6,301.8,11.0,54.5,56.4,68.1,45365.1,3495213.5,3562321.6,250579530.8,795428555.8,925980412.8,32096.8,115945.8,138854.4
Chiwan,4131,1021,269879.5,309626.0,2006.6,2008.1,2008.4,2008.4,1412.6,1486.5,1388.6,1393.7,91.0,115.1,129.1,133.8,16.0,30.1,27.0,28.9,32947.0,2548839.9,2597777.7,202620583.9,592269337.3,671547876.8,49048.8,163744.6,192956.1
Taicang,2812,1718,205438.2,361035.7,2006.4,2007.8,2010.5,2010.7,1100.8,2350.8,2766.3,2897.5,125.0,223.2,355.2,353.4,25.0,72.2,93.2,95.6,15604.5,1204880.4,1228014.1,105720075.2,288952198.7,351798623.2,37596.0,141224.6,175433.3
Dalian,2749,1426,204846.3,345125.1,2004.6,2006.4,2010.1,2010.3,1068.6,2299.0,2452.1,2675.9,96.0,241.9,373.7,384.7,23.0,65.4,84.2,90.4,17488.1,1329123.4,1354642.5,117303408.5,311922950.5,357805826.5,42671.3,145943.3,181024.7
Qianwan,2637,1110,225119.9,363191.6,2007.9,2008.2,2009.1,2009.2,895.4,2091.5,1886.4,2183.8,66.0,187.8,343.3,371.6,15.0,50.4,57.2,62.5,18378.6,1421067.8,1448352.3,124834592.0,325812053.0,371292510.1,47339.6,156673.6,189496.7
Zhoushan,2586,1737,359511.1,525088.4,2007.6,2007.3,2010.1,2009.8,1645.3,2492.4,2618.3,2721.6,157.0,293.8,375.6,390.6,25.0,70.8,65.3,71.0,32601.4,2463793.9,2511098.7,179475759.7,487423427.6,543063174.9,69402.8,243431.3,301169.6
Beilun,2531,1324,271903.5,406525.0,2007.6,2007.9,2008.7,2008.9,1021.2,2052.5,2392.6,2497.9,84.0,185.2,306.9,318.7,22.0,63.1,60.3,61.6,24871.1,1922393.8,1959303.7,169359849.4,430089676.2,478435056.8,66914.2,211364.7,254310.6
Xiamen,2465,621,85928.6,97131.3,2005.9,2007.5,2009.9,2010.4,745.0,1570.7,1528.5,1550.3,60.0,140.4,240.8,248.2,12.0,46.3,69.5,73.7,11692.3,902331.1,919655.8,59908222.3,190989119.9,222521761.1,24303.5,90223.2,108416.2
Yantian,2418,732,476318.0,501857.5,2009.5,2010.2,2012.6,2012.5,1303.1,2017.8,2126.2,2116.1,79.0,127.5,319.9,324.1,17.0,26.2,39.5,39.6,44367.0,3433475.3,3499398.0,230075899.1,666289699.3,752989679.1,95151.3,333575.7,398591.2
Tianjin,2232,1517,184482.9,269858.4,2007.1,2007.9,2010.5,2010.5,1360.1,2670.2,2748.6,2917.5,122.0,238.5,403.1,419.4,25.0,63.2,79.3,89.2,16565.3,1250567.1,1274577.9,100478028.1,297865742.4,346571455.3,45017.0,180417.7,228062.7
