Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,27731,2641,2211578.5,2424296.8,2007.2,2008.3,2010.1,2009.9,896.5,1579.0,1794.2,1760.1,69.0,114.2,269.2,265.5,13.0,23.6,40.6,39.9,255949.6,19792580.7,20172598.2,1415252866.4,4111444522.9,4662550364.4,51035.0,172599.3,204333.5
Bulk carrier,19506,6643,3065619.7,5722703.9,2009.0,2009.6,2010.3,2010.4,2468.9,2793.7,2990.9,3008.4,234.0,283.0,384.7,382.6,53.0,91.7,103.6,103.1,171790.3,13298816.7,13554154.0,1298020659.3,3037452113.3,3563381171.6,66544.7,224920.0,269337.7
General cargo,10725,2131,192119.3,267439.1,2003.3,2004.6,2006.1,2006.3,945.1,2127.5,2330.5,2307.1,106.0,235.4,511.8,504.1,30.0,74.4,97.7,98.0,29761.6,2285136.5,2329011.1,173498493.0,567731087.5,818989111.0,16177.0,78056.9,105266.1
Chemical tanker,8386,1615,145075.0,232941.4,2007.2,2008.2,2008.4,2008.4,976.6,1685.3,1723.0,1732.2,84.5,166.8,289.5,290.1,24.0,45.8,56.3,56.7,28938.9,2226272.6,2269017.0,143610802.1,542253537.6,645346300.6,17125.1,73852.3,90019.1
Oil tanker,4266,1609,809580.5,1530931.3,2008.4,2008.1,2009.7,2009.8,1704.8,2557.8,2735.9,2766.6,177.0,276.9,412.6,413.7,28.0,70.8,53.5,52.9,51739.9,4002727.4,4079579.8,495989369.0,877058368.9,952303821.9,116265.7,311772.6,388035.2
Liquefied gas tanker,3651,727,373848.5,340684.8,2007.2,2008.8,2011.7,2011.5,1170.4,3074.7,3604.8,3579.2,97.0,245.4,425.5,434.0,26.0,57.7,83.5,79.9,42293.9,2889236.8,2944710.2,95308302.5,606914566.4,520467866.7,26104.7,208934.9,315838.4
Vehicle,1537,460,127458.0,43389.8,2005.0,2007.0,2006.8,2006.6,1223.6,1690.4,1736.6,1718.6,91.0,129.3,225.9,225.4,11.0,17.0,20.1,20.1,8446.6,653642.7,666192.7,43937856.1,193718834.5,224346154.0,28586.8,108658.3,116940.1
Ferry-pax only,1168,78,483.9,45.0,2005.6,2003.4,2003.6,2003.9,349.4,2069.4,787.4,795.0,17.0,278.5,509.4,669.1,10.0,32.7,158.5,157.8,638.5,47940.7,48861.1,3634310.3,7428050.8,9360450.8,3111.6,7249.3,9557.3
Ferry-RoPax,1139,41,14610.5,3798.6,2006.2,2003.9,2000.1,2001.9,266.0,2508.1,636.9,541.4,16.0,347.0,498.5,440.3,9.0,91.7,16.9,16.4,3997.1,306887.8,312780.0,23674164.3,58516442.2,71820046.3,20785.0,44375.5,40507.6
Cruise,673,44,51613.5,4575.5,2006.1,2001.9,2008.7,2007.7,564.3,636.5,716.4,731.7,40.0,45.5,70.7,74.3,10.0,18.9,18.6,19.9,8757.8,678365.5,691390.1,6388936.0,66610711.4,84544518.6,9493.2,86910.0,105207.8
Refrigerated bulk,551,204,5107.7,5639.1,1991.2,1990.8,1992.1,1992.0,726.7,1630.1,1638.7,1651.9,87.0,252.0,464.8,464.5,45.0,127.9,278.2,289.9,3912.2,295919.3,301601.0,16729298.4,36554329.5,41175014.3,30361.7,64700.5,69857.0
Service - tug,483,149,583.3,489.2,2008.6,2009.5,2008.7,2007.6,698.9,1349.2,1159.8,1192.2,96.0,277.7,497.2,540.6,22.0,199.9,114.9,112.8,537.3,40537.7,41316.0,12512007.3,29587130.6,39615568.7,25904.8,66890.8,90313.9
Ro-Ro,318,25,3278.8,1429.4,1997.2,1999.2,1997.6,1998.7,467.2,1709.4,745.9,755.9,32.0,150.3,520.6,333.7,9.0,59.9,31.4,46.5,761.4,58821.7,59951.0,2679798.2,14480987.8,8180427.6,8427.0,20267.3,26058.0
Miscellaneous - fishing,262,125,1390.0,777.7,1995.4,1995.8,2001.3,2000.9,816.8,2730.6,2833.3,2349.8,87.5,570.1,2754.6,2398.9,32.0,161.3,191.2,159.0,562.7,42302.9,43115.1,5469136.6,12131599.4,13792400.0,20874.6,49127.3,58237.5
Service - other,230,79,2296.8,1521.7,2001.0,2002.3,2002.4,2000.3,542.2,2618.0,1591.1,1095.3,52.5,364.4,741.9,604.8,17.0,168.4,125.6,103.4,636.1,48504.0,49435.2,10618848.0,21787544.8,23477398.9,46168.9,102733.6,116000.8
Other liquids tankers,27,6,170.5,191.4,2004.3,2010.7,2010.4,2010.7,888.2,2502.9,1595.9,1565.9,76.0,238.7,378.2,364.6,23.0,32.8,44.5,41.8,66.9,5181.5,5281.0,98176.1,280322.6,604375.5,3636.2,12597.0,20355.4
