,exp_code_str3,exp_name,HS2,Description,USD,tonne
0,620,Portugal,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2307941900.153,3807376.1254360005
1,620,Portugal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",100500388.596,1629191.251438
2,620,Portugal,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1149826449.072,1141384.764119
3,620,Portugal,72,Iron and steel,505166577.39199996,637327.207392
4,620,Portugal,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",225975215.448,577361.039524
5,620,Portugal,44,Wood and articles of wood; wood charcoal,233757427.315,490600.764763
6,620,Portugal,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,271598862.764,466249.72798200004
7,620,Portugal,39,Plastics and articles thereof,1041376382.52,425559.465825
8,620,Portugal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3545542488.63,385167.04075700004
9,620,Portugal,29,Organic chemicals,307779250.465,362050.58472
10,620,Portugal,22,"Beverages, spirits and vinegar",546583462.782,337577.165644
11,620,Portugal,26,"Ores, slag and ash",295012835.321,322412.24641200004
12,620,Portugal,73,Iron or steel articles,561456123.534,286191.153358
13,620,Portugal,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1704468589.657,165238.871812
14,620,Portugal,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",760363489.98,162290.232963
15,620,Portugal,38,Chemical products n.e.c.,207808247.681,160148.944185
16,620,Portugal,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",430956388.686,160057.026108
17,620,Portugal,69,Ceramic products,160167036.641,159880.738517
18,620,Portugal,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1461149356.3,143619.543812
19,620,Portugal,70,Glass and glassware,116516900.814,137497.171354
20,620,Portugal,20,"Preparations of vegetables, fruit, nuts or other parts of plants",121055022.841,129721.32857900001
21,620,Portugal,40,Rubber and articles thereof,660032831.672,129510.759148
22,620,Portugal,08,"Fruit and nuts, edible; peel of citrus fruit or melons",127156638.25,116596.212683
23,620,Portugal,45,Cork and articles of cork,402798964.015,100301.999295
24,620,Portugal,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",127164967.398,73842.761617
25,620,Portugal,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",33288886.020000003,72488.045843
26,620,Portugal,07,Vegetables and certain roots and tubers; edible,76608721.536,72183.588282
27,620,Portugal,23,"Food industries, residues and wastes thereof; prepared animal fodder",43210970.715,63277.503709
28,620,Portugal,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",245074258.289,56139.991537
29,620,Portugal,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",92139919.559,48916.35641
30,620,Portugal,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",96767360.896,44546.635146
31,620,Portugal,31,Fertilizers,15946517.063000001,41118.581652
32,620,Portugal,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115736820.519,39490.132241
33,620,Portugal,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",101742856.68699999,38594.831064
34,620,Portugal,02,Meat and edible meat offal,56339387.604,36872.757857000004
35,620,Portugal,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",65167747.432000004,35394.576535
36,620,Portugal,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",31385337.914,34952.982369
37,620,Portugal,21,Miscellaneous edible preparations,54308703.341,26067.871853999997
38,620,Portugal,76,Aluminium and articles thereof,136502651.822,24160.860857
39,620,Portugal,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",184493810.486,20951.818926
40,620,Portugal,55,Man-made staple fibres,65112431.104,20791.349888
41,620,Portugal,61,Apparel and clothing accessories; knitted or crocheted,168430756.278,18644.888895
42,620,Portugal,83,Metal; miscellaneous products of base metal,150856809.511,18198.610327
