Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,238,58,4757.4,5865.0,2004.5,2005.6,2006.8,2006.7,770.2,1289.7,1106.2,1106.9,89.0,136.2,169.6,170.7,20.0,44.1,50.5,51.1,844.6,64827.3,66072.0,5541553.8,17858294.4,20111750.6,23283.8,79994.6,94673.3
Bulk carrier,157,149,41664.0,79693.2,2008.7,2008.7,2009.6,2009.5,2360.5,3914.4,5443.1,5591.3,328.0,459.5,850.6,857.8,50.0,84.1,35.2,34.0,2581.7,199803.3,203639.5,18975264.6,39119204.2,46270816.0,120861.6,365512.5,427713.2
General cargo,122,86,997.0,1348.0,2001.4,2002.9,2006.6,2007.1,665.3,1045.4,1168.0,1183.1,78.0,133.3,193.5,195.8,31.0,53.7,86.6,93.4,223.1,17097.8,17426.1,1280256.8,3974727.2,5662869.6,10493.9,45278.9,60568.2
Refrigerated bulk,116,59,1248.9,1415.5,1990.4,1991.4,1991.1,1991.0,1719.1,1797.8,1745.5,1735.8,251.0,250.9,285.5,285.4,98.0,138.6,146.5,146.9,975.2,73838.4,75256.1,4199319.4,9175716.7,10335582.0,36201.0,77144.0,83292.3
Miscellaneous - fishing,115,49,2502.7,1379.2,1988.2,1992.4,1988.4,1988.7,1132.4,9425.5,8751.9,6606.9,238.0,1295.2,3264.7,2846.4,125.0,723.8,664.3,605.1,837.9,63711.8,64935.1,9698787.1,21513779.5,24458988.7,84337.3,198483.9,235290.6
Oil tanker,68,18,522.9,803.6,2007.5,2007.6,2005.8,2005.5,584.7,1332.7,824.9,825.5,198.5,207.1,280.3,280.1,43.5,137.7,50.8,49.2,338.7,25618.7,26110.6,994257.0,1696131.8,1859657.5,14621.4,44716.7,55524.2
Chemical tanker,58,45,1599.5,2568.6,2008.2,2008.8,2009.5,2009.6,985.4,1458.9,1480.3,1471.2,140.0,158.0,207.6,205.2,41.0,45.7,54.3,53.4,267.8,20636.6,21032.9,836116.0,4363856.6,5094204.7,14415.8,88034.2,107801.1
Ro-Ro,25,18,913.2,457.8,2001.2,2002.2,2003.4,2003.5,748.0,987.7,877.6,880.5,62.0,113.5,109.4,111.7,25.0,27.1,29.1,28.6,124.1,9579.9,9763.8,520657.0,1202586.3,1180351.9,20826.3,49098.7,53592.1
Liquefied gas tanker,19,5,99.3,118.3,2010.7,2011.4,2011.8,2011.7,481.3,1016.8,791.0,776.0,75.0,83.8,129.0,126.3,46.0,79.6,70.8,68.5,41.4,3158.8,3219.5,89275.2,258644.7,285626.6,4698.7,25725.2,33829.2
Service - tug,12,7,43.1,42.2,2008.2,2007.6,2007.6,2007.7,1098.0,2516.1,2314.5,2457.1,262.0,1051.2,2238.0,2349.4,16.5,194.9,486.6,588.6,22.8,1713.6,1746.5,1078408.7,2550111.9,3414462.0,89867.4,232053.7,313311.9
Service - other,10,5,38.6,30.3,2009.9,2011.8,2011.9,2010.9,739.4,2743.0,1342.1,1121.2,241.0,408.9,414.2,448.9,23.0,213.9,127.1,138.7,20.0,1502.2,1531.1,211699.6,434361.0,468050.3,21170.0,47106.7,53190.2
Vehicle,5,3,254.7,91.3,2010.6,2009.7,2010.5,2010.6,265.7,514.0,847.0,841.8,26.0,57.7,163.6,164.9,17.0,21.0,18.0,18.1,13.3,1026.6,1046.3,92493.2,407795.7,472269.0,18498.6,70313.3,75672.5
