Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,944,498,33296.0,55328.8,2001.7,2003.5,2007.2,2008.0,714.6,1975.3,1914.1,2122.5,72.0,176.5,375.0,396.7,75.0,187.9,309.6,318.5,4307.6,330497.4,336843.0,26999234.5,68453078.7,81461540.7,28600.9,91234.9,109519.5
Int. Dep. Inventory,945,502,54641.2,93813.0,2001.7,2003.5,2007.7,2008.7,1165.7,2910.8,3206.9,3713.9,149.0,376.4,836.5,798.4,41.0,142.0,69.8,47.0,6290.6,482515.1,491779.3,43518088.3,102555210.0,119614628.8,46050.9,134595.6,159231.3
Domestic Inventory,261,51,1678.8,1289.6,1999.0,1997.9,1991.1,1994.7,255.5,2339.7,1046.7,621.3,26.0,429.1,1546.8,1038.2,49.0,127.8,194.3,158.7,760.8,57611.4,58717.6,6359442.5,14426157.0,16438967.0,24365.7,59405.5,70468.4
