Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,239,59,3321.6,4096.1,2004.5,2005.6,2004.3,2004.1,683.3,807.9,766.9,768.7,55.0,68.8,88.8,89.4,58.0,88.9,77.1,77.2,778.2,59712.8,60859.3,4136372.9,14181277.6,16015834.7,17307.0,62924.3,75094.1
Bulk carrier,158,150,22557.6,42738.4,2008.8,2008.8,2009.2,2009.1,1718.5,2431.5,2786.8,2821.0,157.0,208.7,436.9,441.9,225.0,287.1,367.0,369.9,1531.9,118524.4,120800.0,10616292.4,22370470.3,27078991.1,67191.7,211073.1,249246.4
General cargo,120,85,2244.2,2970.0,2001.5,2002.8,2004.3,2005.7,1324.7,1807.2,2701.6,2670.4,145.5,177.6,592.6,554.9,68.0,100.6,152.8,155.0,423.0,32478.6,33102.1,2234087.6,7146551.8,10244724.3,18617.4,85921.7,115188.3
Refrigerated bulk,116,58,853.6,959.7,1990.4,1991.4,1991.0,1990.9,560.3,1111.5,1187.4,1171.2,46.5,107.8,167.7,169.3,102.0,119.1,119.8,119.9,581.5,44028.6,44873.9,2847095.5,6221041.9,7007418.6,24543.9,52302.8,56471.3
Miscellaneous - fishing,115,48,1066.1,633.5,1987.9,1991.7,1990.1,1989.5,709.6,4855.8,3691.2,3093.7,68.0,279.5,271.6,262.7,49.0,473.4,998.4,861.0,341.5,25826.0,26321.8,4455280.4,9882670.8,11235596.0,38741.6,91176.5,108084.2
Oil tanker,69,18,489.4,746.7,2007.6,2007.6,2005.1,2004.8,505.5,1150.4,770.3,766.1,50.0,117.5,176.7,176.0,33.0,72.2,137.9,144.9,156.7,11961.1,12190.8,965564.9,1540524.5,1693695.2,13993.7,42423.4,52917.5
Chemical tanker,57,42,1617.7,2625.4,2008.3,2009.0,2010.2,2010.3,965.6,1491.5,1554.4,1561.5,96.0,127.1,180.9,181.1,72.0,87.6,92.0,91.6,304.5,23436.6,23886.6,857457.9,4470650.0,5223922.9,15043.1,91590.5,112222.6
Ro-Ro,24,17,336.2,172.9,2001.1,2002.1,2002.8,2002.9,269.7,523.4,341.8,350.1,20.0,55.4,44.1,46.7,53.0,78.6,62.6,63.9,61.2,4718.4,4809.0,203649.1,525606.3,475703.9,8485.4,20039.9,22221.3
Liquefied gas tanker,19,5,91.3,109.4,2010.7,2011.4,2011.6,2011.6,488.0,846.9,727.0,717.7,70.0,1128.0,596.3,553.9,48.0,37.8,45.0,45.9,64.9,4916.2,5010.6,82569.1,239216.2,264171.4,4345.7,23792.8,31288.1
Service - tug,12,7,8.8,7.1,2008.2,2007.6,2008.2,2007.9,367.0,512.0,473.7,415.9,48.5,127.1,178.7,111.3,11.5,29.9,20.9,21.1,8.9,668.9,681.8,182555.8,431689.5,578008.9,15213.0,39282.6,53038.2
Service - other,10,6,32.0,24.4,2009.9,2011.2,2011.7,2010.3,1145.1,2192.9,1242.1,1007.2,126.0,388.7,221.0,191.7,53.5,48.3,35.5,56.1,19.2,1439.2,1466.8,170084.5,348976.2,376042.9,17008.5,37846.7,42734.3
Vehicle,5,3,677.5,245.1,2010.6,2009.7,2010.7,2010.8,2414.3,2305.5,2253.5,2259.2,165.0,180.0,171.4,170.3,25.0,24.7,29.6,30.2,36.1,2786.7,2840.2,248224.4,1094403.5,1267430.8,49644.9,188700.2,203082.8
