Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,392,186,4582.3,6085.0,1998.9,1999.7,2002.7,2005.0,675.4,1475.1,995.5,909.9,53.0,106.8,107.9,108.5,59.0,198.0,336.5,244.5,1224.7,93368.1,95160.8,8046350.0,20577731.5,23826616.0,20526.4,59741.3,71662.0
Senegal,133,83,844.3,850.8,2002.1,2003.2,2005.7,2006.4,290.8,1189.7,315.4,315.4,32.0,118.7,178.8,96.7,75.0,130.2,127.7,131.2,266.0,20364.2,20755.2,1069396.5,2832420.2,3284781.0,8040.6,23995.2,28618.4
Morocco,47,30,877.3,1161.6,2003.6,2001.4,2005.2,2007.3,994.1,1775.2,1214.7,1116.2,82.0,84.0,95.0,97.8,72.0,236.6,191.2,150.0,163.5,12531.4,12772.0,1009023.3,2993197.6,3361763.1,21468.6,72839.9,88702.1
Gambia,42,18,245.5,300.3,2005.0,2004.4,2005.4,2005.3,508.8,450.9,495.1,491.2,49.0,64.4,72.3,73.3,95.0,83.1,102.2,103.6,85.7,6503.9,6628.8,353452.2,1147088.3,1307657.1,8415.5,29646.2,35423.2
Gibraltar,32,32,1656.7,3001.9,2007.4,2007.4,2008.1,2008.4,1359.7,1338.8,1278.8,1273.6,107.5,115.6,112.0,111.7,164.0,220.6,266.9,273.1,167.1,12900.5,13148.1,926393.0,2052490.1,2503938.2,28949.8,95819.6,114204.6
Netherlands,27,26,2346.7,4172.7,2004.9,2005.5,2009.5,2010.3,2394.8,2382.3,2388.3,2387.0,185.0,207.6,204.2,206.2,105.0,152.6,228.4,237.7,278.9,21380.0,21790.5,1717544.1,4300574.0,4963318.4,63612.7,192792.0,223283.1
Cabo Verde,20,18,259.4,238.5,2004.8,2004.2,2006.3,2006.6,538.5,635.2,843.9,621.4,48.0,66.9,130.9,80.6,35.5,97.1,68.9,114.7,35.4,2716.3,2768.5,164732.9,583877.5,695416.3,8236.6,33637.9,40586.1
Turkey,20,20,2784.7,5148.3,2008.4,2008.4,2010.3,2010.5,3116.6,3111.0,3108.8,3108.8,268.5,269.3,267.9,268.1,134.5,196.3,238.9,240.7,205.4,15899.0,16204.2,1391445.9,3283124.4,4034607.1,69572.3,239494.1,286352.1
Belgium,18,14,1263.0,1496.9,2009.6,2009.8,2010.1,2009.6,2371.3,2416.0,2409.5,2400.6,191.5,196.1,195.9,205.0,80.5,91.4,72.0,87.2,164.5,12665.0,12908.2,512217.6,2693953.6,3125502.4,28456.5,166630.3,199306.7
Portugal,15,13,433.1,712.0,2008.9,2008.8,2011.0,2011.4,1372.2,1337.1,1318.1,1310.5,110.0,115.7,117.9,118.8,86.0,114.9,149.3,157.9,55.4,4270.8,4352.8,336324.4,791809.9,1021225.8,22421.6,79241.0,96722.1
Côte d'Ivoire,15,12,113.8,137.2,1991.3,1993.4,1995.4,1995.9,1578.4,1566.9,1547.9,1550.7,178.0,207.3,181.3,179.3,63.0,78.3,77.2,76.5,44.8,3399.0,3464.2,375652.8,929988.5,1113327.1,25043.5,66877.2,79829.6
Ghana,13,12,357.3,434.9,2003.3,2002.8,2006.4,2006.3,1688.9,1723.9,1648.2,1647.6,141.0,206.0,123.8,123.9,31.0,51.3,27.8,28.1,62.3,4782.4,4874.2,377660.9,1286191.6,1395795.5,29050.8,100924.9,120223.6
Malta,11,11,1154.1,2137.6,2008.5,2008.5,2007.3,2007.1,2323.2,2316.6,2253.9,2244.9,199.0,208.4,199.5,198.8,330.0,356.2,402.5,407.8,99.5,7688.4,7836.0,599746.6,1236256.5,1539886.6,54522.4,178386.1,214203.8
France,11,10,1165.8,2205.0,2009.7,2010.2,2009.1,2008.9,2129.4,2157.4,2088.4,2086.2,192.0,197.8,207.7,208.7,223.0,277.1,380.4,386.9,101.1,7781.7,7931.1,593672.7,1313620.3,1583336.1,53970.2,171541.5,204643.5
Benin,10,9,336.9,456.4,1998.7,2000.6,2003.1,2003.4,1889.1,1893.3,1880.7,1881.0,161.5,160.4,156.6,156.2,20.0,49.2,59.0,62.0,54.9,4244.7,4326.2,445851.3,1452736.4,1614303.6,44585.1,151017.4,177875.7
Guinea,9,7,63.8,94.7,2003.7,2003.6,2001.8,2001.7,750.6,687.4,739.3,739.6,71.0,65.3,67.9,68.2,80.0,105.5,87.5,90.4,13.5,1033.5,1053.4,88263.1,232148.0,283371.2,9807.0,36011.7,46213.5
Cameroon,8,8,173.0,206.4,1997.6,1997.6,2000.8,2001.0,2481.8,2538.1,2442.0,2441.1,251.0,267.6,222.1,222.8,90.0,84.5,76.7,75.0,42.5,3246.2,3308.6,401629.1,986903.5,1191154.5,50203.6,135799.3,161918.8
Togo,8,6,84.3,97.7,1991.1,1994.2,1994.2,1994.4,2046.3,2039.1,2036.4,2024.4,177.5,174.2,172.1,172.2,87.0,106.6,104.5,98.7,35.2,2689.9,2741.5,255200.8,595182.7,698822.0,31900.1,83449.6,98593.9
Sierra Leone,8,7,133.3,175.6,2006.5,2006.3,2006.0,2006.1,771.8,922.4,832.5,839.1,71.0,92.6,81.5,81.4,72.5,84.9,100.5,105.3,28.9,2223.2,2265.9,132481.9,500618.9,563648.7,16560.2,69850.8,84662.3
Nigeria,8,8,374.8,492.0,1994.6,1994.6,1998.6,1994.6,2234.2,2432.3,2186.9,2275.1,186.0,201.1,174.1,181.9,76.0,107.9,64.3,58.0,55.2,4218.8,4299.8,443525.8,1073686.1,1243920.3,55440.7,142843.5,160894.4
