Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,64,35,946.4,1176.1,2001.4,2001.5,2001.4,2002.5,1179.2,2418.1,1532.6,1447.1,153.0,391.6,531.3,294.1,14.0,119.3,103.2,53.0,244.5,18633.6,18991.4,1589617.3,4476075.0,5229968.9,24837.8,85922.6,105382.5
Senegal,24,15,30.5,38.4,1994.5,1997.9,1999.4,2001.1,327.6,657.9,457.4,432.8,101.5,150.4,243.6,221.7,72.5,155.5,229.9,181.3,26.0,1959.2,1996.9,89695.6,220548.5,275799.9,3737.3,10750.4,13245.5
Cabo Verde,18,5,51.9,56.8,1998.9,2002.2,2000.2,1998.2,664.5,1382.4,665.1,652.7,50.5,173.9,71.4,67.7,47.0,41.7,45.6,51.6,26.9,2046.8,2086.1,127664.5,342156.4,398952.0,7092.5,19729.1,22646.7
Sierra Leone,13,6,45.6,47.7,1992.6,1996.8,1989.5,1990.3,578.2,2431.7,1324.0,1120.0,86.0,310.2,327.5,283.7,92.0,209.6,777.9,769.2,33.2,2497.9,2545.8,240805.1,497166.7,570839.3,18523.5,44417.1,52890.3
Morocco,11,4,365.7,454.2,2006.8,2006.8,2006.8,2006.8,1860.3,1868.2,1890.5,1890.2,147.0,175.2,155.4,156.1,12.0,11.8,12.4,12.4,67.0,5157.3,5256.3,420681.8,1631909.4,1862119.2,38243.8,160133.6,195398.5
Côte d'Ivoire,10,9,119.6,111.9,1992.0,1993.0,1993.7,1994.8,1166.0,5808.4,3415.0,2572.6,575.0,589.3,956.6,831.2,164.5,366.3,685.1,593.5,76.7,5775.1,5885.9,519591.8,1170428.2,1346278.7,51959.2,126436.6,150686.2
Guinea,10,6,19.9,14.4,1988.7,1995.2,1994.5,1993.5,499.1,5009.1,1465.5,967.4,263.0,335.0,348.4,425.4,73.5,412.0,747.5,760.5,114.6,8609.4,8774.7,164207.6,381292.1,490592.3,16420.8,41005.1,53330.4
Portugal,8,5,106.1,139.3,2008.6,2008.2,2008.9,2008.9,1841.9,1932.3,2092.7,2078.0,225.5,217.2,221.9,221.9,23.5,29.7,23.9,24.6,23.3,1781.3,1815.5,247282.1,741379.4,882693.6,30910.3,104605.4,127983.3
Gambia,8,5,10.2,12.6,1997.2,1997.4,1995.7,1995.0,255.8,966.5,277.5,266.1,30.0,158.2,71.5,55.1,31.0,89.4,52.4,47.8,6.7,504.7,514.4,37505.2,99744.2,122776.3,4688.1,13311.1,16731.9
Liberia,7,3,11.0,13.1,1981.7,1981.3,1982.0,1981.9,760.8,895.3,811.8,799.5,449.0,412.5,536.3,549.5,194.0,154.0,180.9,186.6,72.4,5436.2,5540.5,49210.2,108128.1,122218.5,7030.0,15557.5,17442.5
Togo,5,2,132.0,164.0,2006.2,2006.0,2006.2,2006.1,1480.7,1479.3,1475.6,1475.7,115.0,160.8,152.3,154.1,66.0,55.5,58.7,59.2,33.2,2546.5,2595.3,151911.1,589294.0,672424.3,30382.2,127215.8,155231.5
Mauritania,4,2,9.2,11.5,1997.0,1997.0,1997.0,1997.0,562.3,538.2,561.3,561.3,40.0,39.0,41.5,41.5,56.5,56.5,57.4,57.4,4.5,341.9,348.4,21107.8,59678.8,78728.1,5276.9,19127.4,23628.2
Brazil,3,3,150.1,251.6,2004.3,2004.3,2005.2,2005.3,2490.3,2530.1,2269.0,2265.1,291.0,267.3,279.6,283.8,153.0,168.7,148.7,146.7,20.4,1572.5,1602.7,109823.2,239788.6,308982.9,36607.7,129345.5,155816.5
South Africa,3,3,106.2,143.0,2009.3,2009.3,2009.6,2009.6,3837.1,4001.7,4019.8,4027.6,941.0,836.0,915.3,918.1,27.0,69.3,85.6,87.1,24.0,1826.5,1861.6,93383.5,304752.2,435548.5,31127.8,152998.6,201880.1
Ghana,2,2,26.8,39.5,2009.5,2009.5,2009.6,2009.6,1399.5,1399.5,1399.0,1399.0,105.5,105.5,105.5,105.5,187.5,187.5,189.4,189.4,7.9,605.7,617.4,14936.6,54537.9,80525.6,7468.3,44684.4,61020.9
