Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Pyrmont,195,67,2986.5,2003.6,2000.6,2002.1,1997.8,1998.3,629.6,742.6,661.9,735.2,64.0,153.9,70.0,98.5,28.0,69.4,50.3,74.4,797.1,61390.5,62569.2,2109440.9,7372381.7,8921937.0,10817.6,41793.8,47982.2
King Island,185,5,37.5,39.0,2014.7,2012.6,2015.0,2014.9,131.1,485.5,147.7,147.3,17.0,51.8,40.0,42.5,5.0,12.2,17.5,18.0,68.6,5149.6,5248.4,246036.3,1245818.7,841746.6,1329.9,3352.5,4646.0
Portland,176,134,2896.7,4125.1,2010.1,2010.5,2008.8,2009.4,450.4,783.2,780.7,733.5,46.0,85.1,280.0,252.7,76.5,98.3,96.2,101.4,371.9,28636.0,29185.8,2107331.2,5136017.0,6903917.4,11973.5,46305.6,58340.2
Mooloolaba,172,114,3313.1,3886.1,2007.8,2008.4,2006.3,2006.9,503.1,683.1,738.5,781.7,51.0,69.3,114.5,122.5,15.0,35.6,32.3,41.0,412.4,31824.3,32435.4,2499768.7,7236120.2,8549643.0,14533.5,50501.1,60323.8
Barrow,156,32,11247.0,10367.7,2014.2,2011.8,2011.9,2011.5,80.1,2510.6,2844.4,2811.5,22.5,243.6,648.5,600.9,27.0,40.1,78.9,74.5,1150.5,73299.9,74707.2,3207247.9,16867610.6,14711609.7,20559.3,128486.8,193328.3
Mackay,151,116,1629.4,2500.4,2008.8,2010.1,2009.0,2009.2,282.1,465.2,465.6,450.8,27.0,42.2,55.2,53.4,39.0,53.7,52.0,51.0,311.4,24028.0,24489.4,1218450.1,3915505.3,4892394.7,8069.2,34418.0,42888.6
Hobart,138,49,3121.5,808.1,1999.7,2002.8,2004.4,2002.4,490.9,821.0,617.6,722.0,40.0,140.8,66.0,107.5,23.5,139.6,22.8,47.4,690.0,53290.8,54314.0,1556043.0,6459616.5,7640941.0,11275.7,45367.8,52149.9
Milner Bay,137,25,418.8,697.9,2012.8,2009.5,2010.9,2010.8,133.5,657.0,694.9,756.0,17.0,124.0,199.6,209.5,8.0,38.0,103.1,108.9,89.4,6828.3,6959.4,363349.6,1639798.2,1394098.6,2652.2,10142.2,12596.6
Port Dalrymple,128,63,2586.7,3898.2,2007.7,2008.3,2008.5,2008.9,588.7,1018.1,851.8,933.5,39.5,91.8,136.0,151.4,24.0,55.1,70.1,77.3,378.7,29236.8,29798.1,2110413.2,5728254.6,6893604.6,16487.6,58818.6,70773.1
Risdon,123,61,1455.2,2335.0,2009.8,2010.8,2010.1,2010.2,576.2,856.6,851.2,859.6,64.0,89.5,118.2,118.8,20.0,27.6,26.6,26.3,260.4,20053.2,20438.2,1141782.7,4034900.0,4975380.2,9282.8,42600.0,52488.7
Geraldton,119,87,3263.8,5267.4,2008.6,2010.0,2008.3,2009.2,455.8,797.0,922.1,1002.7,63.0,87.4,322.1,359.0,46.0,56.8,54.7,58.7,391.4,30280.9,30862.3,1989088.2,5349233.6,6414572.2,16715.0,64524.9,76988.9
Sydney,118,36,1429.2,1810.7,2008.5,2003.2,2005.9,2009.5,596.3,926.3,1100.3,1251.7,68.0,337.6,502.0,686.8,52.0,187.7,87.7,92.5,373.8,28589.3,29138.2,1612291.6,4241793.5,5011630.0,13663.5,39864.6,49032.2
Varanus,117,19,663.2,1039.4,2012.2,2009.7,2007.4,2006.6,77.4,767.2,1293.5,1380.1,15.0,202.5,860.8,503.8,14.0,20.2,30.4,30.4,113.1,8593.0,8758.0,2231815.6,5182527.1,6641164.7,19075.3,48692.5,64690.0
Woolloomooloo,112,33,3350.6,361.7,2001.7,2000.2,2004.2,2003.1,534.3,542.9,568.2,497.0,38.0,72.5,45.0,50.4,11.0,52.9,12.8,26.4,736.5,56879.4,57971.5,1143742.6,5803091.0,6655770.6,10212.0,46470.6,50431.4
Stanley,110,6,17.7,19.6,2011.8,2000.8,2008.7,2010.2,81.0,738.9,151.8,147.2,11.0,608.3,225.0,134.5,4.0,93.8,94.8,72.5,43.3,3250.8,3313.2,99785.9,585113.9,345584.5,907.1,2254.3,3146.3
Thevenard,97,37,2852.3,4574.1,2000.4,2008.4,1998.0,1998.9,1208.0,1035.6,1199.0,1198.5,98.0,93.7,117.6,117.8,49.0,52.9,51.9,51.3,329.6,25462.4,25951.3,1936974.3,4798619.4,6614408.0,19968.8,81043.7,101644.3
Bunbury,96,88,1491.8,2345.2,2010.2,2010.6,2011.7,2012.0,317.0,892.6,668.4,677.4,34.5,139.9,144.8,135.4,100.0,130.0,132.1,136.4,196.3,15098.9,15388.8,985659.7,2637991.5,3585880.4,10267.3,42270.1,53046.7
Okha Fpso,94,19,757.4,1271.3,2009.9,2009.7,2009.6,2009.5,132.4,973.8,1051.4,1145.8,26.5,283.4,419.7,320.2,11.0,46.8,123.8,130.3,139.8,10700.8,10906.3,2365461.8,5428521.4,6950083.0,25164.5,64093.8,84837.3
Hay Point,92,79,10088.1,19126.0,2009.4,2010.1,2010.1,2010.1,808.6,1717.2,1725.4,1709.3,73.0,159.9,615.8,613.1,246.0,319.2,344.8,343.5,779.9,60407.8,61567.7,4187183.5,9472417.0,10884470.2,45512.9,151096.7,178706.8
Broome,91,46,1058.9,666.2,2004.3,2007.5,2002.6,2007.7,725.0,1675.6,920.2,676.5,136.0,241.2,491.3,493.0,20.0,136.6,202.7,218.4,359.1,27332.8,27857.6,4224105.8,10386634.0,13383278.8,46418.7,124463.8,161808.9
Esperance,86,75,2307.8,2984.0,2008.4,2009.3,2007.2,2008.9,627.1,757.3,768.1,770.8,53.0,72.0,81.2,87.4,42.5,60.3,46.3,54.0,295.9,22883.4,23322.8,1489020.5,4507411.0,5439612.4,17314.2,65177.1,77726.5
Exmouth,85,29,248.7,199.6,2010.7,2008.6,2004.9,2007.6,219.7,696.0,443.1,511.6,27.0,119.8,95.8,96.5,18.0,113.4,86.7,96.3,104.9,7958.2,8111.0,881120.9,2254744.5,2867460.6,10366.1,28013.8,36964.6
Henderson,82,41,558.0,823.2,2008.8,2010.5,2011.7,2011.6,441.2,1184.9,747.5,708.6,145.5,359.9,293.7,283.8,51.5,167.6,83.8,65.4,202.3,15313.4,15607.4,890205.0,2208552.6,2977040.7,10856.2,35060.3,45502.1
Dhipirrinjura,81,10,24.0,36.5,2011.2,2008.5,2010.9,2011.5,383.1,691.2,466.2,452.8,86.0,192.5,950.4,689.5,15.0,33.9,19.8,17.2,94.6,7100.2,7236.5,133922.5,1022977.1,486383.1,1653.4,4038.0,5752.1
Port Kennedy,74,17,78.0,23.1,2002.8,2007.1,2010.4,2002.9,464.9,2168.6,1026.0,387.1,50.0,295.6,1560.2,901.7,2.0,40.9,56.8,29.6,58.5,4393.8,4478.2,144092.7,410274.6,384089.4,1947.2,4598.9,5774.6
Booby Island,70,27,738.2,1278.2,2011.6,2011.8,2011.3,2011.4,153.1,370.5,229.3,221.0,16.0,37.3,34.6,32.1,8.0,17.6,10.1,9.4,67.5,5213.3,5313.4,376879.7,1090632.5,1269817.3,5384.0,21682.1,26625.5
Onslow,69,35,7919.2,7293.3,2013.1,2012.6,2013.4,2013.0,249.4,1756.5,2021.7,2068.1,27.0,231.4,585.8,558.6,28.0,39.9,27.5,27.8,885.0,56194.2,57273.1,2365046.0,11967238.1,10575171.5,34276.0,210382.4,313406.4
Port Hedland,69,61,11883.8,22020.8,2010.3,2010.0,2011.4,2011.5,1118.5,2524.9,4956.6,5342.9,100.0,282.1,726.4,744.7,59.0,97.3,122.3,126.2,795.8,61546.6,62728.3,4984997.0,12999241.8,15021322.9,72246.3,231825.0,283207.4
Kurnell,67,48,2347.5,3652.0,2009.4,2009.8,2009.6,2010.1,603.0,831.7,1025.0,1033.4,92.0,153.6,530.7,583.6,33.0,40.3,62.2,66.7,318.1,24588.3,25060.4,1983554.1,5330595.9,6021371.5,29605.3,92879.3,112673.3
Thevenard Island,64,9,489.7,871.1,2009.5,2011.2,2008.9,2008.8,124.1,1296.1,1950.1,2267.9,24.0,965.7,348.7,314.3,1.0,42.9,140.6,143.1,55.8,4267.6,4349.5,600438.6,1353060.2,1527108.9,9381.9,23324.3,29797.7
Port Pirie,64,39,825.3,1221.4,2008.4,2009.9,2009.2,2009.4,1035.8,1083.4,1041.9,1040.2,102.0,125.4,159.0,158.1,74.0,88.6,94.8,94.3,177.5,13609.7,13871.0,568419.0,1716665.6,2459091.4,8881.5,41556.2,53977.9
Ningaloo Vision,63,12,670.5,1188.3,2012.5,2009.3,2005.3,2005.1,189.9,1103.7,1598.4,1928.6,23.0,145.9,232.8,238.3,10.0,47.1,37.0,36.5,80.0,6126.3,6243.9,1063020.6,2357161.3,2853226.7,16873.3,42359.7,54827.4
Langarra,62,11,18.5,21.2,2009.8,2006.2,2009.1,2009.1,360.9,469.2,345.8,386.3,48.5,107.4,424.1,484.2,10.0,13.4,13.2,14.6,52.6,3947.0,4022.8,87840.9,601672.8,294342.2,1416.8,3312.3,4665.3
Port Lincoln,62,60,896.6,1271.6,2008.9,2009.1,2011.0,2013.0,279.6,506.8,466.8,554.8,28.0,51.3,76.9,86.5,41.0,67.5,75.6,90.4,124.2,9596.9,9781.1,506040.6,1506333.8,1888028.6,8161.9,33799.8,40608.3
Albany,57,47,1201.1,1386.0,2006.6,2008.8,2005.9,2010.2,412.4,624.9,699.5,763.6,38.0,68.9,137.1,184.1,41.0,61.0,48.4,67.8,191.4,14797.3,15081.4,772251.3,2459410.5,2857382.7,13548.3,50647.3,58594.3
Van Gogh,57,12,286.1,413.6,2013.2,2009.9,2009.7,2008.3,199.7,598.3,583.4,1031.6,22.0,167.6,247.6,287.4,20.0,17.1,30.7,28.3,55.6,4220.3,4301.3,1277348.3,2970894.0,3881813.4,22409.6,57441.4,76726.6
Airlie,55,16,2532.3,259.8,1994.7,1998.7,1996.6,1996.3,580.3,647.9,647.9,637.0,40.0,46.8,51.8,51.6,8.0,9.0,7.9,8.0,571.4,44261.7,45111.5,1203136.3,5259126.4,5646156.0,21875.2,83925.2,83630.2
Nganhurra,53,16,540.5,965.1,2011.1,2009.0,2007.7,2007.6,204.7,674.9,759.2,831.5,24.0,106.5,330.1,344.7,16.0,41.6,32.7,29.4,71.8,5514.0,5619.9,974829.5,2178610.6,2672184.7,18393.0,46331.0,60281.7
Port Arthur,52,3,5.9,6.5,1997.8,2003.3,2000.6,1997.0,114.3,109.9,158.9,142.1,34.0,162.2,45.3,49.0,16.0,10.0,49.5,51.6,15.3,1146.3,1168.3,52633.8,95868.8,118497.1,1012.2,2160.4,2890.3
Carnarvon,52,3,14.9,12.2,2009.2,2009.7,2011.3,2011.5,248.1,485.5,635.7,693.2,44.5,150.5,70.9,67.9,109.5,83.0,342.3,350.3,35.2,2640.9,2691.6,310852.6,735072.9,984222.9,5977.9,15436.1,20841.4
Cape Cuvier,52,5,52.5,95.9,2009.3,2010.6,2011.5,2011.7,80.1,384.0,500.3,557.8,10.5,159.4,57.5,53.6,23.0,33.6,52.0,52.5,13.0,984.7,1003.6,69343.7,174888.8,223132.6,1333.5,4174.3,5420.8
Evans Landing,52,30,707.6,1190.4,2009.7,2009.1,2010.7,2010.9,614.7,915.3,1035.1,1038.2,109.5,160.6,106.7,105.9,23.0,126.0,39.1,32.0,105.7,8110.3,8266.0,437977.7,1805327.7,1945935.6,8422.6,39328.9,48253.4
Dalrymple Islet,47,13,141.0,197.6,2008.6,2009.8,2008.5,2007.8,632.8,981.6,1226.4,1255.7,51.0,101.8,198.1,189.5,27.0,36.9,20.8,11.3,61.8,4662.4,4751.9,264348.3,700055.2,765357.8,5624.4,15681.9,20685.8
Jervis Bay,44,8,116.7,95.0,2014.9,2007.5,2008.6,2006.5,239.8,609.4,293.0,334.6,35.0,97.2,104.2,116.2,15.5,20.1,24.4,24.8,25.6,1945.5,1982.8,155209.5,370457.4,405936.2,3527.5,9488.8,10844.1
Whyalla,44,29,1737.8,3009.5,2008.0,2010.8,2008.0,2008.4,1134.4,1096.3,1191.3,1194.2,96.5,101.0,128.9,128.8,145.0,219.7,215.5,223.0,177.0,13674.1,13936.7,1047666.6,2134791.8,2618083.8,23810.6,77556.0,91982.3
Spring Bay,43,6,24.1,26.9,1999.3,2007.3,2011.0,2011.6,90.5,898.6,356.1,316.2,12.0,1358.2,214.0,172.2,1.0,74.2,16.5,15.4,27.9,2094.5,2134.7,88029.0,172104.1,197146.9,2047.2,4607.8,5849.5
Cape Flattery Harbor,42,19,218.3,340.6,2008.0,2008.4,2013.9,2014.3,377.5,508.1,426.7,404.1,38.0,67.4,52.2,44.2,26.5,30.3,41.4,44.1,37.5,2848.2,2902.9,231183.2,558246.2,673433.7,5504.4,16877.9,20634.3
Koolan,41,9,59.1,38.9,1999.4,2001.1,2004.8,2007.6,241.1,732.5,504.5,1264.7,28.0,58.6,107.0,173.3,19.0,25.0,46.7,71.8,42.2,3183.4,3244.5,100249.6,248700.5,315977.7,2445.1,6597.0,9075.8
Skardon River,39,3,3.9,4.5,1996.8,2000.7,1998.3,1996.6,83.2,238.6,110.0,96.8,11.0,38.8,59.2,33.5,11.0,18.3,17.0,13.4,8.3,621.4,633.3,26402.7,141169.6,90547.9,677.0,1694.6,2357.4
Abbot Point,38,37,2994.9,5609.1,2009.1,2009.0,2010.1,2010.1,966.2,1606.1,1827.2,1844.4,81.5,143.2,557.7,562.3,75.5,114.5,115.7,116.0,215.9,16721.7,17042.8,1254009.6,3185931.2,3692661.8,33000.3,128337.4,154446.9
Eden,37,30,392.1,273.5,2002.4,2003.8,2003.4,2007.6,338.5,1007.2,399.3,499.8,37.0,166.8,92.9,116.5,20.0,91.1,81.2,104.8,109.7,8389.6,8550.7,572131.9,1509072.5,1816682.4,15463.0,45703.4,55037.3
Manly,36,11,262.7,404.1,2004.4,2004.4,2003.9,2004.7,1028.8,745.8,627.2,653.1,42.0,103.7,191.4,210.1,57.0,63.0,39.6,36.5,39.2,3003.9,3061.6,456881.6,901365.4,1166478.7,12691.2,32356.5,41623.3
Troughton Island,34,5,33.1,5.4,1994.5,1996.6,1997.7,1997.1,335.3,310.3,316.7,318.4,26.0,23.9,27.3,27.3,27.5,28.4,29.7,29.6,29.6,2224.7,2267.4,101252.3,193095.0,272440.3,2978.0,6374.8,9021.6
Bulwer,32,6,1132.5,124.0,1997.1,2001.5,1996.9,1996.4,522.8,478.9,529.8,527.4,41.0,37.5,42.9,42.6,11.0,25.2,8.0,8.3,233.7,18100.9,18448.4,623281.3,2697227.2,2937446.6,19477.5,73444.7,73172.5
Raffles Bay,31,4,3.9,6.4,2012.3,2012.8,2012.6,2012.8,163.4,178.0,193.5,171.8,22.0,22.0,32.4,26.9,3.0,7.4,8.3,6.6,6.8,511.5,521.3,23266.8,179377.9,84646.8,750.5,1831.6,2611.1
Port Giles,31,22,480.5,640.6,2008.0,2007.4,2006.5,2006.8,373.0,694.1,785.9,750.3,73.0,82.9,95.5,99.0,54.0,99.7,111.6,144.7,52.2,4026.3,4103.7,314736.6,834032.3,1023389.3,10152.8,35661.0,42897.0
Port Alma,30,25,261.5,357.4,2011.4,2011.7,2010.7,2010.8,730.7,856.1,942.7,920.1,67.5,84.2,180.0,178.1,56.0,79.3,93.8,93.9,65.4,5011.2,5107.4,284228.3,882188.9,1206542.3,9474.3,41263.0,53024.8
Hamilton Island,27,14,727.3,188.3,1999.0,2002.1,1997.2,1998.7,565.1,770.3,637.4,1083.2,41.0,269.9,318.9,1753.8,8.0,10.7,9.3,14.1,143.0,11051.5,11263.7,310436.6,2016650.7,2635101.8,11497.7,66520.0,77889.1
Port Bonython,27,25,1362.7,2404.6,2010.4,2010.4,2008.6,2008.5,862.7,1037.1,1170.4,1186.2,123.0,141.8,175.7,178.0,56.0,70.8,80.0,80.1,178.3,13811.0,14076.1,1204099.6,2873930.6,3190594.2,44596.3,127248.4,159533.3
Hastings,27,26,297.4,438.5,2010.8,2010.7,2010.8,2011.1,513.6,481.1,520.0,503.1,47.0,114.8,451.9,385.7,105.0,117.8,126.7,130.6,75.4,5812.8,5924.4,168550.8,532444.5,633841.0,6242.6,29459.9,39310.7
Westernport,27,24,424.6,703.8,2011.0,2010.9,2012.0,2012.1,536.8,433.9,467.5,475.4,47.0,54.3,48.1,48.0,34.0,36.5,37.1,37.2,78.5,5998.3,6113.4,257909.3,955512.6,1102911.6,9552.2,42753.4,52664.5
Mosman,27,15,203.6,290.7,2000.4,1997.1,2005.4,2005.4,540.6,873.9,1247.8,1273.9,63.0,106.1,355.6,356.9,9.0,39.6,4.2,3.7,50.8,3884.0,3958.6,270249.8,638450.2,782808.5,10009.3,31917.3,39227.3
Wyndham,26,13,387.0,594.5,2006.6,2008.2,2009.7,2010.0,721.4,986.2,968.4,1027.0,81.5,89.8,114.3,115.1,11.5,27.0,29.6,28.8,69.0,5282.1,5383.5,327606.3,1114711.6,1291801.3,12600.2,51826.2,62474.4
Bundaberg,25,18,233.3,352.4,2008.5,2008.7,2008.9,2009.3,606.3,988.6,1191.9,1184.2,54.0,155.2,277.0,236.8,48.0,56.2,61.7,63.8,42.6,3249.3,3311.7,389777.5,906710.1,1136728.6,15591.1,47290.4,57631.9
Penneshaw,24,15,530.8,62.8,1997.4,2000.3,1995.4,1997.1,463.5,304.9,348.1,261.2,35.0,25.5,39.8,36.3,10.0,16.0,10.8,18.8,133.2,10311.1,10509.0,223165.5,1110521.2,1258641.7,9298.6,40458.7,42413.0
Port Douglas,24,12,541.0,70.7,1999.2,2005.0,1998.4,2001.9,322.0,623.8,405.1,471.5,31.0,199.7,73.9,125.8,15.0,11.4,16.2,12.1,159.8,12362.6,12600.0,283669.5,1118259.0,1215090.6,11819.6,42742.4,45758.7
Wollongong,23,20,2730.7,5076.2,2009.9,2010.4,2009.3,2009.2,1191.5,1599.9,2233.8,2409.4,147.0,162.4,274.8,281.6,54.0,75.4,101.1,103.1,175.4,13582.9,13843.7,1283883.7,2681320.8,3176310.4,55821.0,166610.3,195256.8
Mourilyan Harbour,23,16,444.5,748.3,1999.0,1999.8,2010.4,2010.6,638.5,1416.1,2147.9,2249.9,89.0,760.2,724.7,733.9,24.0,98.8,56.3,55.6,63.9,4899.0,4993.1,473656.7,1161764.3,1475438.5,20593.8,68250.5,83543.7
Flinders,21,21,526.5,733.7,2006.6,2006.6,2005.5,2005.7,521.9,496.9,517.5,558.3,42.0,57.8,97.7,117.2,5.0,12.3,8.3,8.2,43.3,3350.5,3414.9,386270.0,936787.7,1097607.0,18393.8,54898.5,64275.9
Black Point,20,7,3.4,2.9,2010.2,2008.4,2010.5,2012.1,133.3,326.7,222.8,156.5,19.5,49.3,74.3,32.0,3.0,13.5,20.9,7.0,5.1,381.1,388.5,21682.3,86344.8,49736.9,1084.1,2110.0,2793.8
Lake Macquarie,20,19,1376.9,2549.6,2009.4,2009.9,2012.6,2012.5,562.1,1218.0,1630.8,1656.5,67.5,153.7,752.1,762.3,15.0,25.5,53.8,54.3,72.5,5609.5,5717.2,660841.8,1367862.0,1605112.1,33042.1,99759.4,116413.3
Bulli,19,15,582.6,961.3,2008.3,2008.8,2007.5,2008.2,591.1,821.0,1322.0,1358.1,56.0,80.2,192.2,203.1,20.0,20.1,5.0,4.5,59.3,4577.8,4665.7,357062.0,852661.2,988580.3,18792.7,59808.9,70706.1
Berkeley Vale,18,18,1449.2,2590.7,2008.4,2008.4,2009.8,2009.9,398.4,1522.8,1801.9,1883.2,68.5,182.9,851.2,861.4,4.0,9.6,20.5,21.1,99.4,7700.7,7848.5,640585.1,1501329.6,1738945.0,35588.1,121622.4,145015.9
Amrun,18,13,692.1,1150.3,2010.4,2010.8,2009.5,2009.4,1208.4,956.6,1258.6,1235.7,98.0,131.3,111.8,109.8,59.5,72.2,107.3,103.2,71.3,5510.4,5616.2,245657.2,726792.4,848037.4,13647.6,62728.1,77355.2
