Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Hedland,2612,964,935824.1,1803232.3,2011.7,2011.2,2012.0,2011.9,3705.7,3638.0,3752.4,3755.0,348.0,369.8,431.2,431.5,66.0,84.5,87.4,87.4,50834.9,3937511.9,4013112.2,332221100.5,793678416.2,894663029.5,127190.3,387425.9,466468.2
Newcastle,1662,929,416248.5,772855.6,2009.7,2010.3,2009.6,2009.6,4504.8,4649.9,4786.0,4806.5,413.0,451.9,510.2,512.2,70.0,91.7,98.1,98.3,28176.3,2182321.0,2224221.6,171242460.3,427594660.5,493441935.7,103034.0,383934.9,460858.8
Chermside,1117,452,169896.3,203002.9,2007.8,2008.3,2007.7,2008.2,3867.2,3460.2,3405.1,3506.4,233.0,274.6,309.0,336.3,19.0,44.2,34.4,39.0,18352.0,1421158.5,1448444.7,134191653.2,353313422.5,397453091.1,120135.8,355874.8,411628.4
Hay Point,995,787,303826.0,575308.5,2010.9,2010.9,2010.9,2010.8,4118.3,5057.0,5193.9,5212.4,399.0,522.4,711.0,715.8,51.0,85.7,100.8,101.2,20565.7,1592666.1,1623245.3,121740337.6,296840733.9,339918991.5,122352.1,442109.1,528990.1
Port Walcott,978,402,367797.4,711457.9,2010.9,2010.4,2011.1,2011.1,3706.4,3744.5,3792.9,3790.5,345.5,374.3,407.8,407.3,69.0,88.7,98.7,98.8,20506.7,1588457.2,1618955.6,136619817.8,307827280.6,348401061.1,139693.1,413009.9,490925.0
Gladstone,921,638,314231.7,446118.6,2011.6,2011.1,2011.7,2011.3,4295.7,4682.6,4753.8,4750.9,360.0,428.1,448.9,486.1,42.0,90.8,86.0,101.0,28410.6,1919358.0,1956209.6,98235658.8,371062996.0,366858194.2,106662.0,535766.9,732799.1
Dampier,911,526,283508.0,535839.6,2010.2,2010.2,2010.3,2010.2,3678.8,3522.1,3633.4,3629.8,344.0,352.9,371.5,373.1,60.0,88.8,93.8,94.9,17187.1,1311897.9,1337086.4,117684546.3,256848811.6,291552000.4,129181.7,390023.1,463621.1
Fremantle,470,190,57936.2,49077.9,2006.6,2006.7,2005.7,2006.1,2372.5,2980.3,2697.6,2545.0,159.0,215.3,211.4,192.6,22.0,31.4,27.6,28.8,6535.7,505693.7,515403.0,42185023.4,121854862.7,139855181.9,89755.4,280782.1,323752.1
Port Melbourne,425,216,53669.5,33476.6,2007.5,2007.4,2007.1,2007.4,1752.2,3628.6,3391.8,2767.7,134.0,270.7,320.0,302.2,17.0,33.8,30.5,38.0,4633.5,358636.7,365522.5,26047979.9,99128725.7,115285840.2,61289.4,231680.3,264477.0
Withnell Bay,393,138,136676.5,109637.7,2006.1,2008.8,2005.5,2006.4,3632.4,3247.7,3788.0,3654.3,245.0,262.8,302.7,308.0,24.0,57.7,31.6,38.8,14322.9,888745.3,905809.2,30791437.5,182373381.7,157577736.2,78349.7,564045.2,858168.2
Darwin,382,144,33746.7,23039.1,2005.4,2006.6,2007.5,2008.1,1839.2,2271.4,2921.6,2891.9,151.5,217.5,244.2,248.3,27.0,43.5,31.1,37.3,3919.5,262100.7,267133.1,11407292.1,53374358.3,55908336.6,29862.0,165413.7,234467.0
