Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Melbourne,2149,513,50215.9,48350.5,2004.8,2007.6,2006.2,2006.1,529.5,725.1,642.7,662.1,38.0,69.2,70.6,67.8,20.0,35.7,26.3,30.2,6086.3,468478.2,477473.0,40098059.0,110768688.2,127146519.1,18658.9,56216.0,64710.2
Botany,1125,342,29943.6,36043.7,2007.4,2008.0,2007.0,2007.3,581.8,665.0,616.7,618.4,42.0,70.1,71.0,77.4,27.0,43.8,31.7,31.7,4118.7,318454.5,324568.8,28469132.3,73779898.8,82320081.8,25305.9,73636.4,85390.9
Devonport,928,48,5384.2,2696.8,2001.5,2006.9,2001.8,2003.6,238.6,603.0,264.7,340.4,16.0,134.4,32.4,76.7,9.0,49.7,20.0,42.9,1493.1,112888.6,115056.0,4897176.7,12346109.7,14954113.8,5277.1,13134.5,13405.9
Chermside,849,464,25016.3,25075.1,2007.6,2007.8,2007.3,2007.5,571.3,798.5,721.9,860.5,42.0,102.6,142.4,216.0,24.0,39.0,37.1,49.4,2968.5,229420.8,233825.6,16841975.9,50607412.1,58470922.4,19837.4,65676.3,77421.8
Adelaide,709,331,31251.8,31027.7,2006.4,2007.9,2007.0,2007.5,723.9,952.4,1011.6,1065.0,76.0,81.1,93.0,100.0,24.0,47.5,47.7,61.7,3499.7,270922.6,276124.3,23421868.7,64810360.6,73563167.3,33035.1,101082.0,115842.4
Port Kembla,624,418,19342.5,17969.4,2007.7,2008.6,2008.3,2009.2,564.0,670.4,659.9,802.9,42.0,70.9,118.4,193.3,19.0,53.8,92.6,168.9,1433.5,110857.9,112986.4,8341140.3,28281320.3,33596981.1,13367.2,49535.5,56726.5
Melbourne,593,64,6664.1,2004.3,2000.2,2005.0,2000.1,2004.8,239.4,567.1,352.0,416.0,12.0,117.3,42.0,120.3,11.0,63.8,18.7,31.3,1801.7,139003.0,141671.9,5098804.3,15631416.0,18792966.8,8598.3,23865.4,24195.3
Fremantle,549,297,42545.2,37219.4,2006.6,2007.5,2006.7,2006.9,1471.5,1478.6,1620.1,1669.6,108.0,140.0,121.0,126.8,22.0,42.3,29.1,36.9,4733.7,366022.6,373050.3,31246175.8,87655712.5,99743805.2,56914.7,169687.1,193989.7
Gladstone,461,234,23005.9,36374.1,2007.5,2010.0,2010.4,2010.2,755.7,1368.7,1467.7,1389.8,71.0,182.7,392.8,381.7,42.0,104.7,88.6,99.8,2332.3,172589.1,175902.8,9479784.0,30304850.8,33729591.5,20563.5,94607.1,121782.5
Newcastle,460,306,20892.0,36515.5,2008.6,2009.8,2009.8,2009.9,703.3,1332.4,1532.4,1711.2,72.0,220.2,637.3,677.5,39.5,83.9,104.2,109.1,1862.6,143783.5,146544.2,10039580.9,26535820.9,32520931.2,21825.2,83093.3,102064.2
Cairns,447,96,4082.3,3116.9,2003.4,2006.3,2003.2,2008.4,572.0,1058.5,946.5,1299.4,62.0,191.0,238.0,429.9,15.0,66.1,38.5,49.7,943.2,72420.2,73810.7,3286999.0,15145185.4,16499856.4,7353.5,30542.9,38081.3
Port Adelaide,433,83,2390.2,3571.3,1991.3,2008.1,2004.9,2006.5,46.7,910.8,560.6,610.5,7.0,104.8,138.6,133.3,4.0,78.0,154.1,159.5,362.3,27848.9,28383.6,1760470.6,4796523.6,6648057.8,4065.8,17130.9,22045.1
Burnie,421,80,2692.4,1980.4,2000.9,2007.6,2001.8,2005.6,225.1,449.3,284.3,325.2,16.0,67.6,37.2,54.9,10.0,74.7,30.6,48.2,662.4,51248.3,52232.3,1601405.9,4322939.6,5238388.5,3803.8,12562.2,14309.7
