Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Hedland,2728,996,891120.4,1717574.9,2011.7,2011.2,2012.1,2012.0,3434.5,3211.8,3435.1,3439.3,286.0,282.7,330.9,331.2,82.0,92.8,106.0,106.0,39523.0,3061360.5,3120138.7,313996572.4,750137041.8,845629659.2,115101.4,351108.4,422640.4
Newcastle,1504,891,386907.3,718651.4,2009.7,2010.3,2009.7,2009.7,4537.9,4694.9,4812.6,4825.2,408.0,439.3,482.0,482.8,27.0,42.8,71.0,71.3,22664.7,1755282.0,1788983.4,157639480.1,398577371.5,460109769.7,104813.5,394209.1,474214.1
Port Walcott,1005,407,336986.1,651473.8,2010.9,2010.4,2011.1,2011.1,3461.8,3345.2,3378.7,3376.5,274.0,291.1,318.4,317.7,82.0,92.1,94.6,94.5,15510.0,1201118.5,1224180.0,124205248.2,281771646.9,318525909.5,123587.3,366409.2,436301.2
Hay Point,982,784,235760.1,444805.2,2011.0,2010.9,2010.8,2010.7,3866.2,4073.0,4087.8,4089.6,327.0,365.1,396.6,396.9,262.5,287.5,307.3,308.3,15035.0,1164602.3,1186962.6,93494296.7,233501363.3,267264972.4,95208.0,353942.7,424888.2
Chermside,980,444,146244.6,167373.6,2008.4,2008.5,2008.5,2009.0,3814.9,3730.0,3533.9,3662.4,247.0,301.1,320.4,357.9,22.0,44.9,37.1,44.0,15887.4,1230234.7,1253855.2,106378704.8,295313416.2,336330280.6,108549.7,338822.3,395309.9
Dampier,948,559,264998.0,491653.0,2010.2,2010.3,2010.4,2010.2,3308.8,3026.5,3269.2,3262.5,286.5,283.8,319.5,318.2,63.0,75.9,80.1,78.5,13070.5,990784.0,1009807.0,108248093.6,243673103.8,272938823.0,114185.8,352860.6,424336.3
Gladstone,933,671,309364.2,412673.8,2011.7,2011.2,2011.4,2011.1,4076.2,4436.9,4901.6,4660.2,380.0,469.3,495.3,507.7,30.0,45.9,143.2,121.4,26156.3,1752847.9,1786502.5,93636381.9,388003044.0,377573342.1,100360.5,546436.2,756535.0
Fremantle,607,305,77617.1,66555.0,2007.4,2007.8,2006.9,2007.3,2496.5,3067.4,2939.1,2811.6,172.0,234.1,223.5,218.0,20.0,41.6,39.7,33.3,8411.9,650880.8,663377.7,52617597.8,154264032.2,176908765.8,86684.7,275114.1,316807.6
Botany,491,192,88022.4,109078.5,2007.4,2008.4,2006.3,2006.9,4335.0,4200.8,4220.7,4256.0,270.0,316.1,346.9,363.6,33.0,40.5,49.8,48.6,11079.6,856897.6,873350.0,76750840.3,199017739.1,221561059.2,156315.4,458540.7,537779.8
Darwin,397,158,36324.9,27457.0,2006.0,2007.8,2008.0,2008.4,1977.7,2457.7,3068.5,2937.8,180.0,232.9,447.2,416.2,24.0,55.2,37.0,40.4,4071.8,276555.5,281865.3,13632690.9,61059428.2,64676229.3,34339.3,186189.4,262302.6
Port Melbourne,391,184,61884.1,73090.9,2006.7,2007.9,2007.1,2007.4,4671.4,4049.6,4235.5,4177.0,287.0,308.1,327.7,320.9,31.0,50.0,42.5,47.1,8151.6,631066.1,643182.6,54665824.6,150945735.5,172347522.6,139810.3,433146.9,502594.5
Withnell Bay,390,134,135536.6,105668.9,2005.8,2008.6,2005.2,2006.1,3643.6,3225.9,3848.7,3732.7,287.0,282.3,347.9,343.0,26.0,44.0,64.7,65.5,11826.4,746553.0,760886.8,27021056.8,176027695.4,150877143.1,69284.8,552990.8,846519.9
Townsville,351,224,29513.8,30355.9,2008.6,2009.8,2009.8,2011.1,3290.2,3509.7,3302.1,3293.0,244.0,298.1,314.9,361.5,41.0,63.5,50.8,72.3,2997.0,231585.2,236031.6,18822694.4,55538672.9,69865573.6,53625.9,199054.4,240892.4
Kwinana,349,288,42331.0,72833.6,2011.2,2011.0,2011.8,2011.8,2864.2,3517.2,3579.6,3590.4,300.0,356.1,455.8,459.4,84.0,114.4,122.9,124.7,4307.7,333363.7,339764.3,30828423.8,73773321.8,88011749.0,88333.6,293075.4,362741.0
Bunbury,306,253,35178.9,59275.6,2011.7,2011.6,2011.3,2011.5,3214.9,3314.0,3521.9,3503.2,283.0,296.9,373.7,373.9,83.0,99.0,101.9,100.4,2699.7,208994.8,213007.5,16865472.1,45882634.0,56128258.4,55115.9,231887.7,282218.4
Abbot Point,292,262,61986.6,116235.2,2010.4,2010.6,2010.1,2010.0,3799.9,3860.2,3871.9,3872.5,319.0,354.7,370.8,370.8,163.0,194.1,194.2,193.8,3925.5,304079.3,309917.7,25674505.4,62927712.8,72480454.9,87926.4,324617.5,388485.7
Geraldton,264,238,27025.7,48793.8,2010.7,2010.8,2010.8,2010.8,2531.3,2762.8,2862.3,2879.0,264.0,286.6,335.2,336.8,49.5,73.5,74.1,74.3,1999.2,154768.7,157740.3,11849639.5,33087177.3,39895649.1,44885.0,196518.5,241460.6
Weipa,261,138,40909.3,75000.1,2010.5,2011.0,2010.5,2010.5,3365.1,3073.5,3219.4,3219.3,312.0,312.6,328.7,328.5,32.0,36.5,32.7,32.6,2614.7,202532.0,206420.6,15857157.3,44347454.3,50966476.1,60755.4,263416.0,320432.4
Geelong,192,145,34093.2,58489.7,2009.2,2009.5,2008.3,2008.3,4590.5,4894.2,4826.3,4831.0,425.5,463.4,503.1,507.4,78.0,95.9,99.1,99.5,3271.2,253130.4,257990.5,26462597.3,60760349.3,70389644.6,137826.0,427330.8,529342.0
Barrow,177,70,75490.0,58011.8,2012.2,2012.6,2012.3,2012.4,3663.2,3981.6,3821.2,3759.9,268.0,316.7,350.1,349.5,24.0,41.6,82.1,81.7,6749.4,422613.8,430728.0,13858890.5,100434364.8,83715703.5,78298.8,685241.8,1061569.2
South Trees,165,146,30596.2,51835.4,2011.2,2011.2,2011.6,2011.5,4026.4,4859.8,5108.6,5201.6,344.0,425.9,698.0,734.8,133.0,149.0,148.8,151.8,2614.7,198576.6,202389.3,14182765.6,42607001.2,50299892.8,85956.2,366199.2,450000.5
Cape Preston,164,51,32448.6,58152.8,2011.6,2011.5,2011.6,2011.6,3344.7,3185.2,3072.3,3073.2,288.0,288.5,294.8,294.9,153.0,153.0,153.8,153.8,1818.5,140862.2,143566.8,13082974.5,25951385.5,29883943.4,79774.2,226036.3,261039.2
Port Kembla,158,153,31597.0,54607.9,2011.0,2011.1,2010.7,2011.1,4624.6,4589.7,4875.4,4998.9,428.5,452.6,574.1,596.0,65.5,88.8,100.6,105.3,2213.8,171399.3,174690.2,15041541.6,38076824.4,45597041.2,95199.6,354822.4,424897.1
Mooloolaba,138,109,14892.0,16113.1,2008.7,2008.8,2008.2,2008.7,3832.8,3501.1,3402.2,3536.7,272.5,270.4,294.4,315.6,16.0,37.6,33.5,44.6,1498.0,115719.1,117940.9,9796667.8,31003110.0,36772480.0,70990.3,256646.8,308243.4
Woolloomooloo,132,24,19648.8,1763.9,2002.4,2002.1,2003.3,2002.7,1386.4,1602.6,1418.0,1436.5,86.5,108.4,99.9,110.8,10.0,49.0,20.7,30.6,3854.1,298489.3,304220.3,4992236.0,28734453.1,33080512.0,37820.0,192451.5,209462.5
Brisbane,130,70,10354.4,9395.4,2001.3,2007.6,2001.3,2008.2,1765.6,4243.4,2147.6,4199.5,136.0,391.7,326.9,508.1,21.5,86.9,46.9,57.4,2053.4,158736.4,161784.2,7598680.5,26468543.2,30391991.1,58451.4,227866.8,263007.5
Portland,128,87,23552.9,31943.2,2009.2,2008.9,2009.3,2009.4,5158.4,5238.8,5249.2,5295.0,418.0,430.9,463.6,471.6,94.0,105.1,116.8,119.1,1797.7,139100.5,141771.3,10775753.8,26641329.7,33597992.5,84185.6,329945.5,403160.7
Onslow,125,89,30860.7,27270.4,2011.8,2011.5,2012.6,2012.3,2762.8,2633.3,3612.3,3244.8,244.0,247.7,376.2,356.5,34.0,39.4,30.1,32.5,2734.4,173377.4,176706.2,7925157.1,41961925.1,37540498.4,63401.3,422427.9,627589.0
Milner Bay,109,79,9148.4,16150.2,2010.3,2010.6,2010.4,2010.4,2777.8,2656.8,2695.1,2696.4,234.0,242.3,267.6,267.9,100.0,113.9,113.6,113.3,693.6,53721.3,54752.7,7212334.8,14468623.4,18072989.5,66168.2,214091.1,250154.8
Albany,105,92,13475.4,20473.8,2010.9,2010.6,2010.6,2010.8,3417.5,3338.9,3617.2,3518.2,304.0,284.8,326.5,321.8,87.0,112.5,104.7,108.5,925.2,71651.3,73027.0,6263221.3,14968854.7,18161623.2,59649.7,226865.5,272100.0
Henderson,95,86,7140.4,11445.8,2010.5,2010.4,2010.2,2010.2,2552.8,3280.0,3467.5,3513.8,400.0,432.7,510.8,514.7,73.0,83.5,76.1,73.6,835.3,64452.6,65690.1,4203450.8,12456046.2,16534231.8,44246.9,198978.9,250636.8
Gove,95,64,15049.8,27773.2,2011.4,2011.5,2011.4,2011.4,3237.9,3006.6,3078.4,3079.6,269.0,269.0,282.4,281.7,110.0,120.7,122.8,123.0,1017.7,78834.7,80348.3,5708256.1,16238213.1,18560093.9,60086.9,264638.9,322333.5
Esperance,87,80,15407.1,28007.5,2010.1,2010.1,2010.4,2010.5,3327.2,3722.9,3885.7,3899.3,321.0,337.4,379.5,380.5,72.0,89.7,102.5,103.0,977.5,75699.3,77152.7,7744445.7,18385390.9,22029361.7,89016.6,309625.8,368756.1
Adelaide,83,77,10147.7,15003.5,2010.4,2010.7,2010.6,2010.6,4146.0,4349.6,4412.0,4352.1,383.0,400.1,423.6,431.2,68.0,97.2,96.5,107.0,982.2,75969.5,77428.1,5882952.6,17335939.6,21485508.0,70878.9,298577.4,365605.8
Cairns,70,49,2435.1,2896.0,2005.9,2006.1,2006.1,2009.7,1404.7,2378.0,2046.1,2842.8,170.5,245.8,292.4,362.5,31.0,58.5,31.1,33.1,393.3,30276.4,30857.7,1851489.2,6136622.4,8137071.4,26449.8,109866.2,137082.4
Kurnell,54,48,15976.5,27470.5,2011.1,2011.0,2011.5,2011.6,4790.4,5705.1,5980.9,6037.4,418.5,503.0,619.4,627.2,42.5,60.7,71.4,73.4,1536.4,118980.2,121264.6,14505310.9,33161515.9,37243306.8,268616.9,729949.6,899330.4
Lake Macquarie,54,53,15086.5,28079.7,2011.5,2011.5,2011.6,2011.5,4476.4,4660.9,4703.0,4704.4,388.5,407.9,421.5,421.4,29.5,48.8,48.3,48.0,863.8,66911.3,68196.0,6219325.9,15152787.7,17497668.8,115172.7,411993.0,493687.7
Melbourne,53,39,17173.3,26958.3,2005.9,2007.8,2007.8,2009.2,2569.5,5413.5,4756.4,7328.7,221.0,470.3,698.3,824.6,63.0,153.0,207.0,244.4,2074.2,160663.0,163747.7,11551730.9,26063839.1,29470700.2,217957.2,611140.9,738525.6
Port Alma,50,41,2408.7,3200.2,2009.3,2009.6,2009.6,2009.5,4142.6,4837.4,4853.3,4805.2,327.0,398.2,540.8,540.2,70.0,90.4,115.9,109.8,574.4,44246.6,45096.1,1831024.2,5935239.4,8291703.4,36620.5,174874.2,229564.0
Port Dalrymple,50,40,8312.4,12139.2,2007.9,2008.7,2007.2,2007.6,5099.7,4775.0,4945.7,4965.1,430.5,427.1,458.5,460.3,79.0,130.5,96.1,98.5,627.7,48525.2,49456.9,4213105.1,10522289.2,13012327.0,84262.1,324204.3,393155.9
Tea Gardens,45,44,11811.9,22125.0,2008.6,2008.5,2007.9,2007.8,4553.2,4526.3,4592.5,4596.7,387.0,402.7,427.6,426.5,10.0,13.2,14.1,14.1,660.3,51147.2,52129.2,4970422.3,11728160.1,13522879.9,110453.8,391987.9,466339.7
Pyrmont,44,17,3837.7,490.8,1996.5,1997.2,1996.6,1997.1,1392.3,1480.5,1424.2,1507.4,89.0,110.4,99.2,128.6,10.0,17.6,18.9,20.6,917.1,71014.8,72378.3,2359883.8,9877251.7,10706582.1,53633.7,199860.9,200467.8
Useless Loop,42,34,1719.7,2796.2,2010.9,2010.7,2011.2,2011.2,1972.0,2022.9,2072.0,2075.6,187.5,235.0,268.3,267.7,35.0,38.3,37.8,37.7,159.1,12282.7,12518.6,1169108.7,3024901.8,4443244.7,27835.9,120288.7,152986.2
Whyalla,40,40,12662.5,23752.8,2010.6,2010.6,2010.4,2010.4,5137.9,4959.1,5018.7,5019.8,431.0,430.9,467.8,468.6,266.0,278.6,267.3,266.1,713.7,55224.6,56284.9,5805372.9,12343316.8,14689917.4,145134.3,449817.9,532036.1
Mackay,38,34,3085.5,4768.7,2007.9,2009.4,2008.8,2008.8,3521.9,3903.1,3943.8,4100.9,290.5,329.5,439.7,448.4,55.0,73.4,90.8,93.3,353.7,27322.2,27846.8,2255819.8,6037377.3,8084492.2,59363.7,235757.3,296053.5
Cape Cuvier,37,32,2618.8,4642.4,2012.1,2012.0,2012.9,2012.9,2084.0,2141.7,2289.3,2299.6,191.0,189.2,217.3,217.7,39.0,45.5,45.0,45.5,184.3,14274.4,14548.5,1380228.8,3377175.0,4131306.5,37303.5,145403.9,175359.8
Burnie,36,23,6379.1,8053.3,2004.8,2006.2,2005.0,2005.5,4981.8,4229.7,4550.1,4822.9,436.0,402.6,441.1,448.9,70.0,85.9,74.8,76.3,418.8,32420.5,33043.0,2843698.1,6787863.7,8430843.3,78991.6,292125.3,349047.1
Cape Flattery Harbor,36,11,3959.5,6998.8,2013.9,2012.0,2014.0,2014.0,3522.2,3394.1,3394.5,3393.0,303.5,300.9,316.8,317.3,47.0,132.4,74.9,73.0,311.8,24146.7,24610.3,3132324.4,6241835.8,7730394.8,87009.0,277283.8,323565.3
Skardon River,33,30,3252.3,5707.8,2015.2,2015.2,2015.4,2015.4,2858.0,2805.0,2804.2,2804.7,252.0,253.2,262.7,262.6,205.0,219.4,226.6,226.5,254.9,19736.7,20115.7,1240089.4,3595423.7,4143672.3,37578.5,167009.5,204890.8
Hastings,31,13,1991.7,2488.7,2008.5,2008.4,2012.6,2012.2,1803.2,4460.3,4248.0,3789.4,202.0,795.5,777.9,751.3,45.0,73.8,84.9,86.7,304.6,23498.8,23949.9,895716.3,4185428.5,3863180.4,28894.1,170841.3,251774.2
Flinders,30,4,678.2,1116.1,2013.4,2009.5,2005.1,2005.1,48.1,2923.4,4538.4,4681.9,19.0,242.5,372.6,385.0,44.5,15.5,3.4,2.5,63.6,4915.0,5009.4,560142.2,1205183.3,1340582.3,18671.4,50092.6,58783.2
Berkeley Vale,29,28,6988.5,12106.9,2009.0,2009.0,2009.2,2009.6,4627.5,4518.8,4612.2,4647.6,419.0,406.8,434.2,443.0,27.0,39.6,40.6,41.8,467.7,36226.3,36921.9,3371079.6,8528365.7,9666140.5,116244.1,415588.4,498536.9
Port Lincoln,26,26,3139.5,5418.0,2009.2,2009.2,2008.6,2008.5,4152.1,4590.0,4835.1,4876.0,358.0,413.2,490.8,494.5,96.0,116.1,116.9,117.8,265.4,20493.2,20886.7,1991248.7,4874720.0,6250886.8,76586.5,290518.3,353848.4
Port Latta,25,24,5453.7,10188.2,2012.2,2012.0,2012.2,2012.2,5023.8,5082.0,5078.8,5079.3,430.0,433.3,438.3,438.4,77.0,90.0,91.9,91.8,356.1,27583.1,28112.7,2144538.9,6172730.7,7076366.8,85781.6,384947.4,469487.3
Broome,24,17,842.4,390.7,2001.9,2002.6,1997.4,1999.1,1720.3,2773.4,3411.5,3148.9,155.0,216.8,326.3,327.1,33.5,160.1,75.0,88.6,154.0,11861.0,12088.8,701307.7,2224838.0,3087547.6,29221.2,110023.2,146802.5
Booby Island,23,18,2151.7,3377.0,2011.7,2010.8,2012.4,2012.7,2747.5,2593.7,2949.8,2955.0,238.0,225.8,262.7,272.2,5.0,11.9,19.3,21.6,169.1,13088.8,13340.1,1606233.0,3820923.4,4507483.7,69836.2,228773.7,268607.1
Risdon,22,20,1373.8,2029.6,2012.7,2012.8,2013.4,2013.4,2219.0,3811.4,3512.9,3428.3,220.5,385.3,556.9,552.9,31.5,43.3,62.9,65.6,203.8,15727.9,16029.8,870178.2,2570144.6,3418110.4,39553.6,175585.8,221444.0
Hobart,22,15,1652.1,649.7,2002.8,2000.7,2005.6,2005.8,1764.9,2971.7,1653.7,2563.5,143.5,585.0,247.2,418.9,14.0,210.1,130.5,210.3,416.9,32193.7,32811.9,1342886.9,4414111.3,5111466.1,61040.3,210083.9,245381.3
Eden,20,18,3310.0,4221.4,2004.6,2005.1,2003.5,2003.8,4655.0,4168.2,4164.2,4421.4,407.5,387.9,413.3,422.6,67.0,76.7,59.3,62.7,243.9,18878.7,19241.1,1601744.1,3647608.1,4521651.2,80087.2,286523.0,339847.6
Sydney,19,18,5662.8,9392.0,2009.8,2010.6,2011.6,2012.4,4933.4,5474.3,4976.9,5806.9,438.0,482.6,547.3,576.7,93.0,90.9,93.5,99.7,608.3,46976.3,47878.3,5071492.0,11366134.8,12714792.2,266920.6,702794.9,864295.1
Port Adelaide,19,19,2328.2,3119.4,2006.9,2006.9,2004.6,2008.1,5549.8,5272.2,5416.5,5222.2,414.0,447.7,489.4,472.1,102.0,121.9,120.5,126.4,267.1,20625.7,21021.7,1273663.6,3603175.7,5246273.1,67034.9,313807.1,407467.5
Bell Bay,18,13,3263.2,4036.6,2003.0,2003.7,2004.2,2004.1,4996.9,4852.9,4929.0,4932.8,387.5,409.5,413.0,413.7,88.5,96.0,92.4,92.1,243.5,18840.6,19202.4,1530975.0,3587807.7,4587042.6,85054.2,320899.8,391072.6
Bingbong,17,15,767.9,1264.7,2010.4,2010.1,2010.4,2010.4,2497.4,2557.4,2576.5,2572.9,217.0,296.7,334.7,332.8,128.0,146.4,145.0,145.7,85.1,6550.7,6676.5,515047.8,1464279.2,2264606.9,30296.9,145681.6,189777.5
Thevenard,16,16,1019.1,1633.7,2010.1,2010.1,2010.2,2010.2,3377.0,3280.6,3237.5,3238.7,282.0,289.6,292.5,291.5,63.5,70.1,70.8,70.1,98.1,7581.7,7727.3,680621.1,1782028.8,2685882.0,42538.8,187612.7,239571.8
Palmerston,16,15,1490.1,1446.4,2004.7,2004.9,2008.1,2007.5,2051.4,2781.4,5144.8,4426.4,297.0,332.9,497.8,466.3,30.0,63.4,17.6,22.6,198.6,13054.1,13304.7,785278.9,3050470.0,3160295.4,49079.9,234188.8,327468.5
Forster,15,15,4744.3,8768.5,2008.7,2008.7,2008.5,2008.4,4668.4,4815.3,4813.3,4841.2,414.0,429.2,431.7,434.8,7.0,11.6,13.5,13.9,251.5,19478.7,19852.6,2052620.0,4747953.3,5437150.2,136841.3,444606.5,525548.0
Westernport,14,8,1606.1,2676.8,2011.4,2011.0,2014.0,2014.2,2458.3,4729.4,6269.5,6880.7,212.0,356.8,683.6,725.2,23.5,43.8,47.2,46.4,193.0,14732.4,15015.2,1303025.5,3370135.5,3755348.4,93073.3,304106.4,391664.7
Lucinda,13,13,1408.3,2437.7,2011.9,2011.9,2012.6,2012.5,3599.2,3534.1,3551.6,3534.0,292.0,329.2,381.6,376.8,49.0,62.3,64.1,64.5,109.7,8496.1,8659.2,910774.8,1968858.8,2429045.3,70059.6,243033.2,287235.6
Mourilyan Harbour,13,13,1003.2,1681.3,2010.0,2010.0,2010.4,2010.1,3175.3,2951.1,2990.2,2994.8,279.0,300.8,297.5,294.4,43.0,61.5,67.0,67.1,77.4,5985.4,6100.3,736021.3,1584498.3,2105009.1,56617.0,199478.9,239682.5
Bundaberg,12,12,758.5,1234.5,2008.7,2008.7,2010.1,2010.2,3816.9,3481.7,3625.7,3695.6,328.5,343.2,365.1,366.0,36.5,37.6,41.7,41.8,77.4,5963.8,6078.3,503386.1,1469277.9,2276516.8,41948.8,205380.7,269740.4
Okha Fpso,12,10,1626.4,2024.1,2005.7,2006.9,2008.9,2008.5,1940.2,2235.9,2674.5,2860.7,225.0,1046.9,329.2,356.8,15.5,27.6,30.1,34.1,132.1,9302.2,9480.8,936968.3,3016272.9,2997507.8,78080.7,298850.1,416031.2
Wyndham,12,9,271.4,337.3,2001.8,2005.2,2006.7,2007.5,1653.7,1894.1,2004.9,2304.4,123.0,155.6,209.3,231.5,23.0,35.7,42.9,47.8,42.6,3292.8,3356.0,266397.2,808510.7,1058594.9,22199.8,85326.5,109806.6
Port Pirie,12,12,1063.4,1582.5,2009.8,2009.8,2011.2,2011.3,5388.8,5455.3,5263.7,5322.6,597.5,571.2,630.3,621.3,74.0,76.2,84.5,83.9,165.0,12720.1,12964.3,622236.6,1918074.9,2709655.8,51853.1,255244.2,332054.8
Wollongong,11,11,1971.5,3587.2,2008.0,2008.0,2008.5,2008.5,4849.3,4913.0,4864.7,4855.8,397.0,434.3,436.2,435.5,72.0,70.3,67.9,68.3,139.7,10818.8,11026.5,938490.5,2494294.7,3063257.5,85317.3,360646.6,441064.6
Ballina,10,8,2584.4,4796.8,2014.4,2014.8,2014.1,2014.1,4119.7,4132.0,4141.6,4143.7,361.0,379.6,376.7,376.6,12.5,13.2,14.6,14.7,143.9,11147.7,11361.7,1032892.6,2470024.1,2832428.5,103289.3,369497.4,440321.5
Port Bonython,10,10,1608.1,2552.7,2008.8,2008.8,2009.1,2008.4,3827.0,3456.6,3325.1,3212.3,334.0,312.8,315.5,315.7,51.0,61.4,60.0,60.9,162.1,12558.7,12799.8,1378787.1,3666177.9,3833492.7,137878.7,442967.7,573854.0
Coolum,9,9,2008.3,899.1,2008.8,2008.8,2008.9,2009.8,3932.5,4179.1,4165.4,4039.4,243.0,258.7,273.5,259.1,1.0,2.4,2.9,3.0,156.0,12087.7,12319.8,827666.1,3128291.7,3595205.9,91962.9,320622.4,352839.4
Wallaroo,9,9,1238.2,2240.5,2007.3,2007.3,2007.5,2007.5,4263.8,4063.8,4183.8,4205.1,381.0,371.8,387.4,388.6,79.0,96.4,101.0,101.1,86.0,6658.6,6786.4,630665.7,1616548.2,2004525.7,70074.0,286745.6,349455.5
