Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,10988,3878,2758652.3,5190402.4,2010.9,2011.0,2011.0,2011.0,3664.8,3772.7,3717.6,3711.5,317.0,353.7,380.8,379.8,69.0,102.7,114.4,114.7,147159.7,11398078.8,11616921.9,1091792979.5,2588583480.9,2991889382.6,99362.3,334081.4,400217.9
Container,1622,321,231627.0,271148.7,2007.2,2006.8,2006.7,2006.8,2600.3,3238.8,3339.6,3321.5,198.5,207.7,249.9,249.2,23.0,33.1,32.5,32.1,31487.4,2438290.3,2485105.4,217154628.3,568144354.2,632309527.9,133880.8,385023.6,442116.9
Liquefied gas tanker,1025,233,444923.4,343714.9,2009.9,2010.3,2010.0,2010.4,3883.8,4533.0,4403.5,4404.8,289.0,352.6,414.1,413.9,26.0,45.4,113.7,114.8,42486.5,2636372.9,2686991.2,81941041.9,599829317.8,500185007.5,79942.5,713157.5,1104643.0
General cargo,923,313,41460.4,49033.0,2006.0,2007.9,2006.1,2007.5,2733.3,3720.1,3466.0,3484.8,238.0,339.5,387.8,394.0,41.0,93.4,110.3,97.8,6575.0,506346.1,516068.0,29313759.8,97229015.9,140592790.9,31759.2,157860.8,212918.4
Oil tanker,640,313,127918.5,228280.6,2009.7,2009.5,2009.9,2009.8,4146.0,4582.5,4570.7,4604.1,372.5,435.9,558.9,563.7,49.0,72.2,88.9,90.2,13446.8,1040983.0,1060969.8,130032882.0,266525627.0,298876704.6,203176.4,525744.3,648833.1
Chemical tanker,507,231,48646.2,80286.2,2011.7,2011.2,2011.7,2011.7,3972.6,4408.3,4132.5,4144.9,331.0,388.3,447.2,448.8,34.0,55.5,63.9,64.2,6760.1,521400.0,531410.9,21596301.6,125749251.1,145786775.7,42596.3,289373.8,353564.8
Vehicle,460,241,94945.5,32332.3,2007.2,2007.1,2007.5,2007.3,3865.6,3570.4,3601.7,3565.1,239.0,231.4,274.5,279.8,12.0,15.8,16.6,17.0,5987.9,463814.8,472720.1,32740638.2,144351109.2,167173296.6,71175.3,270537.3,291157.4
Cruise,329,57,37406.6,3599.7,1999.0,2000.1,2000.8,2000.0,1314.5,1306.5,1415.5,1407.0,86.0,92.6,95.0,94.7,9.0,38.7,19.0,19.1,7980.3,618016.5,629882.4,12433682.0,65576724.8,74513604.8,37792.3,175076.7,186210.5
Service - tug,68,40,194.7,136.5,2004.7,2010.2,2012.1,2011.3,1286.6,2046.4,2050.6,1975.3,194.5,591.4,706.2,702.4,26.5,192.4,295.6,277.0,159.3,12013.1,12243.7,3491535.9,8256431.3,11054915.3,51346.1,132584.9,179012.1
Service - other,54,24,478.6,373.2,2006.5,1998.9,1995.3,1996.1,477.3,3374.3,3196.3,3157.8,77.5,392.9,600.6,541.8,50.5,258.3,502.0,380.3,267.9,20524.2,20918.2,2604318.5,5343489.8,5757933.8,48228.1,107315.7,121174.6
Ro-Ro,10,8,159.7,98.6,2006.8,2009.8,2012.8,2012.3,2039.7,4054.8,4673.4,3987.1,453.0,610.5,494.4,536.4,106.5,593.2,205.7,295.7,133.3,10066.1,10259.4,199881.1,1151531.2,628296.9,19988.1,48181.6,63004.9
Ferry-RoPax,8,7,204.8,55.3,1995.4,1994.3,1999.2,1998.2,778.5,4943.8,4509.0,4114.1,56.0,324.1,688.8,644.7,58.5,318.4,570.6,488.4,91.6,6966.7,7100.5,397962.3,963684.5,1197103.6,49745.3,106994.9,106931.0
Miscellaneous - fishing,7,7,61.8,36.8,1997.1,1997.1,1996.7,1997.5,4494.6,5379.6,4660.4,4825.0,522.0,1191.4,1573.3,1610.9,44.0,50.1,35.3,36.1,40.1,3018.5,3076.5,258599.8,573624.2,652152.6,36942.8,86943.3,103065.9
Refrigerated bulk,5,4,66.5,71.9,1995.4,1999.5,2006.5,2006.5,3535.4,3465.5,3402.9,3402.6,303.0,355.2,389.1,388.9,50.0,72.1,90.3,90.2,39.6,3005.0,3062.7,213363.6,466209.8,525141.5,42672.7,90935.1,98182.6
Ferry-pax only,1,1,13.7,2.0,2017.0,2017.0,2017.0,2017.0,41794.1,41794.1,41794.1,41794.1,5384.0,5384.0,5384.0,5384.0,22.0,22.0,22.0,22.0,18.4,1379.3,1405.8,160758.9,327400.6,412423.6,160758.9,373837.4,492841.0
