Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,10787,3848,2994724.3,5635843.4,2010.9,2010.9,2011.0,2011.0,3921.1,4356.8,4124.3,4119.5,372.0,421.0,476.8,477.2,66.0,86.1,96.6,96.5,188319.8,14585762.9,14865809.6,1188634457.8,2815916943.0,3254349215.2,110191.4,370612.4,443851.4
Container,1645,319,192458.6,224546.5,2007.2,2006.9,2007.0,2007.1,2319.9,2564.5,2736.8,2714.7,140.0,169.2,213.2,211.6,19.0,22.0,21.0,20.8,25176.8,1949425.6,1986854.6,179979659.8,477835675.8,531328612.9,109410.1,318382.7,366275.7
Liquefied gas tanker,1014,233,418565.1,323881.9,2010.0,2010.3,2010.3,2010.7,3856.2,4159.8,4185.8,4189.0,262.0,291.1,325.2,324.6,24.5,37.0,36.2,37.3,45821.1,2802053.2,2855852.6,77260016.5,565263602.7,471386885.0,76193.3,679215.4,1051948.5
General cargo,908,302,40833.0,47980.5,2006.0,2008.0,2006.0,2007.3,2849.0,3515.8,3476.0,3473.9,242.5,306.5,372.2,379.1,33.0,63.7,68.2,69.6,6567.5,506071.7,515788.3,29639344.7,97756390.6,141140881.1,32642.5,160504.7,216185.5
Oil tanker,657,314,121475.8,216273.5,2009.7,2009.4,2009.8,2009.7,4010.7,4311.7,4244.4,4266.1,350.0,413.3,535.4,540.0,35.0,56.2,59.9,59.8,11206.6,867491.1,884146.9,125563743.0,256944560.6,288667399.9,191116.8,495161.8,611140.9
Chemical tanker,506,233,39587.0,65202.6,2011.7,2011.3,2011.9,2011.9,3454.1,3367.3,3364.8,3369.2,293.5,300.0,370.9,371.1,37.0,53.3,61.1,61.0,5210.4,402294.5,410018.5,18401188.7,103897544.5,120571869.9,36366.0,239185.7,292016.9
Vehicle,461,243,99807.8,34579.9,2007.1,2006.9,2007.2,2006.9,4264.3,3923.0,3784.6,3803.1,265.0,266.4,312.1,310.3,13.0,28.4,36.2,35.9,6015.8,465999.8,474947.0,35016594.0,154385634.0,178794299.0,75957.9,288716.0,310721.7
Cruise,325,55,34000.3,3266.8,1999.0,1999.8,2001.4,2000.6,1165.6,1254.4,1292.7,1283.2,65.0,84.2,87.6,88.7,8.0,15.0,11.8,11.9,7258.7,562181.5,572975.4,10855382.8,58551047.2,66793430.9,33401.2,158364.9,169467.9
Service - tug,58,33,109.5,83.9,2001.3,2005.5,2009.4,2009.1,1062.7,2121.7,1580.4,1587.3,206.5,751.9,687.2,628.9,49.0,318.8,357.7,362.4,117.7,8864.1,9034.3,2145300.4,5072989.6,6792458.9,36987.9,95509.5,128954.0
Service - other,54,24,860.5,907.9,2006.3,1998.5,1999.8,2001.1,219.4,4203.6,4999.5,5531.4,113.0,552.4,1259.8,1262.0,27.0,165.6,162.2,207.9,353.2,27061.3,27580.9,6335696.8,12999459.0,14007704.3,117327.7,261073.9,294789.4
Ferry-RoPax,10,9,63.0,18.0,1991.8,1990.6,1995.3,1996.2,1381.6,2438.3,1345.9,1284.9,77.5,231.4,167.1,109.9,21.0,587.4,149.8,134.0,51.8,3916.8,3992.0,170229.9,398820.0,505230.0,17023.0,37038.0,41949.5
Ro-Ro,7,5,37.3,22.8,2004.3,2008.0,2011.9,2010.1,659.4,1696.7,1219.3,1090.9,87.0,1057.6,141.4,147.9,175.0,230.4,175.8,226.5,63.3,4764.2,4855.7,47189.9,276250.8,149448.2,6741.4,16259.9,21354.8
Miscellaneous - fishing,4,4,29.3,20.8,1998.8,1998.8,1998.1,1997.9,4661.2,4666.4,5249.0,5147.5,438.5,551.8,596.3,606.7,7.5,12.0,6.4,7.1,19.0,1436.1,1463.7,146578.3,325139.0,369650.1,36644.6,86241.3,102233.9
Refrigerated bulk,4,4,88.0,95.1,1999.5,1999.5,2007.6,2007.6,6012.4,4545.1,5159.7,5160.6,1672.5,1426.8,1826.8,1827.3,128.0,180.0,84.7,84.9,104.9,7917.7,8069.7,282218.2,616660.4,694609.9,70554.5,150350.9,162333.8
Ferry-pax only,1,1,0.4,0.1,2017.0,2017.0,2017.0,2017.0,1363.8,1363.8,1363.8,1363.8,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.7,53.7,54.7,5245.8,10683.6,13458.1,5245.8,12199.0,16082.2
