Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kherson,543,223,298.5,333.8,1988.0,1991.3,1985.8,1987.5,93.0,142.8,178.3,149.0,14.0,49.1,122.1,109.4,63.0,228.1,168.3,163.9,226.0,16996.5,17322.8,858802.0,2379030.3,3425472.9,1581.6,5325.1,7420.4
Mykolayiv,468,336,524.6,831.0,1999.4,2001.6,2003.1,2003.4,79.9,135.8,91.0,89.8,10.0,69.4,78.6,47.5,75.0,107.9,107.8,105.9,384.0,29160.9,29720.8,491962.3,1377699.3,1888663.0,1051.2,4244.1,5442.4
Yuzhny,441,217,342.0,525.9,1994.9,1995.0,1997.9,1998.4,88.0,223.1,124.4,120.7,15.0,76.8,188.1,184.6,22.0,71.1,238.1,256.8,176.0,13325.8,13581.7,856941.0,1677617.6,2219213.7,1943.2,6025.8,7735.0
Mariupol,436,254,443.9,672.4,1997.4,1996.0,2001.2,2001.3,129.8,148.7,132.1,131.7,15.0,27.6,27.3,25.7,63.0,82.8,89.5,90.6,182.9,13837.1,14102.7,578552.8,1675349.0,2373755.7,1327.0,5406.5,7129.9
Kerch,432,248,530.6,745.5,1989.0,1989.9,1995.7,1996.5,241.2,335.6,260.8,257.6,39.0,108.8,123.5,128.5,14.0,70.0,50.6,44.9,221.6,16728.6,17049.8,1194145.0,2892972.8,4015613.0,2764.2,9537.6,12788.0
Oktyabrsk,296,229,288.8,454.5,1996.4,1997.4,2002.6,2002.8,73.8,101.0,88.3,87.8,9.5,72.7,55.1,42.5,78.0,96.8,114.7,114.7,134.0,10155.2,10350.2,286194.6,784978.7,1128397.3,966.9,3913.6,5091.5
Nova Kakhovka,263,45,95.7,103.5,1995.5,1984.3,1986.8,1983.2,187.9,239.1,259.5,244.3,34.0,49.7,122.7,116.2,16.0,21.9,61.4,48.4,51.6,3881.5,3956.0,491858.1,1280573.7,1773643.4,1870.2,5545.5,7671.4
Berdyansk,248,150,182.1,267.9,1994.1,1994.9,1995.5,1994.8,107.5,161.1,121.0,119.0,12.0,81.2,246.4,157.2,69.5,82.3,97.8,99.1,136.2,10274.1,10471.4,343544.5,950605.1,1289874.2,1385.3,5157.4,6634.1
Dneprobugsky,194,99,122.9,194.8,1991.6,2003.3,2003.5,2003.3,67.6,107.1,72.7,71.8,10.0,107.7,66.0,37.5,32.0,54.1,58.9,60.3,69.4,5290.5,5392.1,188029.1,473268.4,642639.2,969.2,3303.8,4320.1
Odessa,158,60,218.9,342.7,1979.5,1996.1,2001.4,2002.1,90.6,338.5,199.3,196.1,12.5,238.6,135.6,119.6,70.5,182.1,153.6,135.1,100.6,7607.7,7753.7,309084.0,797326.1,1112712.2,1956.2,6777.4,8928.0
