Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kerch,6347,1089,5030.0,6350.4,1991.8,1991.4,1994.7,1994.9,181.3,247.0,223.5,222.0,28.0,69.4,83.5,77.1,44.0,67.4,77.5,77.3,2635.8,198484.9,202295.9,14543371.4,37440415.6,50531752.3,2291.4,7689.5,10345.7
Illichivsk,1298,608,17320.4,23703.4,1995.0,2003.3,2002.4,2006.1,359.7,792.4,676.4,820.7,45.0,131.4,242.6,294.8,18.0,51.4,55.2,61.0,2699.8,207490.3,211474.1,18025994.7,47185186.1,58119100.0,13887.5,42513.2,48093.0
Yuzhny,1061,776,26473.0,46397.3,2004.1,2004.7,2009.6,2009.7,395.4,883.3,943.6,980.7,56.0,140.0,378.3,390.3,15.0,48.9,64.1,63.7,2826.6,218102.0,222289.5,15549115.1,39591894.4,47968434.8,14655.2,55310.0,67698.1
Odessa,1008,557,13889.7,21432.8,2003.3,2004.0,2009.3,2009.3,372.7,750.6,646.5,695.8,44.0,106.9,240.4,261.3,16.0,45.4,78.4,83.4,2013.0,154849.5,157822.6,10824999.6,29206673.0,35826739.3,10739.1,39919.7,48983.1
Mykolayiv,613,494,12128.6,20285.6,2003.5,2004.3,2009.4,2009.4,438.7,1054.8,1237.0,1263.0,59.0,124.0,497.8,500.3,10.0,43.3,65.0,64.9,1517.0,117038.7,119285.9,7917402.1,23131306.8,30796289.6,12915.8,56726.7,71297.0
Kherson,600,261,1267.9,1767.4,1990.8,1993.2,1995.2,1995.5,450.9,539.3,593.3,597.4,67.0,99.2,152.2,154.1,23.0,40.9,62.6,64.5,349.0,26425.7,26933.1,3428218.0,9618035.2,13402722.7,5713.7,20040.4,26993.8
Mariupol,559,338,924.3,1407.5,1995.5,1994.0,2002.3,2002.4,108.8,160.6,237.1,242.2,15.0,49.0,76.6,76.8,19.0,47.3,30.4,29.9,213.5,16266.2,16578.6,982235.6,2884019.8,4150199.2,1757.1,7502.9,9959.2
Oktyabrsk,457,323,4553.4,7362.3,1998.0,1999.5,2004.3,2004.4,428.3,735.9,825.2,839.7,54.0,89.3,210.2,219.3,12.0,41.3,72.0,74.6,639.0,49146.0,50089.6,3618440.5,10248463.3,14463430.2,7917.8,33967.8,43631.3
Berdyansk,254,155,225.2,337.2,1993.9,1993.9,1997.1,1997.0,86.0,143.9,152.7,152.5,11.0,66.6,70.7,67.9,32.0,57.3,40.2,38.8,103.7,7851.8,8002.6,312333.0,918058.0,1294820.9,1229.7,5145.0,6732.8
Reni,225,124,415.2,616.1,1992.3,1993.3,1992.8,1992.4,344.5,454.2,439.9,438.5,63.0,79.4,97.1,97.5,13.0,44.3,72.6,67.2,144.4,10999.2,11210.4,1181740.5,3404293.2,4680150.2,5252.2,19762.8,25406.9
Sevastopol,200,80,148.3,180.0,1982.2,1984.4,1986.0,1988.3,279.7,413.3,351.9,338.0,48.0,190.7,433.1,301.6,32.0,132.1,104.1,99.2,185.3,13935.5,14203.1,560186.0,1266187.0,1705118.8,2800.9,8325.9,11072.5
Dneprobugsky,166,147,1599.3,2583.8,2002.4,2004.0,2005.9,2006.0,464.8,611.2,598.5,596.3,64.5,99.0,144.2,143.5,26.5,67.7,87.0,88.4,241.2,18547.0,18903.1,1317425.8,3745958.7,4964409.1,7936.3,31728.9,39917.6
Nikolaev,93,70,329.5,514.3,1989.6,1990.1,1997.2,1998.0,455.3,604.7,745.1,770.3,67.0,86.6,191.5,198.0,39.0,41.4,47.7,47.1,64.9,4943.8,5038.7,528449.7,1488705.7,2113814.8,5682.3,20938.4,28092.7
Yalta,86,69,165.7,189.0,1984.0,1986.0,1986.4,1989.8,363.6,591.8,422.8,415.5,62.0,201.9,157.1,119.5,28.5,108.4,167.9,176.7,106.1,8019.5,8173.5,412368.0,1175110.0,1701001.2,4795.0,16741.0,23481.0
Izmail,79,61,123.4,172.4,1990.4,1991.2,1995.8,1996.2,324.9,412.5,439.6,434.8,57.0,121.0,152.3,148.2,9.0,27.2,25.1,23.2,40.3,3066.3,3125.2,333468.2,953672.7,1297297.8,4221.1,15416.9,19961.1
Belgorod Dnestrovsky,74,24,80.1,104.7,1978.6,1979.8,1978.1,1978.2,383.2,419.9,444.8,446.5,56.0,68.6,98.9,100.1,50.0,48.6,55.8,55.2,28.1,2110.5,2151.0,319912.6,896855.6,1282565.2,4323.1,14101.7,20221.2
Massandra,57,46,74.6,84.4,1985.9,1986.5,1987.4,1987.3,344.8,400.8,380.5,377.4,57.0,62.4,71.8,69.7,10.0,43.6,42.1,41.5,24.3,1842.4,1877.7,245728.7,648296.9,902751.8,4311.0,13518.8,18585.5
Ust-Dunaisk,41,34,49.1,69.3,1985.2,1985.1,1991.9,1993.9,313.4,277.0,327.7,336.2,50.0,54.5,99.3,106.4,42.0,59.8,64.8,67.2,13.2,1000.5,1019.7,123560.8,341211.8,480460.2,3013.7,10135.0,13943.3
Vylkove,41,33,32.9,42.0,1986.0,1987.3,1994.2,1995.1,122.2,231.8,258.2,258.2,50.0,56.6,61.5,59.2,48.0,53.5,52.7,52.8,15.1,1140.7,1162.6,91340.2,257510.5,352668.9,2227.8,7896.8,10440.3
Kiliya,11,8,3.9,5.3,1977.6,1982.4,1991.6,1994.1,76.8,120.6,134.8,138.5,31.0,28.5,25.0,24.0,36.0,43.6,40.9,41.6,1.4,108.0,110.1,11856.1,25444.5,33534.3,1077.8,3605.4,4930.6
Nova Kakhovka,7,6,14.5,19.8,1989.7,1989.5,1989.9,1990.2,516.6,781.2,746.5,753.7,132.0,186.1,201.4,202.7,28.0,38.2,47.3,49.5,6.8,516.5,526.4,44205.4,124322.4,167543.7,6315.1,21287.2,27731.1
Skadovs'K,3,3,1.5,2.0,1976.3,1976.3,1974.4,1974.5,88.7,209.3,224.3,201.8,19.0,32.7,56.0,54.2,178.0,187.3,131.7,135.5,1.2,92.4,94.1,6596.6,16785.5,24135.9,2198.9,6991.5,9942.0
Svetlovodsk,1,1,78.1,92.4,1998.0,1998.0,1998.0,1998.0,9311.2,9311.2,9311.2,9311.2,505.0,505.0,505.0,505.0,27.0,27.0,27.0,27.0,27.5,2128.1,2168.9,158589.1,465202.2,641544.5,158589.1,635347.6,801101.4
