Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kerch,6678,1249,10025.5,13154.5,1992.3,1992.2,1995.9,1996.2,367.5,412.7,395.8,399.0,53.0,87.9,113.1,110.1,11.0,44.9,41.2,38.1,3069.5,231961.9,236415.6,25935853.7,70150796.3,94715257.0,3883.8,13473.4,18106.9
Yuzhny,1915,1215,20875.9,35139.0,2001.6,2002.9,2007.7,2007.9,381.3,511.4,563.3,572.0,42.0,71.5,166.2,173.2,41.0,76.0,102.1,106.2,2669.1,205476.5,209421.6,14376146.6,38730536.6,49746972.6,7507.1,29795.2,37307.6
Illichivsk,1352,656,13580.4,16937.8,1995.1,2002.9,2000.5,2004.8,369.2,554.9,519.4,569.5,40.0,90.2,130.3,162.1,45.0,151.5,121.5,151.0,2653.4,203451.2,207357.5,15392707.0,40602141.9,49404024.2,11385.1,33237.0,37026.8
Odessa,1033,574,9207.3,13899.6,2002.8,2003.4,2007.5,2007.5,376.5,486.3,428.3,452.2,39.0,70.9,98.7,105.6,47.0,115.9,103.2,111.9,1603.0,123085.1,125448.3,7875850.9,22025804.2,27062458.1,7624.3,28382.4,34910.4
Kherson,455,188,908.8,1208.5,1989.2,1991.7,1990.9,1991.3,465.7,558.7,584.6,576.8,65.0,82.1,129.8,126.5,63.0,225.9,209.8,209.3,313.1,23612.5,24065.8,2793718.9,7679013.1,10710942.9,6140.0,20834.2,28430.6
Mykolayiv,328,296,3773.4,6419.8,2004.5,2004.8,2008.8,2008.9,448.4,569.7,642.5,651.4,55.0,87.2,154.4,158.1,77.0,92.3,109.2,109.7,561.3,43202.6,44032.1,2505760.1,7243407.7,9361334.6,7639.5,32256.5,40109.3
Mariupol,225,175,927.3,1296.4,1991.9,1991.4,1999.7,2000.0,132.7,490.1,679.9,657.5,39.0,61.7,825.4,713.0,26.0,40.3,43.9,47.0,227.4,17477.6,17813.1,1277061.2,3744912.3,5299238.3,5675.8,23547.0,30502.0
Oktyabrsk,222,186,1669.3,2698.4,1998.2,1999.9,2004.1,2004.2,432.5,553.0,604.3,606.1,52.0,99.4,184.9,191.6,79.0,83.2,102.4,103.8,263.4,20203.5,20591.4,1385097.0,3822780.6,5420354.2,6239.2,26119.0,33542.0
Sevastopol,220,74,290.4,370.4,1981.4,1983.3,1983.1,1983.4,256.2,512.4,692.4,730.6,47.0,180.9,2587.7,2919.2,40.5,149.6,495.9,428.9,182.4,13760.0,14024.2,2006820.8,4313033.7,5040851.2,9121.9,22331.3,26959.6
Reni,208,116,198.3,290.2,1992.1,1992.7,1992.2,1992.0,93.0,192.6,229.3,225.3,13.0,37.6,399.5,387.5,124.5,124.7,121.8,122.7,115.1,8689.6,8856.5,553626.4,1594458.2,2189610.4,2661.7,10021.7,12849.7
Dneprobugsky,157,140,1844.6,3002.7,2002.3,2003.6,2006.5,2006.5,427.4,636.7,680.6,679.9,53.0,88.3,172.5,172.8,46.0,54.6,58.8,59.1,262.9,20274.3,20663.6,1370230.2,3853129.8,5112571.3,8727.6,35843.9,44766.1
Izmail,96,82,73.6,99.9,1990.1,1990.0,1991.6,1992.4,67.5,267.7,218.9,216.1,11.0,39.7,111.1,115.7,146.0,552.9,523.5,493.7,89.0,6688.6,6817.1,226738.1,632106.0,864404.8,2361.9,8129.1,10802.0
Yalta,91,71,204.6,258.8,1983.7,1985.8,1987.0,1988.9,329.9,594.3,494.8,537.0,43.0,91.3,287.5,296.5,20.0,34.5,33.1,30.8,61.3,4667.4,4757.0,480668.1,1343216.7,1905518.4,5282.1,19098.1,25921.7
Belgorod Dnestrovsky,83,33,73.9,95.1,1978.6,1980.4,1978.7,1978.8,347.8,371.1,369.7,367.9,48.0,73.3,107.0,108.3,117.0,181.6,153.8,154.1,33.2,2492.1,2540.0,292639.7,822507.6,1176119.8,3525.8,11480.9,16456.2
Vylkove,70,51,97.7,102.1,1986.0,1988.4,1987.1,1988.8,217.8,362.5,430.1,334.8,36.5,77.0,367.2,256.6,11.0,19.7,13.5,13.8,23.1,1748.2,1781.8,250992.1,720866.2,1011594.1,3585.6,12348.4,16917.8
Massandra,62,54,67.7,77.0,1985.4,1985.7,1988.3,1988.2,207.1,322.7,244.3,242.3,25.5,55.9,66.6,59.7,18.5,29.3,24.5,24.2,18.4,1398.1,1425.0,179300.0,492345.1,681152.8,2891.9,9250.1,12685.5
Berdyansk,58,46,125.7,183.7,1994.7,1994.1,1997.3,1997.3,239.6,372.8,447.4,445.2,39.0,61.3,60.3,59.2,44.0,72.2,101.3,103.0,35.1,2665.5,2716.7,138128.8,411364.5,592759.4,2381.5,10428.9,13676.2
Nikolaev,40,34,124.0,200.4,1991.4,1991.2,2000.5,2001.6,471.9,484.7,482.0,482.4,66.5,104.2,105.9,106.4,97.0,100.4,112.3,113.0,28.7,2181.9,2223.8,199561.1,571561.2,797134.8,4989.0,18209.3,24511.8
Ust-Dunaisk,37,27,42.7,56.4,1985.3,1986.3,1987.4,1988.0,307.4,346.5,371.5,375.4,44.0,58.8,80.3,78.9,21.0,33.7,29.6,28.8,11.4,857.3,873.7,139253.0,386320.8,540999.2,3763.6,12883.4,17784.7
Kiliya,11,11,15.0,20.3,1990.1,1990.1,1991.6,1992.6,325.5,330.7,369.4,361.0,58.0,51.3,61.3,59.8,11.0,42.2,13.9,13.6,3.9,295.3,301.0,38947.2,103432.7,139880.5,3540.7,13033.0,16841.4
Nova Kakhovka,2,2,5.6,8.1,1995.0,1995.0,1992.9,1992.8,1208.9,1208.9,1115.1,1147.0,71.5,71.5,68.2,68.0,147.5,147.5,217.5,221.9,1.5,111.7,113.8,25259.2,72464.1,104136.3,12629.6,41166.8,59208.3
Skadovs'K,1,1,5.3,9.5,1982.0,1982.0,1982.0,1982.0,2789.0,2789.0,2789.0,2789.0,1554.0,1554.0,1554.0,1554.0,810.0,810.0,810.0,810.0,8.1,605.6,617.3,42616.1,7608.1,11679.6,42616.1,110647.5,140867.3
