Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yuzhny,1281,710,1215.6,1881.4,1997.3,1998.5,2000.7,2001.0,80.4,184.2,105.2,103.5,11.0,78.4,248.3,244.8,75.0,123.7,107.7,105.8,752.8,57048.9,58144.2,2119191.0,4564436.5,6295594.8,1654.3,5710.2,7427.2
Kerch,728,370,660.0,978.1,1994.3,1993.7,1998.1,1998.5,128.7,175.6,140.9,139.1,15.0,90.7,62.2,40.3,64.5,101.0,111.7,102.2,373.1,28163.4,28704.1,1118975.3,3078960.2,4271812.0,1537.1,5768.9,7583.5
Kherson,398,129,252.2,293.5,1985.0,1987.1,1984.2,1984.6,101.0,258.7,230.0,211.8,21.0,68.8,127.6,125.9,17.0,93.1,102.6,80.4,131.4,9885.7,10075.5,826271.8,2172492.6,3068522.0,2076.1,6758.5,9321.5
Nova Kakhovka,256,45,85.8,82.7,1995.8,1984.3,1986.5,1984.3,156.9,264.0,243.6,205.2,48.5,66.6,156.4,125.4,12.5,17.8,36.4,29.6,48.6,3652.7,3722.9,399083.1,1051809.4,1469246.6,1558.9,4633.9,6430.5
Dneprobugsky,179,85,370.0,593.5,1990.5,2003.6,2004.1,2003.9,104.4,219.4,230.1,228.9,14.0,62.9,131.0,134.4,51.0,98.3,226.0,236.9,110.4,8404.1,8565.5,578199.5,985227.0,1352276.5,3230.2,10677.1,13666.5
Odessa,177,73,154.1,165.2,1978.9,1991.9,1987.2,1990.1,90.5,320.3,203.8,146.2,15.0,151.8,160.2,117.4,25.0,132.5,142.4,99.2,91.4,6895.0,7027.4,287900.3,856092.5,1260474.0,1626.6,5746.4,8058.6
Mykolayiv,173,99,168.0,259.6,1994.2,1997.9,2000.3,2001.3,87.0,177.7,100.3,94.1,12.0,127.3,67.7,47.9,34.0,98.3,144.3,146.5,107.5,8173.7,8330.6,219295.7,620571.0,816505.6,1267.6,4682.0,6089.5
Sevastopol,146,52,104.3,132.0,1983.0,1985.8,1984.7,1984.5,183.8,256.6,341.2,339.4,30.0,114.2,465.1,449.4,11.0,54.8,38.5,38.2,102.0,7659.4,7806.5,590471.4,1349958.8,1697349.1,4044.3,10682.0,13795.7
Illichivsk,111,93,142.0,210.9,1992.6,1994.0,2000.6,2002.1,125.0,284.0,167.3,157.5,44.0,311.7,251.0,193.6,45.0,182.5,122.5,110.0,140.0,10548.4,10750.9,255364.8,656345.7,916387.0,2300.6,7841.6,10452.2
Mariupol,101,75,128.0,177.5,1996.6,1995.3,2000.6,2000.5,113.4,249.2,155.3,141.5,14.0,153.9,379.6,255.1,39.0,56.4,54.3,57.2,64.1,4859.8,4953.1,234727.6,621956.4,833006.0,2324.0,8272.2,10495.2
